Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  500
Partition function (log Z): -3.397157670718079

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.9481323768125451
Position 1183: 0.18085662280722917
Position 715: 0.17432120038838428
Position 398: 0.03309476556844992
Position 380: 0.030818034804066943
Position 1189: 0.012690837660123954
Position 1120: 0.012453973047314269
Position 357: 0.009111836489859285
Position 1164: 0.0065643971127899705
Position 1028: 0.00393563534757461
Position 1498: 0.002917213284318298
Position 394: 0.002301248772330265
Position 1504: 0.001838632239287892
Position 137: 0.0006278335044667842
Position 1342: 0.0006148389463384653
Position 592: 0.0005502882770467386
Position 1195: 0.000402984360571641
Position 734: 0.0002942306846211414
Position 1004: 0.0002920642087277901
Position 966: 0.0002799644300794365
Position 374: 0.00021337032867557314
Position 1001: 0.00019866201093163356
Position 670: 0.00015687450772877316
Position 1198: 0.00014983913688531504
Position 1465: 9.580955753029963e-05
Position 271: 9.137016611464027e-05
Position 675: 8.792908465898766e-05
Position 1108: 7.572751688971186e-05
Position 852: 7.536580767086859e-05
Position 1078: 7.202337243296902e-05
Position 10: 6.003167988890873e-05
Position 945: 5.6492828029681057e-05
Position 461: 5.4602999314121494e-05
Position 1544: 4.903604179611114e-05
Position 1054: 3.1896411533462575e-05
Position 359: 3.183501710824731e-05
Position 1422: 2.5663232642297877e-05
Position 1143: 2.316048802305135e-05
Position 1372: 2.1112729355256167e-05
Position 384: 1.869488918486331e-05
Position 34: 1.7274151268795962e-05
Position 113: 1.6592573301696057e-05
Position 424: 1.6482531466190327e-05
Position 816: 7.26241624097947e-06
Position 774: 4.871167207094493e-06
Position 1450: 4.855086448952735e-06
Position 312: 4.171383991221279e-06
Position 719: 3.2302590544559787e-06
Position 404: 3.2172135075307706e-06
Position 441: 3.1151405963032182e-06
Position 326: 2.9747358103587157e-06
Position 755: 1.9279230337489446e-06
Position 444: 1.7050782813405457e-06
Position 98: 1.66296989451821e-06
Position 706: 1.5098721307793875e-06
Position 107: 1.2448713614272234e-06
Position 179: 1.1465966944170227e-06
Position 781: 1.1347304746880145e-06
Position 273: 7.786038074829229e-07
Position 1249: 6.548094431295802e-07
Position 216: 6.481737256556729e-07
Position 836: 1.8212624901343633e-07
Position 173: 1.8095292994360188e-07
Position 88: 3.717299209955719e-08
Position 279: 2.132795959572488e-08
Position 1261: 3.1993951114733814e-09
Position 1122: 2.2020402832906295e-09
Position 1070: 2.0754595475174337e-09
Position 478: 1.4167339749354313e-10
Position 539: 6.38062689608637e-11
Position 541: 4.376578768953947e-12
Position 758: 1.7651644213591456e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 519: 0.9988580576572509
Position 1249: 0.19918597125733753
Position 1047: 0.09195663534358996
Position 1081: 0.024487763332748862
Position 768: 0.020484852861756764
Position 1182: 0.01671887391140589
Position 1277: 0.015712812961842397
Position 424: 0.011160920156068413
Position 455: 0.00968060186477303
Position 1562: 0.005439317301597135
Position 897: 0.004804661685057784
Position 441: 0.0037210487072029674
Position 1119: 0.0033408108426837366
Position 789: 0.003307604715251989
Position 1218: 0.0024401522493180086
Position 998: 0.0021906953291998235
Position 918: 0.0021407665897793106
Position 852: 0.002022342498565755
Position 1413: 0.0014778167304067924
Position 1327: 0.0012266798462517987
Position 1330: 0.0011445525479173906
Position 1290: 0.0005920962311392046
Position 320: 0.00048094935268377763
Position 1261: 0.000311322907609427
Position 1053: 0.00024203705914743035
Position 1587: 0.00014194132538415224
Position 533: 9.844173606990335e-05
Position 1287: 6.421273119028878e-05
Position 1362: 6.018005631120132e-05
Position 816: 5.497465114147105e-05
Position 1051: 4.3291896831424326e-05
Position 1410: 4.0693854236421344e-05
Position 551: 3.3622726555389776e-05
Position 1227: 2.0993670037302304e-05
Position 825: 1.6363646438715182e-05
Position 179: 1.5704656923098947e-05
Position 224: 1.1808759992955542e-05
Position 93: 1.1769512676291614e-05
Position 323: 6.443989408255306e-06
Position 1092: 6.403925658390596e-06
Position 188: 6.127105831805452e-06
Position 96: 4.587985537339751e-06
Position 122: 4.364344477265743e-06
Position 706: 2.335090192625984e-06
Position 203: 2.072025453295835e-06
Position 72: 1.8370934251253813e-06
Position 394: 1.664492746834169e-06
Position 158: 1.0711672328087256e-06
Position 368: 1.0683931962451626e-06
Position 162: 8.06614659552128e-07
Position 84: 7.146995867527537e-07
Position 230: 5.566669601927335e-07
Position 326: 5.46391218585066e-07
Position 200: 5.314414158756559e-07
Position 384: 2.389058044337113e-07
Position 402: 2.115630872966263e-07
Position 137: 1.0397746874402226e-07
Position 173: 6.890333311978094e-08
Position 119: 5.408372494602196e-08
Position 473: 3.296032649099632e-08
Position 605: 2.640774883638593e-08
Position 612: 2.5120906481611307e-08
Position 353: 2.339225245647917e-08
Position 588: 1.6567699413252065e-08
Position 148: 1.6083946505308843e-08
Position 478: 1.5309114030431798e-08
Position 356: 1.2980628440887744e-08
Position 197: 1.2956714891952686e-08
Position 666: 8.997902499741861e-09
Position 617: 7.324434909716659e-09
Position 466: 5.451003825845635e-09
Position 67: 3.866177924432664e-09
Position 344: 2.6606411017697417e-09
Position 167: 1.8694641047779875e-09
Position 597: 1.0217286964430615e-09
Position 624: 5.126578971921231e-10
Position 670: 3.4397836298211646e-10
Position 629: 1.1782316714591765e-10
Position 461: 1.0931296484458593e-10
Position 633: 2.8062284659445033e-11
