Gene = Arpc4
index = 27
Annotated 5SS: [624]
Annotated 3SS: [691]
SMsplice 5SS: [624]
SMsplice 3SS: [691]
top_k =  500
Partition function (log Z): -5.4937063028166895

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9992218867815079
Position 18: 0.002293318403877151
Position 324: 0.0012685804582447111
Position 330: 0.0010430933274999075
Position 297: 0.0007026676272966152
Position 392: 0.0005052719878973949
Position 617: 0.0004689801402434779
Position 416: 0.0004292999337844816
Position 57: 0.0003676273756301321
Position 52: 0.00012781252594574167
Position 38: 0.00012734470523014893
Position 201: 0.00011709519567343846
Position 228: 0.00010772824159501367
Position 64: 3.976871984695397e-05
Position 150: 1.89711605185268e-05
Position 692: 1.4465194883731338e-05
Position 383: 1.2674990697852687e-05
Position 628: 9.139152890733538e-06
Position 494: 7.957840602789868e-06
Position 255: 7.669438240559761e-06
Position 420: 6.713028564556247e-06
Position 630: 5.442768131272122e-06
Position 204: 4.152271831959175e-06
Position 342: 4.098051487385871e-06
Position 705: 3.6574112142893098e-06
Position 605: 2.279636978048789e-06
Position 374: 2.104924452451532e-06
Position 413: 1.3421582821264596e-06
Position 176: 1.2831495981134787e-06
Position 573: 9.686087451962084e-07
Position 3: 7.675745584678872e-07
Position 510: 4.783153577013247e-07
Position 270: 4.775520651512672e-07
Position 267: 3.847573595135569e-07
Position 238: 1.7039803436739586e-07
Position 273: 7.462904676302154e-08
Position 275: 4.2012365584388643e-08
Position 311: 2.3079095165710106e-08
Position 519: 2.720450060903435e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 691: 0.9987697200468983
Position 85: 0.0021930758297618834
Position 526: 0.002027834295829856
Position 391: 0.0013864744558422072
Position 697: 0.0007878160266996938
Position 491: 0.0005560549291140285
Position 111: 0.0004044143164739879
Position 750: 0.0002499277189146572
Position 123: 0.00011342175906254811
Position 89: 7.745338007011512e-05
Position 69: 6.765430598380867e-05
Position 383: 6.613927744059746e-05
Position 488: 5.817622868880843e-05
Position 200: 4.793610769749876e-05
Position 350: 4.711162956850068e-05
Position 730: 2.528072020218473e-05
Position 437: 1.0257585137399517e-05
Position 460: 5.9965442231289965e-06
Position 583: 5.333697300224352e-06
Position 347: 4.422805531833587e-06
Position 185: 3.011723604566585e-06
Position 757: 2.830188869517658e-06
Position 92: 2.2623225493251347e-06
Position 134: 2.182768009271826e-06
Position 643: 1.9416431821565193e-06
Position 536: 1.9131357254505303e-06
Position 64: 1.7517173264336225e-06
Position 623: 1.2538306955778751e-06
Position 551: 9.16559105621466e-07
Position 413: 8.498476944328331e-07
Position 705: 7.539026331821623e-07
Position 244: 5.4942684223515e-07
Position 251: 3.755773386873455e-07
Position 248: 1.299311880852963e-07
Position 548: 1.2644797342883486e-07
Position 221: 1.249951146611109e-07
Position 296: 9.285635910078535e-08
Position 556: 8.113309187352345e-08
Position 446: 6.196976095714347e-08
Position 293: 5.396441687668624e-08
Position 287: 4.179355333023523e-08
Position 52: 8.845470702003182e-09
Position 57: 5.294743643428797e-12
Position 227: 2.9619721475191333e-12
Position 209: 5.192250938042737e-13
Position 233: 2.304452156398806e-15
