Gene = spir
index = 1888
Annotated 5SS: [ 1196 10862 22980 23512 25186 25331 28157 28475 28894 32454 32729 34041
 34452 35026 35293 35673]
Annotated 3SS: [10790 22861 23401 25067 25244 28025 28362 28760 32379 32523 33953 34305
 34686 35088 35358 35730]
SMsplice 5SS: [ 1196 10862 22980 23512 25186 25331 28157 28475 28894 32454 32729 34452
 35026 35293 35673]
SMsplice 3SS: [10790 22861 23401 25067 25247 28025 28362 28760 32379 32523 34305 34686
 35088 35358 35730]
top_k =  500
Partition function (log Z): 66.46867053023021

Sorted 5' Splice Sites (High to Low Probability):
Position 32454: 0.9995221236754003
Position 35673: 0.9993043606416885
Position 10862: 0.9990336559229555
Position 25331: 0.9988598563248791
Position 35293: 0.9986323945474579
Position 25186: 0.9976970661913767
Position 22980: 0.9972172162247843
Position 32729: 0.9970600583098106
Position 28157: 0.9957630419360524
Position 35026: 0.991853916666936
Position 34452: 0.9862480118018471
Position 28894: 0.98230220655303
Position 1196: 0.9806529230355465
Position 28475: 0.913233556564794
Position 23512: 0.8876202455446474
Position 19020: 0.7028525769334789
Position 23632: 0.32944045224142743
Position 34041: 0.28853121032832146
Position 9670: 0.28745404197884905
Position 24558: 0.23528795446248932
Position 3962: 0.22039623907700456
Position 24990: 0.18067984716568963
Position 23941: 0.1728202457309813
Position 27870: 0.14234988597893386
Position 3166: 0.1356452144973553
Position 27381: 0.0830683518981835
Position 50: 0.05917327199715737
Position 10411: 0.050755600319653614
Position 25700: 0.04860217196627523
Position 36000: 0.04827007123467243
Position 24679: 0.04767140028437468
Position 24851: 0.04719329696603912
Position 36481: 0.04476283467114955
Position 24973: 0.04462578068675554
Position 23315: 0.044276805101953955
Position 2543: 0.04400886176747244
Position 26203: 0.04228568301416708
Position 30432: 0.04096587662454865
Position 29602: 0.037263295744381704
Position 24847: 0.03189036010371524
Position 19302: 0.030665239783302836
Position 30041: 0.029793645310846977
Position 34066: 0.029011730054953874
Position 36138: 0.027729731435412516
Position 30277: 0.027323887766881515
Position 19895: 0.02643072878378895
Position 23286: 0.026123782501168254
Position 31946: 0.025819705510368513
Position 35985: 0.025638055430732096
Position 19083: 0.02563217383644481
Position 147: 0.025104575723797026
Position 2908: 0.02339108606885036
Position 34074: 0.02228694537532025
Position 345: 0.021201836269542175
Position 23324: 0.020187177684522307
Position 492: 0.01992952497952071
Position 34240: 0.019736716719091288
Position 35947: 0.0180426711677229
Position 27208: 0.017810417684658814
Position 10639: 0.01758553053676293
Position 24776: 0.013194712532107388
Position 27431: 0.012648987757381047
Position 11930: 0.012368494915481212
Position 20399: 0.011760952073326116
Position 26727: 0.011507223869905846
Position 34472: 0.011441266142001283
Position 12792: 0.011064540584130624
Position 24790: 0.010398744394093025
Position 31490: 0.010310827587657145
Position 32068: 0.009723336139124015
Position 2547: 0.009581447254860091
Position 19719: 0.008719068037241994
Position 19917: 0.008430341776726129
Position 3916: 0.008258138640456719
Position 864: 0.008254993744155736
Position 31263: 0.00782025139102759
Position 29213: 0.007558183943760803
