Gene = mRpS23
index = 1778
Annotated 5SS: [134 351]
Annotated 3SS: [188 411]
SMsplice 5SS: [134 351]
SMsplice 3SS: [188 411]
top_k =  500
Partition function (log Z): -4.395313263756831

Sorted 5' Splice Sites (High to Low Probability):
Position 351: 0.9712368074159762
Position 134: 0.724891103668209
Position 45: 0.0980316125029877
Position 100: 0.01996646356544256
Position 39: 0.00227433193363966
Position 243: 0.001472758312150379
Position 52: 0.0012470273788194413
Position 21: 0.0011065332984649312
Position 313: 0.0005757191609691419
Position 252: 0.0003262452694208182
Position 343: 0.00029160547060411537
Position 355: 0.00017435437143332384
Position 400: 0.00012910988840731443
Position 340: 0.00010315695668581725
Position 369: 8.288070474653449e-05
Position 36: 7.208801938043627e-05
Position 677: 1.930446196089141e-05
Position 454: 7.008891171855271e-06
Position 190: 6.74934003723385e-06
Position 209: 4.494982259077867e-06
Position 250: 6.842237407875622e-07
Position 643: 3.397890013800757e-07
Position 159: 7.029775179251483e-08
Position 674: 3.2387164547025316e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 188: 0.8332809746032817
Position 411: 0.808800321610279
Position 465: 0.13314027154886796
Position 439: 0.02535037673796649
Position 133: 0.01210493189955378
Position 505: 0.006161366184683435
Position 471: 0.0007316126530048516
Position 103: 0.0006775843258003855
Position 415: 0.0005900243313421028
Position 100: 0.0004887803286044186
Position 165: 0.00018142083444812215
Position 293: 0.00011005918143301332
Position 313: 7.545331078050043e-05
Position 195: 7.315720405476724e-05
Position 425: 6.652830823108186e-05
Position 369: 6.306237286247768e-05
Position 577: 4.8599458631178465e-05
Position 515: 2.2510941223205586e-05
Position 113: 1.8302101146192654e-05
Position 730: 1.71330048397791e-05
Position 484: 5.003402318685388e-06
Position 478: 2.010274796458255e-06
Position 190: 1.8180590114408545e-06
Position 649: 1.535250346271378e-06
Position 704: 1.5056218993134189e-06
Position 321: 1.263868724650278e-06
Position 540: 7.334199004838851e-07
Position 775: 6.834738917834475e-07
Position 521: 6.470170405460363e-07
Position 755: 5.303546800556379e-07
Position 759: 5.034757580747731e-07
Position 721: 3.474392111277333e-07
Position 628: 3.0143784995447956e-07
Position 623: 2.812347380623334e-07
Position 608: 1.9497122323419383e-07
Position 769: 1.4648868565664774e-07
Position 667: 1.0534476546468641e-07
Position 524: 1.0434365994125142e-07
Position 586: 9.026153651192304e-08
Position 734: 8.460390902792159e-08
Position 643: 5.8472359971672185e-08
Position 583: 5.2744963222775374e-08
Position 279: 5.294673852403059e-09
Position 306: 3.0372740148686073e-09
Position 336: 8.793889710880548e-10
Position 228: 5.688463341700586e-10
Position 349: 5.242855399372669e-12
Position 214: 2.6942475363780296e-12
