Gene = l(2)k14505
index = 1751
Annotated 5SS: [167 552 790]
Annotated 3SS: [243 608 844]
SMsplice 5SS: [167 552 790]
SMsplice 3SS: [243 608 844]
top_k =  500
Partition function (log Z): -0.1161456151666811

Sorted 5' Splice Sites (High to Low Probability):
Position 552: 0.9832705030607699
Position 790: 0.8709435061339065
Position 167: 0.6424613409906904
Position 723: 0.0736909764373321
Position 1154: 0.013473708307518083
Position 1158: 0.012225702434579626
Position 545: 0.011566563550126797
Position 194: 0.010120374339372573
Position 78: 0.00407304202700406
Position 772: 0.002995048608611725
Position 636: 0.0012933365203036734
Position 1147: 0.0012017428426911786
Position 1072: 0.0011913513044143453
Position 306: 0.0010096647106313333
Position 534: 0.0009265671308187366
Position 1058: 0.0007445388291609891
Position 556: 0.000619371666080897
Position 1162: 0.00028829763631148286
Position 309: 0.00021959239377425442
Position 1045: 0.00018395917016152864
Position 154: 0.0001682761660861398
Position 764: 8.480200775199279e-05
Position 42: 8.470891218623283e-05
Position 424: 5.484781089515123e-05
Position 498: 5.296705201105278e-05
Position 311: 5.198654717795751e-05
Position 806: 3.564340700222469e-05
Position 488: 3.10751028515273e-05
Position 1141: 2.8366309194424647e-05
Position 82: 2.4494059919628276e-05
Position 941: 2.0954902379030453e-05
Position 395: 1.591274706886609e-05
Position 665: 1.4700620042574265e-05
Position 984: 1.3307754003917896e-05
Position 85: 1.2392244950943563e-05
Position 279: 9.476016094402975e-06
Position 108: 8.619939864021406e-06
Position 357: 7.684053096113048e-06
Position 229: 6.468080088931637e-06
Position 654: 5.958536082046608e-06
Position 146: 5.56687335552149e-06
Position 747: 5.1489084440369184e-06
Position 196: 4.631596139729008e-06
Position 1036: 4.1845705565039576e-06
Position 813: 2.7246286130462273e-06
Position 23: 1.1308470929430826e-06
Position 979: 8.701558194727236e-07
Position 966: 4.200440300979723e-07
Position 126: 2.8918180087359835e-07
Position 1011: 2.8590523105894837e-07
Position 384: 2.7626041145891734e-07
Position 820: 6.383545973823597e-08
Position 198: 2.3203487985432823e-08
Position 577: 3.6020471091701636e-10
Position 873: 3.1492093605433486e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 608: 0.9944652161333969
Position 844: 0.9456452878297804
Position 243: 0.5618460906463254
Position 364: 0.06586732849277754
Position 1227: 0.019352602903517816
Position 1211: 0.008184043513247894
Position 272: 0.006480953645660972
Position 387: 0.005102420991931987
Position 528: 0.004374263303255166
Position 488: 0.003927390171325411
Position 257: 0.003408072113885824
Position 873: 0.0020270074250622375
Position 1139: 0.0016472215156997686
Position 269: 0.0011438814885298611
Position 407: 0.0010513027603230717
Position 122: 0.0009890016603026446
Position 798: 0.0009811177874531527
Position 674: 0.0009337926088206554
Position 591: 0.0007614031050387536
Position 617: 0.0007266030457047564
Position 295: 0.0005928957787927269
Position 1232: 0.0005520980622981666
Position 410: 0.000551940729282265
Position 772: 0.0004624068748242144
Position 906: 0.0003710829745964648
Position 341: 0.00034514182234345286
Position 695: 0.00033404589041657304
Position 626: 0.00031545650167826245
Position 545: 0.00021858506589083408
Position 698: 0.0002154643046623649
Position 635: 7.037741730923068e-05
Position 924: 5.2463182245319424e-05
Position 1008: 5.2418545067224054e-05
Position 1161: 3.68990505388622e-05
Position 722: 3.2457352160548516e-05
Position 146: 2.883688726685036e-05
Position 126: 2.7702761270398275e-05
Position 1001: 2.1792899160069227e-05
Position 1190: 1.6843381675696607e-05
Position 1170: 1.4246488314538215e-05
Position 133: 8.81072234074923e-06
Position 764: 8.301482408961204e-06
Position 755: 3.067348336828893e-06
Position 180: 2.1245510281200637e-06
Position 806: 1.9558717600579864e-06
Position 171: 1.3965164625340866e-06
Position 422: 1.318354127711656e-06
Position 575: 5.385829007920419e-07
Position 306: 5.213011729252533e-07
Position 89: 4.6600923145304673e-07
Position 184: 2.551430350615442e-07
Position 136: 2.0447289111281852e-07
Position 85: 1.7672564493396068e-07
Position 78: 7.824580430511224e-08
Position 143: 7.413402816002238e-08
Position 100: 4.753063395004756e-10
Position 286: 2.61047519960645e-13
