Gene = Exo70
index = 1159
Annotated 5SS: [ 158  377  959 2432 3225 3607 3810]
Annotated 3SS: [ 210  446 2366 2493 3283 3675 3864]
SMsplice 5SS: [ 158  377  959 2432 3225 3607 3810]
SMsplice 3SS: [ 210  446 2366 2493 3283 3675 3864]
top_k =  500
Partition function (log Z): 19.23656207406927

Sorted 5' Splice Sites (High to Low Probability):
Position 3225: 0.9979135197169695
Position 3810: 0.9951773404573088
Position 959: 0.9934333628104988
Position 158: 0.9866428403083496
Position 377: 0.9735816763181108
Position 3607: 0.9392038015391974
Position 2432: 0.8776544196454267
Position 3611: 0.0547481464825294
Position 3076: 0.025079795109545496
Position 1682: 0.015983638526655613
Position 2668: 0.012177288208921729
Position 2638: 0.010509002463489434
Position 1314: 0.010084624628508667
Position 2729: 0.00957830623129993
Position 687: 0.004344233128005389
Position 3565: 0.0034125120011707145
Position 1132: 0.002746938941077992
Position 1461: 0.002467009359566603
Position 1878: 0.002430527964630868
Position 3014: 0.0023803063657687417
Position 2123: 0.0018225765020312473
Position 20: 0.0017469952761358042
Position 2864: 0.0015562700582970395
Position 3816: 0.0015110887671103378
Position 3584: 0.0014878108462589748
Position 1849: 0.0014161740397307615
Position 963: 0.0013348769788710086
Position 2463: 0.0012943664301253788
Position 1976: 0.001179335190820417
Position 645: 0.001157325883356011
Position 2930: 0.0010319458154398817
Position 25: 0.0008139426408171998
Position 2645: 0.000710479553639284
Position 2765: 0.0005880794630444469
Position 3324: 0.0004986015256099181
Position 2177: 0.000443344145789445
Position 675: 0.00041549288698581536
Position 939: 0.0003970781133097179
Position 725: 0.0003776870644759128
Position 3761: 0.0003601658578874167
Position 2650: 0.000320405931483298
Position 1329: 0.00030756735826938916
Position 3586: 0.00026730587783616104
Position 1024: 0.00026460105398502565
Position 1686: 0.0002579468064849184
Position 3393: 0.0002446104023123422
Position 3: 0.00023915944687454861
Position 70: 0.00023344613054670035
Position 2071: 0.00022655957201801966
Position 730: 0.00022517627110953017
Position 3029: 0.0002017299405319204
Position 3091: 0.00018468172371546585
Position 835: 0.00016057010647634355
Position 2248: 0.00016040949495351058
Position 509: 0.00015192852742124487
Position 5: 0.00014540130149820067
Position 1812: 0.00013641266600085622
Position 2768: 0.00012956416127760237
Position 3333: 0.00012598900193884027
Position 1689: 0.00011561060617248342
Position 990: 0.00010838554332330749
Position 3047: 7.870565907784913e-05
Position 623: 7.789535129576564e-05
Position 3825: 6.964923772634331e-05
Position 1980: 6.878028105005213e-05
Position 1430: 6.84535294982977e-05
Position 1363: 6.491639995276561e-05
Position 2984: 5.9713345017089174e-05
Position 3444: 5.4322177302554345e-05
Position 1606: 4.934530802045629e-05
Position 1860: 4.686778601784236e-05
Position 1996: 4.529619232941069e-05
Position 1779: 4.3608191835745334e-05
Position 554: 4.1120768066467204e-05
Position 708: 3.2937621107735305e-05
Position 2955: 3.1928763656860604e-05
Position 2457: 3.0822271197240904e-05
Position 1934: 2.8855254213507098e-05
Position 2191: 2.8535038583185817e-05
Position 1801: 2.4080764592157935e-05
