Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  500
Partition function (log Z): 5.359430990443988

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9969209358066241
Position 3505: 0.9757830764837753
Position 271: 0.6622727287331687
Position 3767: 0.6481678046489299
Position 72: 0.30737039616145845
Position 3010: 0.20801329598378804
Position 3788: 0.15333590466639666
Position 48: 0.13889247626083115
Position 3888: 0.1082338685995633
Position 883: 0.10282445045894857
Position 23: 0.0641747029214579
Position 479: 0.05082398208567628
Position 1198: 0.04678285844466628
Position 2961: 0.027681663156303264
Position 880: 0.024721163349535478
Position 1692: 0.019337280038539458
Position 552: 0.018368350501088707
Position 2982: 0.016930781237548733
Position 1356: 0.016242753286003934
Position 205: 0.01461855884775619
Position 822: 0.0141300238045105
Position 3746: 0.011908842803527218
Position 3017: 0.010108502289056772
Position 3107: 0.008726771407817215
Position 2400: 0.007716539074124998
Position 2382: 0.007388057491798604
Position 40: 0.006795966991519801
Position 3703: 0.006717390998791326
Position 3005: 0.0064749923954946775
Position 609: 0.00617462595189965
Position 3800: 0.005934224964054354
Position 779: 0.0055776173115007245
Position 189: 0.005407076970865562
Position 3884: 0.0051126518441861595
Position 4578: 0.00411950840357909
Position 3146: 0.0037457130179461154
Position 895: 0.003723268574201672
Position 3648: 0.003336870207210626
Position 1862: 0.0033101618919907467
Position 193: 0.003122928061487057
Position 1937: 0.0028406847059119496
Position 198: 0.0023503560799347685
Position 2558: 0.002171368880048149
Position 3860: 0.0021696438130529663
Position 27: 0.001843147811937487
Position 4167: 0.0015571522075356543
Position 4583: 0.0011163804530943135
Position 4457: 0.0010659200021135443
Position 3872: 0.0010514381635237404
Position 994: 0.0008013622978811228
Position 4595: 0.0007915883628885608
Position 2669: 0.0007571456779453413
Position 3751: 0.0007380321175102686
Position 562: 0.0006378731230802027
Position 1470: 0.0005049768633794185
Position 4216: 0.00032666069693343825
Position 21: 0.0002879987651001013
Position 3771: 0.00027646097654520567
Position 600: 0.0002668703379864007
Position 1368: 0.0002478128253258463
Position 3804: 0.00019656095966737186
Position 4573: 0.00017085575364918514
Position 4254: 0.00016626241702382398
Position 110: 0.00014453864805353932
Position 4249: 0.00014131484444763237
Position 46: 0.00012048625006657138
Position 475: 0.00011207692008392434
Position 4263: 0.00010702230147290954
Position 3411: 9.918070455894754e-05
Position 66: 9.07808905381236e-05
Position 4211: 7.944293635798598e-05
Position 819: 6.47877857127166e-05
Position 237: 6.238055207046398e-05
Position 215: 5.419627885204495e-05
Position 52: 4.886819583789431e-05
Position 3585: 4.265386577051008e-05
Position 4208: 3.705042279856283e-05
Position 132: 3.700788600702907e-05
Position 4552: 3.350650533171717e-05
Position 180: 3.2205646466632905e-05
Position 82: 3.1971352824392514e-05
Position 4560: 2.504281880841468e-05
Position 498: 2.2728685774597333e-05
Position 97: 1.7292089211841148e-05
Position 116: 1.6718469490096527e-05
