Gene = fon
index = 1705
Annotated 5SS: [ 119  426  536 2325]
Annotated 3SS: [ 412  499  841 2442]
SMsplice 5SS: [ 426 2325]
SMsplice 3SS: [ 841 2442]
top_k =  500
Partition function (log Z): -7.450268438693684

Sorted 5' Splice Sites (High to Low Probability):
Position 2325: 0.85759866799833
Position 426: 0.47515130773413145
Position 536: 0.33644309286762963
Position 119: 0.07536363422690455
Position 1308: 0.058259182266318155
Position 1945: 0.0511147347859882
Position 614: 0.04709054314660573
Position 2879: 0.03855245594621743
Position 1075: 0.024353936315470164
Position 373: 0.02242727168812511
Position 2592: 0.018936064153696152
Position 1021: 0.018740606146646493
Position 1424: 0.01715996712167008
Position 109: 0.016818562128024094
Position 951: 0.014219021810562504
Position 273: 0.013035563452309528
Position 1356: 0.01129270324657387
Position 216: 0.0111961576440288
Position 1557: 0.010599403108071384
Position 308: 0.009891173675088624
Position 339: 0.007979073142949674
Position 2694: 0.004962279994313224
Position 469: 0.0047293169825677
Position 996: 0.003779259686242024
Position 904: 0.003587422173864459
Position 240: 0.00278032356001472
Position 1042: 0.002588065527127798
Position 213: 0.002579954948819436
Position 149: 0.0025413791683093585
Position 1482: 0.002520588528583832
Position 1000: 0.0023076843566686794
Position 2672: 0.002008667045585929
Position 2763: 0.0016512317627613525
Position 2539: 0.0013428216722950858
Position 2599: 0.0012188819322714937
Position 1371: 0.001196995253527703
Position 913: 0.0011533420062421382
Position 2688: 0.0011213022503724966
Position 1234: 0.0010324460032657625
Position 167: 0.0009958369945945447
Position 2651: 0.0008250374683911651
Position 2888: 0.0007869606199001416
Position 104: 0.0006900800119909955
Position 1908: 0.0006812111021152193
Position 331: 0.0005902778699818909
Position 2613: 0.0005768702943075565
Position 769: 0.0005493928287179091
Position 1605: 0.0004888667769928203
Position 2121: 0.00045298117152995434
Position 34: 0.0004199144560452152
Position 2731: 0.0002952681966887055
Position 1410: 0.0002798079594840251
Position 690: 0.00019575584393268156
Position 2582: 0.00019314410400631156
Position 2053: 0.00018085894496423246
Position 733: 0.00016408425165131583
Position 747: 0.00014657417392916535
Position 1063: 0.0001443781963339961
Position 442: 0.00013789490529633947
Position 556: 0.00010400588321634921
Position 7: 7.84820798097314e-05
Position 2584: 4.3178343140759126e-05
Position 211: 4.189358534620631e-05
Position 122: 3.855630590731474e-05
Position 170: 2.174535111266899e-05
Position 130: 2.1318670713200052e-05
Position 27: 1.5060394331089586e-05
Position 377: 1.0508603739685639e-05
Position 265: 9.389708807878798e-06
Position 1442: 6.443755726197463e-06
Position 1045: 6.174108482926633e-06
Position 113: 5.243898145453199e-06
Position 44: 5.128012176819201e-06
Position 1534: 5.0328470313577e-06
Position 106: 4.3824129041009155e-06
Position 736: 3.290950968238241e-06
Position 499: 3.1309589752785367e-06
Position 517: 1.2552798552638179e-06
Position 540: 9.710683851037934e-07
Position 25: 5.148519984638437e-07
Position 653: 2.6337403944755833e-07
Position 523: 6.235340361855964e-09
Position 473: 5.318193780291349e-09
Position 547: 1.6926823440095417e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2442: 0.9296047229957312
Position 841: 0.6872939973410281
Position 3005: 0.08098511428184386
Position 1481: 0.07519269070218537
Position 850: 0.06805158140103329
Position 499: 0.06542052987685451
Position 412: 0.05633871089478519
Position 1450: 0.04044204094343177
Position 2011: 0.029722354928440595
Position 644: 0.026860011520969014
Position 2029: 0.023291793370265747
Position 338: 0.022370606707516345
Position 1631: 0.022233070537297672
Position 792: 0.009604255926323914
Position 1907: 0.006618911847155721
Position 1790: 0.005396001108021225
Position 780: 0.004915905692529108
Position 2735: 0.004808231198728882
Position 1547: 0.004349379051901086
Position 2797: 0.0033433390901237217
Position 2647: 0.003169259160536261
Position 1696: 0.0025281816992010677
Position 1237: 0.0019019403622319742
Position 1604: 0.0016737398689027063
Position 2047: 0.0015250727593770779
Position 1169: 0.001383366544943909
Position 1145: 0.001336675297877949
Position 1265: 0.0011468935890486878
Position 1217: 0.001077314504474685
Position 1798: 0.000998681629779984
Position 1291: 0.0007993315341797252
Position 425: 0.0007882323992800635
Position 273: 0.0006426164024653541
Position 523: 0.0005882012021601151
Position 1020: 0.0005660678180387315
Position 3020: 0.0003223180365043565
Position 211: 0.0003013156332101893
Position 3037: 0.0002581001401011063
Position 442: 0.00018074930578277417
Position 308: 0.00016863825770167725
Position 2475: 0.00012400782339688784
Position 540: 7.092351336962479e-05
Position 240: 5.1766473641584326e-05
Position 583: 3.063646162443871e-05
Position 1193: 2.8208551990304764e-05
Position 658: 2.621388667418045e-05
Position 149: 6.658696839916102e-06
Position 180: 3.928637364754786e-06
Position 167: 1.1437005461556273e-06
Position 154: 9.215555545521046e-07
Position 875: 8.977667164489161e-07
Position 864: 7.129191677206778e-07
Position 690: 1.354703140790602e-07
Position 78: 7.197625947810397e-08
Position 685: 5.1805343891515114e-08
Position 281: 2.8639255739269933e-08
Position 49: 7.574946372796765e-09
Position 122: 2.4538031791313988e-09
Position 51: 1.750123763598246e-10
Position 508: 2.91332428816924e-13
Position 118: 2.2624353051477383e-13
