Gene = Vajk1
index = 1592
Annotated 5SS: [ 205 1029]
Annotated 3SS: [ 554 1092]
SMsplice 5SS: [ 205 1029 1721]
SMsplice 3SS: [ 554 1092 1784]
top_k =  500
Partition function (log Z): 1.7861661734788967

Sorted 5' Splice Sites (High to Low Probability):
Position 1029: 0.9951355591906089
Position 205: 0.9877782910063567
Position 1721: 0.49986647356882696
Position 801: 0.4152345525691341
Position 1678: 0.24481162158197475
Position 1733: 0.1654996817463199
Position 2610: 0.05098930712812262
Position 1351: 0.016701806577702125
Position 2462: 0.015497907876326048
Position 1240: 0.0075290199848758125
Position 1949: 0.006497070164295855
Position 1261: 0.005355663213262099
Position 1477: 0.005237883974625432
Position 1893: 0.004917112801039505
Position 1660: 0.002272236199608324
Position 1985: 0.0020799993813594426
Position 471: 0.0020342017310635693
Position 1147: 0.0019190243215667711
Position 262: 0.0018296577088832973
Position 921: 0.0018153299931066796
Position 1429: 0.00145872805430356
Position 704: 0.0013619095943759988
Position 47: 0.0013514694943657646
Position 2086: 0.00101050170746465
Position 2110: 0.000930294604700483
Position 1033: 0.0009218628660020094
Position 229: 0.0008712728604146429
Position 2614: 0.0008111551536435951
Position 1453: 0.0007499088618351256
Position 1423: 0.0006694694819691676
Position 305: 0.0005403468257861547
Position 2538: 0.00047743067029628466
Position 1970: 0.00047156328266732985
Position 807: 0.0004281429790464626
Position 765: 0.0004148484743443046
Position 2095: 0.00037920619450598043
Position 879: 0.0003344057713375632
Position 2103: 0.0003338355932852676
Position 501: 0.0003034268567441785
Position 2618: 0.0002924636215533158
Position 789: 0.00021772167102841565
Position 813: 0.00020975286417097619
Position 1465: 0.00017740234020200015
Position 1255: 0.0001720675662725068
Position 873: 0.00016371591593932698
Position 2645: 0.00013536947390618484
Position 1129: 0.00012491498346017737
Position 215: 0.0001208818341308189
Position 2576: 0.00010566458919844525
Position 244: 0.00010487055872433038
Position 209: 0.0001023612837579892
Position 750: 0.00010231435425708186
Position 2641: 9.748398601791054e-05
Position 420: 9.460147159870616e-05
Position 246: 8.155922830058189e-05
Position 1339: 8.152508230696589e-05
Position 831: 7.766831885707349e-05
Position 1195: 7.07762381663846e-05
Position 2633: 5.507769369741471e-05
Position 951: 4.046059490019655e-05
Position 1593: 3.956528443840122e-05
Position 1471: 3.830465675940929e-05
Position 198: 3.758243751463071e-05
Position 231: 3.1767712717714696e-05
Position 2628: 2.720715641848916e-05
Position 44: 2.647068291182967e-05
Position 1494: 2.630953479670577e-05
Position 315: 2.362083727566296e-05
Position 56: 1.8100726558127128e-05
Position 1207: 1.7819636058328996e-05
Position 297: 1.4983140248243508e-05
Position 236: 1.2786776281174217e-05
Position 441: 1.263874173900525e-05
Position 475: 1.229199520122829e-05
Position 897: 1.2111372413231475e-05
Position 66: 1.0969858910673353e-05
Position 407: 9.000749981084603e-06
Position 1369: 8.692562360583106e-06
Position 15: 3.86382412693097e-06
Position 1093: 3.139437534815337e-06
Position 2320: 2.5492481418904062e-06
Position 933: 2.5337944299427542e-06
Position 449: 1.387594971035631e-06
Position 1904: 1.3414497451101976e-06
Position 1910: 1.279350268971413e-06
Position 603: 1.1891496447297295e-06
Position 1531: 1.07898689708047e-06
Position 1141: 9.783453825974133e-07
Position 113: 9.337203617453046e-07
Position 1549: 8.246895334002535e-07
Position 1501: 7.800304407161171e-07
Position 939: 5.645370858726622e-07
Position 22: 5.616753224162735e-07
Position 131: 5.261191653324013e-07
Position 1435: 5.061812532089696e-07
Position 1411: 4.81142194476677e-07
Position 981: 4.583961643052237e-07
Position 1357: 4.332862333258336e-07
Position 2073: 2.4227454260415014e-07
Position 30: 2.3562233829775426e-07
Position 58: 2.1306519523409447e-07
Position 1399: 1.954653764250441e-07
Position 1153: 1.9286335748591882e-07
Position 107: 1.837792954639339e-07
Position 2303: 1.481594249793176e-07
Position 1279: 1.3034848112359592e-07
Position 118: 1.287876689948632e-07
Position 1213: 1.1770925967711182e-07
Position 1303: 1.1246900968409698e-07
Position 167: 9.423874545973804e-08
Position 1171: 9.026224692954236e-08
Position 1023: 8.046640092668984e-08
Position 999: 5.6345266719120693e-08
Position 1327: 5.600320890227431e-08
Position 1333: 5.227556337621787e-08
Position 1117: 4.881987049726883e-08
Position 1135: 4.5137721133161756e-08
Position 1017: 3.649103717719823e-08
Position 1183: 3.1905123403030766e-08
Position 1393: 2.9914790457155215e-08
Position 1231: 2.0710577819739015e-08
Position 1315: 1.4979446298664305e-08
Position 1061: 1.3909331915885683e-08
Position 987: 1.4129997817323927e-09
Position 1099: 1.3561638987641802e-09
Position 1063: 8.888597447564122e-10
Position 837: 9.501462577215528e-11
Position 969: 8.976883514713193e-11
Position 843: 8.594074525540849e-11
Position 861: 8.491671634558672e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1784: 0.9723954910917485
Position 1092: 0.9533260894912932
Position 554: 0.9162054420924258
Position 872: 0.4672275835767974
Position 2667: 0.051476745945510105
Position 598: 0.01512395078992636
Position 2515: 0.008956915075164582
Position 2025: 0.006896644364452838
Position 561: 0.005768490077019784
Position 1171: 0.005282969657671267
Position 2525: 0.005178719941562283
Position 1945: 0.005084401634140394
Position 1117: 0.004590600070221573
Position 491: 0.003037769194868256
Position 1506: 0.002844607304604854
Position 1545: 0.002556737382326859
Position 2160: 0.0024895732875351044
Position 2709: 0.002169955255519328
Position 2048: 0.0020490266745355674
Position 977: 0.002006320502925225
Position 1407: 0.0017217757727844554
Position 1327: 0.0014870930015182388
Position 1303: 0.0012869000991564555
Position 497: 0.0011862984833201614
Position 1260: 0.0010105254981772466
Position 1569: 0.0005520594114100795
Position 1239: 0.0005188496578733723
Position 475: 0.0005140525341799998
Position 878: 0.0005087612511592776
Position 274: 0.0004956436049064328
Position 424: 0.0004284688851356259
Position 851: 0.0004269545165451904
Position 107: 0.00042026082888233873
Position 1521: 0.0003799923920822819
Position 2130: 0.00037811962491058037
Position 1461: 0.0003375154974580687
Position 118: 0.00033715390733693543
Position 980: 0.0002766627475995731
Position 2836: 0.00027592117368750957
Position 2139: 0.0001938098711649294
Position 2008: 0.00018434296152737255
Position 800: 0.00017355958748703439
Position 2639: 0.000170040893930965
Position 2730: 0.0001694212873448217
Position 255: 0.0001578734592765805
Position 441: 0.0001382010507697692
Position 926: 0.00013331137037568119
Position 2124: 0.0001199341835057945
Position 2001: 9.67841546435801e-05
Position 887: 9.415597781132131e-05
Position 2706: 8.825189700942959e-05
Position 177: 7.735696304738793e-05
Position 2797: 5.8651462806107244e-05
Position 1962: 5.576230348901541e-05
Position 2173: 5.453843406097067e-05
Position 929: 5.429897188875162e-05
Position 827: 5.1427237410938294e-05
Position 2400: 4.580547905546781e-05
Position 1851: 4.56537671826227e-05
Position 920: 4.04545899098616e-05
Position 797: 3.734608724542463e-05
Position 938: 3.699699826820431e-05
Position 2248: 3.557186976048652e-05
Position 293: 3.474404238148196e-05
Position 315: 3.3447273359794145e-05
Position 773: 3.20220739990051e-05
Position 1404: 2.8135208859809077e-05
Position 1146: 2.4322198490306916e-05
Position 2032: 2.0069245950092592e-05
Position 281: 1.8382686622263232e-05
Position 848: 1.5226351275938592e-05
Position 609: 1.0512087188622353e-05
Position 623: 1.000907726555044e-05
Position 1128: 9.781040286189027e-06
Position 2494: 9.666748200725123e-06
Position 1428: 9.031427275088671e-06
Position 1605: 8.634074827108183e-06
Position 1179: 8.05431480941287e-06
Position 647: 8.031343369718397e-06
Position 614: 8.014584565174558e-06
Position 1017: 7.114917704760107e-06
Position 974: 6.344796492632024e-06
Position 650: 6.158263882811597e-06
Position 950: 5.569965117994852e-06
Position 501: 4.238436885995144e-06
Position 776: 3.197433717051205e-06
Position 262: 2.4779661447733714e-06
Position 620: 2.0692458666119993e-06
Position 644: 1.8486614412077306e-06
Position 76: 1.557672539888052e-06
Position 779: 1.5446748928378022e-06
Position 66: 1.2219151523554506e-06
Position 704: 1.1971511026172063e-06
Position 305: 7.699308301239337e-07
Position 957: 6.414170325189902e-07
Position 191: 1.5950323317401502e-07
Position 1221: 1.3671256649637036e-07
Position 1236: 6.41829823486895e-08
Position 188: 4.181287072437608e-08
Position 221: 1.2958335660324549e-08
Position 198: 1.5971548661840934e-13
