Gene = nop5
index = 1821
Annotated 5SS: [1403]
Annotated 3SS: [1580]
SMsplice 5SS: [1403]
SMsplice 3SS: [1580]
top_k =  500
Partition function (log Z): -5.068453923170847

Sorted 5' Splice Sites (High to Low Probability):
Position 1403: 0.9849171317724484
Position 333: 0.08850467620065582
Position 692: 0.028141491927039405
Position 1862: 0.0215606435821932
Position 901: 0.015946609249319125
Position 697: 0.015711120239601997
Position 1520: 0.007858333984911314
Position 532: 0.007281121012811682
Position 947: 0.00599569610062056
Position 444: 0.0056183361562292655
Position 1842: 0.004922956064670137
Position 862: 0.003950238756633427
Position 834: 0.003221803194748998
Position 50: 0.0030210809989831776
Position 905: 0.002453697479552313
Position 204: 0.0024513719247086715
Position 761: 0.002405948604747457
Position 449: 0.0024036181345569226
Position 765: 0.0019178350687046452
Position 1908: 0.0008510748976525033
Position 1388: 0.0007906043925841802
Position 1866: 0.0006593462244048516
Position 1903: 0.0006522552192745074
Position 520: 0.0005370341969019841
Position 1431: 0.0004746601989370251
Position 1827: 0.00042927304576846517
Position 81: 0.00041459885485459674
Position 440: 0.00039880815565823284
Position 1114: 0.00035695041751038177
Position 1379: 0.00034750226269429705
Position 1145: 0.00027073219685601964
Position 689: 0.0002687973448495662
Position 556: 0.00024680855828090756
Position 1504: 0.00023165347078265286
Position 381: 0.00015633714538289972
Position 1080: 0.0001425304647739568
Position 885: 0.00013912585805130252
Position 1173: 0.00012078018683956948
Position 321: 0.00011270101637722399
Position 1150: 0.00010043133041689408
Position 224: 8.124081125584619e-05
Position 1756: 7.454289610577647e-05
Position 215: 6.357726429853133e-05
Position 517: 5.8321417997722325e-05
Position 899: 5.105692517048676e-05
Position 1553: 4.9638765837904033e-05
Position 1463: 4.9471436770789344e-05
Position 1892: 4.6685446296928183e-05
Position 1546: 3.848826710574285e-05
Position 487: 3.1300726474807843e-05
Position 508: 2.727073256580627e-05
Position 55: 2.626322691233348e-05
Position 1299: 2.110837083520731e-05
Position 659: 2.004041531683246e-05
Position 386: 1.742725925457197e-05
Position 1877: 1.5454228806825254e-05
Position 1169: 1.2607682226348978e-05
Position 124: 9.092624224667423e-06
Position 84: 8.275628168776877e-06
Position 1407: 6.047227997980873e-06
Position 1472: 5.433182670171686e-06
Position 1416: 5.163708934662154e-06
Position 1551: 4.556388280863916e-06
Position 75: 4.26679858655925e-06
Position 1710: 2.5001897251017415e-06
Position 1705: 1.2618915315686268e-06
Position 399: 1.0590131468034037e-06
Position 747: 5.361996621265087e-07
Position 134: 3.2764849947412167e-07
Position 679: 2.408795355126463e-07
Position 453: 2.371719938237117e-07
Position 1002: 1.1249576976285913e-07
Position 372: 9.941977858628943e-08
Position 800: 8.598737481520672e-08
Position 451: 6.92252422967771e-08
Position 822: 3.90393579284249e-08
Position 468: 9.457732706963968e-09
Position 572: 6.8504780634040874e-09
Position 1232: 6.369566230415483e-09
Position 590: 5.3623966743108334e-09
Position 138: 5.159926343944686e-10
Position 621: 4.733432485510591e-10
Position 1014: 4.0308537792149943e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1580: 0.9617010488655935
Position 996: 0.0581307296107209
Position 962: 0.03293177272669137
Position 1169: 0.026627790679946497
Position 1462: 0.023035462658370646
Position 752: 0.02066033958969536
Position 1958: 0.01385303883784171
Position 1603: 0.012434097995588015
Position 1941: 0.011104725009714975
Position 386: 0.009325231493411783
Position 626: 0.007854882492956227
Position 1551: 0.005300243685658065
Position 500: 0.004485526536999992
Position 1913: 0.003969146265267732
Position 1124: 0.002986999399833859
Position 819: 0.0024831916552973915
Position 816: 0.0020377181060527104
Position 605: 0.0019739180246502548
Position 449: 0.0017057073908434937
Position 120: 0.0016322205009804325
Position 632: 0.0015825301136529022
Position 497: 0.001431165579642739
Position 1484: 0.0013201109231520992
Position 584: 0.001219068923432285
Position 1662: 0.0009718272638940681
Position 1531: 0.0006670555449188291
Position 1584: 0.0005373943293993864
Position 1181: 0.00038586307097904877
Position 1908: 0.0003855171935942022
Position 1629: 0.0003769701517238615
Position 1145: 0.0003743002508172826
Position 423: 0.0003567719629045233
Position 761: 0.0003489276245489555
Position 1632: 0.0003335242498598413
Position 1659: 0.00031901077260727427
Position 967: 0.00024956026903383814
Position 294: 0.0001921166586592539
Position 473: 0.00017047267352333752
Position 1284: 0.00013781764839316106
Position 775: 0.00013243412482207944
Position 1635: 0.0001252979211336529
Position 899: 0.00011575855633991089
Position 713: 9.409551469733106e-05
Position 176: 9.371507702608936e-05
Position 1331: 9.2730998780084e-05
Position 476: 8.220311490888919e-05
Position 793: 7.574611644045232e-05
Position 1064: 6.664327195781834e-05
Position 833: 5.3330385020590476e-05
Position 1605: 5.1039728384536765e-05
Position 1891: 3.807352190217241e-05
Position 530: 3.5182360085529214e-05
Position 1446: 2.1718764053674053e-05
Position 689: 1.3223479639883195e-05
Position 722: 1.0908402456968689e-05
Position 1674: 1.016973651413569e-05
Position 590: 7.093878993554999e-06
Position 1883: 5.279121166838826e-06
Position 203: 3.730707644841648e-07
Position 1677: 2.2262837758421084e-07
Position 296: 1.6488633168736183e-07
Position 221: 1.5790685414514837e-07
Position 431: 1.3322371018362913e-07
Position 1698: 8.571117135106111e-08
Position 191: 2.0814822922107847e-08
Position 224: 1.1446455401119849e-08
Position 365: 1.0659215007016833e-08
Position 242: 8.751446280077208e-09
Position 275: 6.125040559323835e-09
Position 260: 4.339710162142413e-09
Position 230: 1.652197427006667e-09
Position 353: 1.1709837173525374e-09
Position 266: 1.086550141225795e-09
Position 251: 9.949431703072026e-10
Position 200: 2.318136091706225e-10
Position 508: 1.2368025492846496e-10
Position 122: 9.708794022999783e-11
Position 362: 8.902372682542108e-11
Position 332: 7.256627568267662e-11
Position 117: 2.663278345130849e-11
Position 239: 3.728228494724495e-12
Position 326: 1.5206895603429976e-14
