Gene = axo
index = 1619
Annotated 5SS: [  350 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 40494 41758 43274 43921 44380 44641]
Annotated 3SS: [11369 12087 13924 15355 16914 22363 22993 26907 27304 30542 30944 36132
 36540 40292 41136 43091 43590 44072 44509 57084]
SMsplice 5SS: [  459 11936 12362 14145 15492 17200 22895 23191 27241 27838 30758 31345
 36381 36997 37352 40494 41758 42942 43274 43921 44380 44641]
SMsplice 3SS: [11464 12087 13924 15117 16914 22363 22993 26996 27304 30542 30944 36132
 36540 37118 40292 41136 42755 43192 43590 44072 44509 57132]
top_k =  500
Partition function (log Z): 32.28846995240085

Sorted 5' Splice Sites (High to Low Probability):
Position 36997: 0.9994090377295994
Position 44641: 0.9990999880312476
Position 23191: 0.9986287752732833
Position 30758: 0.9949332096278538
Position 44380: 0.9941996360829264
Position 36381: 0.9932884139727467
Position 31345: 0.9877246928647905
Position 43274: 0.9772076522808117
Position 15492: 0.972913691736957
Position 43921: 0.9675299030929924
Position 14145: 0.95330878657628
Position 40494: 0.952999362870769
Position 22895: 0.9433933225512038
Position 17200: 0.9339504485734628
Position 27838: 0.9330203660459803
Position 41758: 0.9186162572406222
Position 27241: 0.8407425262804246
Position 12362: 0.814592459585493
Position 2144: 0.683219823948332
Position 37352: 0.6454311409005971
Position 42942: 0.5871162505742957
Position 11936: 0.40188016405175786
Position 914: 0.33566517757111
Position 459: 0.28569992579260145
Position 27429: 0.22996881622500132
Position 30460: 0.20685284729776496
Position 42609: 0.17741036267890942
Position 3626: 0.13863992636193306
Position 932: 0.11752432612915616
Position 41520: 0.11702239285520398
Position 40964: 0.11647484750652076
Position 31695: 0.10491890182632362
Position 37367: 0.0877258552824474
Position 350: 0.07546898749643159
Position 33121: 0.07273240201318673
Position 245: 0.05921974512791078
Position 28896: 0.044161027178932895
Position 549: 0.041171666226277506
Position 13139: 0.03902676212405733
Position 41957: 0.03846997348532862
Position 37420: 0.03676050928400432
Position 40913: 0.0357391540590829
Position 36637: 0.03281623597214
Position 15994: 0.032420257039207534
Position 16186: 0.029726636064311772
Position 40839: 0.02919649645023448
Position 38204: 0.028122437295378066
Position 7898: 0.027682517144983872
Position 28397: 0.025974197731303536
Position 36606: 0.024835763572634593
Position 42907: 0.02416369147510188
Position 24368: 0.023692971900602194
Position 1575: 0.022791562707220478
Position 41341: 0.0224764153864981
Position 42569: 0.022409443720029426
Position 42667: 0.021557786078549756
Position 1694: 0.021062365210612683
Position 32904: 0.020360268948303697
Position 1054: 0.020106101007092373
Position 40420: 0.01974016851681784
Position 1803: 0.019511566114206402
Position 36723: 0.018295388746455563
Position 37655: 0.018183231080899143
Position 959: 0.015907967397890677
Position 37660: 0.015828275157764457
Position 18776: 0.015677287216235847
Position 28479: 0.01435598876618877
Position 15625: 0.010984537711513082
Position 783: 0.010837399994012096
Position 22824: 0.009769629689667037
Position 43106: 0.009656926177889855
Position 463: 0.009288677986966372
Position 34912: 0.008784234548953962
Position 40976: 0.008576370569870182
Position 20689: 0.007971401380562133
Position 34686: 0.007562082137808052
Position 35239: 0.0075022118553231395
Position 3134: 0.007342339631493928
Position 40689: 0.00683856554055687
Position 40498: 0.006797679631336203
Position 658: 0.00675125569249232
Position 34571: 0.0066929018115287515
Position 34894: 0.006116858752554516
Position 107: 0.005872029067121631
Position 34575: 0.005765475420135624
Position 31192: 0.0053653729976305825
Position 38403: 0.005163560700116529
Position 41947: 0.005038092642053846
Position 2610: 0.0046924529911344555
Position 10905: 0.004432472892712539
Position 18358: 0.004258093356358493
Position 51130: 0.004151248896296257
Position 38305: 0.0039679186570555774
Position 36331: 0.0038193797629915796
Position 515: 0.0037168407105940774
Position 32721: 0.0036925980985025495
Position 31155: 0.0035419644156678472
Position 40686: 0.0033518626882541535
Position 2501: 0.003278010859321923
Position 2585: 0.003260114838950362
Position 16159: 0.0030572689734414695
Position 487: 0.0030271398129590697
Position 22666: 0.003000502174508704
Position 36772: 0.0027368124145487425
Position 27380: 0.002717808930458222
Position 24155: 0.0026793737522099125
Position 24122: 0.002661615787101018
Position 18786: 0.002574455343531868
Position 41720: 0.0025659553320954015
Position 40671: 0.0023655973605652
Position 43259: 0.002353145457001563
Position 4541: 0.0022644035777855316
Position 36466: 0.0022386175143414076
Position 36808: 0.002198385330004899
Position 40677: 0.002181630491695715
