Gene = RpL27A
index = 1440
Annotated 5SS: [ 76 625 990]
Annotated 3SS: [ 306  854 1074]
SMsplice 5SS: [244 625 990]
SMsplice 3SS: [ 306  854 1074]
top_k =  500
Partition function (log Z): 3.10016640198079

Sorted 5' Splice Sites (High to Low Probability):
Position 990: 0.9229202601096348
Position 625: 0.9052930797821461
Position 244: 0.8117278914208717
Position 76: 0.2741629080353668
Position 404: 0.060884026215051144
Position 472: 0.05504497803261999
Position 202: 0.03858095928370781
Position 224: 0.03332221673194844
Position 248: 0.027294850709630537
Position 961: 0.014724114062476326
Position 90: 0.013340894176857304
Position 616: 0.006340563647912888
Position 998: 0.002931326037262108
Position 788: 0.0027302312064660093
Position 458: 0.001892292065148351
Position 398: 0.0016779160627539665
Position 349: 0.0013264329357034785
Position 741: 0.0012717929527087466
Position 984: 0.001024227791239106
Position 810: 0.0005590964298321686
Position 564: 0.0005148230217144891
Position 807: 0.0005000010609152556
Position 115: 0.0004196797313050209
Position 629: 0.00035814839267911
Position 413: 0.0003295639973310245
Position 510: 0.00027540031557287466
Position 550: 0.0002700129987593001
Position 86: 0.00014743695113921806
Position 722: 0.00012732708804612152
Position 1010: 0.00010709357153572628
Position 739: 0.00010646234753038385
Position 1002: 9.021518064233115e-05
Position 917: 8.911232586368429e-05
Position 604: 5.2212382647016456e-05
Position 773: 5.029302006177982e-05
Position 112: 4.895253926679563e-05
Position 796: 3.94729427285062e-05
Position 96: 3.533691754572737e-05
Position 1000: 2.1633896810992853e-05
Position 963: 2.037944607880244e-05
Position 965: 1.8627834135321175e-05
Position 99: 1.7566926208522897e-05
Position 368: 1.740790313017629e-05
Position 906: 1.3803550973721638e-05
Position 17: 1.2306306530032341e-05
Position 497: 1.1122062417433883e-05
Position 1023: 9.453613660182296e-06
Position 359: 6.421430832324007e-06
Position 164: 5.349184421682687e-06
Position 119: 3.828375961276582e-06
Position 1103: 3.6656149184679927e-06
Position 543: 8.722847084038707e-07
Position 136: 7.272232277864718e-07
Position 80: 6.580042948089679e-07
Position 341: 1.8676970527872587e-07
Position 1040: 1.7678703159290653e-07
Position 820: 1.5326479636602244e-07
Position 344: 8.346459159331356e-08
Position 282: 4.5290591825896865e-11
Position 306: 2.4410230864734936e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 306: 0.9966321136968445
Position 854: 0.9854457523857629
Position 1074: 0.9412399642864369
Position 126: 0.1506993500197027
Position 144: 0.0452680523490705
Position 504: 0.022735271508759848
Position 471: 0.020668140394006523
Position 686: 0.007493226171377743
Position 164: 0.002876507521373863
Position 172: 0.0018313822769843206
Position 744: 0.0015780862725166373
Position 537: 0.0009949558897548003
Position 1089: 0.0009580024518132315
Position 510: 0.0004039971901573014
Position 1155: 0.00035506598742699483
Position 151: 0.000271612150418124
Position 1092: 0.00022258647269199667
Position 697: 0.00020982726039790294
Position 652: 0.00016069716720932948
Position 240: 0.00014182456390908442
Position 1045: 0.00010890260809445066
Position 522: 0.00010387402515533032
Position 318: 7.879277934450584e-05
Position 866: 6.661717065502774e-05
Position 202: 3.785605897826503e-05
Position 515: 2.37934454464357e-05
Position 482: 2.2822835781812027e-05
Position 1164: 2.2660953728105795e-05
Position 759: 1.4771845230368905e-05
Position 712: 1.4518694338768433e-05
Position 327: 1.4314522965822464e-05
Position 932: 1.3808260893666604e-05
Position 1032: 1.2261189050831766e-05
Position 72: 1.1611864214912225e-05
Position 911: 1.0291403287858856e-05
Position 1007: 7.692967484999513e-06
Position 751: 5.3498663763447045e-06
Position 211: 5.171770253293798e-06
Position 556: 3.749337677575407e-06
Position 782: 1.790377303691843e-06
Position 378: 1.7435051661403457e-06
Position 773: 1.2830471903319043e-06
Position 1040: 1.2042119465479085e-06
Position 324: 8.894300978481173e-07
Position 387: 7.43212055542917e-07
Position 397: 6.880255062639831e-07
Position 917: 4.405628938232866e-07
Position 582: 3.8992077962900863e-07
Position 564: 2.9799951386323365e-07
Position 766: 2.7383008291478784e-07
Position 1099: 2.4356091308545707e-07
Position 770: 2.1985642392797063e-07
Position 629: 1.8052299130444866e-07
Position 938: 1.6491126466509826e-07
Position 224: 1.2829348667290697e-07
Position 153: 3.980716528755262e-08
Position 80: 1.1894818402864293e-08
Position 220: 5.266860758940327e-09
Position 332: 4.758147024917323e-09
Position 262: 4.1401471278948355e-09
Position 585: 1.4930192032923189e-09
Position 579: 2.0016430774391413e-10
Position 336: 2.107507036304372e-11
Position 206: 5.8396493728092254e-15
