Gene = Cpr73D
index = 1102
Annotated 5SS: [15094 16089 17054]
Annotated 3SS: [15950 16871 17105]
SMsplice 5SS: [ 475  665 2364 9568]
SMsplice 3SS: [  568  2156  9390 16871]
top_k =  500
Partition function (log Z): -10.785517253733243

Sorted 5' Splice Sites (High to Low Probability):
Position 2364: 0.9429903537311146
Position 665: 0.8364678120247392
Position 9568: 0.7282509775335292
Position 475: 0.5901733726297284
Position 1429: 0.4898491937247621
Position 7964: 0.17709728750770298
Position 8702: 0.1656683253685991
Position 7199: 0.16092634628686883
Position 51: 0.1032937287972376
Position 62: 0.08115894517725479
Position 3204: 0.04754654247384911
Position 115: 0.04005147240768742
Position 2781: 0.03139284756785285
Position 1954: 0.02901911880707008
Position 805: 0.023525845043491943
Position 2052: 0.02304691837142365
Position 1167: 0.018026067022498385
Position 3068: 0.016963048938480094
Position 1997: 0.01562697105549323
Position 3081: 0.0131968171903985
Position 1400: 0.013190566652952353
Position 2045: 0.012700479542915257
Position 76: 0.010031594342780035
Position 359: 0.009587714890081337
Position 2006: 0.00917894790327403
Position 1693: 0.008025074670323576
Position 95: 0.007074318291196917
Position 691: 0.006985596711139101
Position 1416: 0.006769771728989206
Position 2853: 0.006400667325338478
Position 2368: 0.006286171946935793
Position 487: 0.006089484657163447
Position 764: 0.0043761192570916235
Position 2360: 0.0040592513873330145
Position 2353: 0.0038139326293821873
Position 361: 0.003604725452205419
Position 2271: 0.003477798882691496
Position 1440: 0.0034189282067897944
Position 440: 0.0034013941421829363
Position 2813: 0.0030101693352090975
Position 363: 0.002318840245475757
Position 1030: 0.0022216861694807524
Position 470: 0.002056049180224712
Position 216: 0.0018801754646540294
Position 540: 0.0015744875466976434
Position 55: 0.0014319358399880837
Position 280: 0.0014268924361023891
Position 406: 0.001425136068303015
Position 1016: 0.0013978607917749504
Position 67: 0.001342594340248405
Position 1130: 0.0013345005806636987
Position 220: 0.0012221464524416273
Position 887: 0.0011504050375177465
Position 515: 0.0010085033760864025
Position 435: 0.0008275762702010262
Position 2375: 0.000676233321478588
Position 768: 0.0003641101383554228
Position 455: 0.00029959856866850344
Position 879: 0.00023383488318534618
Position 1033: 0.00016742548550524553
Position 10020: 0.00013588728069554556
Position 2397: 0.00012036506240189918
Position 444: 0.00010616114714955352
Position 596: 0.00010558295879286508
Position 1043: 9.361505353289684e-05
Position 409: 7.838486048036157e-05
Position 11270: 7.605639601293065e-05
Position 1592: 7.247986703155291e-05
Position 9918: 6.978484358274086e-05
Position 171: 6.451433070245555e-05
Position 186: 6.219919695512493e-05
Position 365: 5.5250834483273966e-05
Position 367: 5.1558420291564745e-05
Position 1435: 5.144129824906124e-05
Position 209: 4.185828644321454e-05
Position 967: 3.831434789951764e-05
Position 1443: 3.68846700977177e-05
Position 600: 2.415023799006109e-05
Position 868: 1.6624185912900345e-05
Position 6: 1.2431675493142524e-05
Position 240: 1.222319797435546e-05
Position 192: 5.988119667325947e-06
Position 231: 5.2328005809239e-06
Position 177: 5.159799381277911e-06
Position 180: 3.057968366995135e-06
Position 224: 2.396528301178904e-06
Position 713: 1.0854342283147607e-07
Position 559: 7.166499277619165e-08
Position 552: 5.712552289210519e-08
Position 604: 2.712629879324949e-08
Position 543: 1.9293926127646797e-08
Position 3691: 4.556017856730506e-09
Position 578: 2.1525196824053835e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16871: 0.9938114750914088
Position 9390: 0.7292455318437843
Position 2156: 0.6234960020301276
Position 568: 0.5759113266152807
Position 855: 0.3748045182179896
Position 1906: 0.2422853116952714
Position 202: 0.22018167241705344
Position 7248: 0.1471393207819589
Position 867: 0.11122004095745287
Position 2265: 0.07015735240323241
Position 2896: 0.06952717525381415
Position 8386: 0.05379070609306019
Position 6876: 0.052216543403155805
Position 8374: 0.05102857559897439
Position 2659: 0.041045827693010975
Position 8513: 0.03818346803936729
Position 6024: 0.036365164937561596
Position 6888: 0.03525253393610046
Position 1491: 0.03368320327674828
Position 7495: 0.028160940219178244
Position 6872: 0.023946811712779084
Position 780: 0.017294809906118175
Position 8196: 0.014584156291168597
Position 6637: 0.013147552850461989
Position 596: 0.013130598125116931
Position 7269: 0.009903152714809
Position 2317: 0.007855503260984074
Position 817: 0.006648662698678987
Position 1158: 0.005943954202685217
Position 1505: 0.0058078512641822145
Position 923: 0.005651522875873134
Position 1197: 0.004795720048434328
Position 707: 0.004140867362508854
Position 2133: 0.0039940827433257615
Position 1246: 0.0036468729328164315
Position 1536: 0.003550625687238974
Position 2440: 0.002769843727657753
Position 13454: 0.002742263794026428
Position 733: 0.002661870588148257
Position 1286: 0.002252955735313906
Position 1216: 0.0013511471996276066
Position 2637: 0.0010062869995679583
Position 10742: 0.000997284453896067
Position 3133: 0.0008054858597128991
Position 11384: 0.0006224700009670874
Position 2921: 0.0006047077643632698
Position 1087: 0.0005097426589973246
Position 11562: 0.0004654803844150883
Position 2665: 0.00028693484947448454
Position 12775: 0.0002849519489400823
Position 2739: 0.00028275571641291905
Position 2557: 0.00026875039039498956
Position 2937: 0.0002572050704684685
Position 942: 0.0002554527348191064
Position 2592: 0.00025012893645260195
Position 1043: 0.00023059167091662395
Position 10159: 0.00019995422023431545
Position 1515: 0.00018258139845332783
Position 431: 0.00012479131501390417
Position 297: 8.524474938504848e-05
Position 10072: 7.142366234668212e-05
Position 930: 5.793797240472786e-05
Position 2615: 4.300682523611592e-05
Position 2566: 4.061863796682541e-05
Position 1365: 3.7443208692339e-05
Position 608: 3.185183709113488e-05
Position 9673: 2.9460611063730258e-05
Position 10284: 1.8622449009805854e-05
Position 638: 1.7601882175073605e-05
Position 9759: 1.219159975772422e-05
Position 385: 1.1018795403488793e-05
Position 470: 9.364866246943953e-06
Position 1297: 8.658900279963813e-06
Position 1053: 6.771582143296706e-06
Position 264: 4.854127028715166e-06
Position 1564: 4.636566833054616e-06
Position 8698: 3.598868573083743e-06
Position 231: 9.146299850163705e-07
Position 357: 8.654662923639673e-07
Position 109: 6.477981983245327e-07
Position 250: 6.411190117588099e-07
Position 474: 4.587686947696577e-07
Position 622: 4.4591115258343015e-07
Position 328: 3.184817596295191e-07
Position 339: 1.5420436411766677e-07
Position 6562: 1.1512859110841058e-07
Position 5229: 1.0947072455287641e-07
Position 5205: 9.985666548595831e-08
Position 5889: 7.165932157500554e-08
Position 6081: 6.804260616645164e-08
Position 3553: 5.93561720530514e-08
Position 4753: 5.463695496097592e-08
Position 5430: 4.5797290734488384e-08
Position 347: 4.550718186868676e-08
Position 5547: 4.350471992621512e-08
Position 3781: 9.020684737644678e-09
Position 4079: 7.625235387680916e-09
Position 3787: 6.355210760384776e-09
Position 3834: 6.319996895320334e-09
Position 3762: 4.556017856730501e-09
Position 3603: 2.9689059785971097e-09
Position 278: 2.718098504998228e-09
Position 2801: 1.6993858523964398e-09
Position 2770: 1.4606001900050122e-09
Position 67: 1.394596220493848e-09
Position 280: 9.454539640281081e-10
Position 3182: 7.818979561907435e-10
Position 61: 7.165837060499501e-10
