Gene = Pvf2
index = 1395
Annotated 5SS: [  154  1450 10382 14215]
Annotated 3SS: [  906 10278 13688 14323]
SMsplice 5SS: [ 1450 14215]
SMsplice 3SS: [13688 14323]
top_k =  500
Partition function (log Z): -4.055022535334371

Sorted 5' Splice Sites (High to Low Probability):
Position 14215: 0.9927013550665343
Position 1450: 0.881424635041384
Position 10382: 0.5297472642998683
Position 5451: 0.45078598251199775
Position 5691: 0.3835125491953951
Position 6375: 0.22816827283151636
Position 8773: 0.15964127726869506
Position 154: 0.13386866026813155
Position 298: 0.13354271666140916
Position 14652: 0.13069957524237277
Position 9491: 0.12726510491026685
Position 806: 0.10946876253450066
Position 315: 0.09693612161516402
Position 11051: 0.08960821457682683
Position 14665: 0.07699273464938082
Position 788: 0.05545205962714624
Position 495: 0.052455822379835905
Position 2131: 0.04102013995810176
Position 6: 0.014472872966316667
Position 165: 0.012858945145573925
Position 14649: 0.012485048834707472
Position 14656: 0.011853052371007842
Position 1627: 0.011708015921802357
Position 305: 0.01056897772252513
Position 279: 0.009378810339710709
Position 14455: 0.0068580765987292895
Position 289: 0.006547618654615368
Position 14226: 0.005761172373259931
Position 4556: 0.005232385785927417
Position 4426: 0.004894238686664639
Position 5887: 0.004228032604202125
Position 14606: 0.004051746638704651
Position 648: 0.0031321414464611824
Position 8002: 0.002804356287431615
Position 286: 0.0027624172681597332
Position 8529: 0.0021977801898496255
Position 5662: 0.0018589840457182447
Position 8588: 0.0017383132573460629
Position 3282: 0.0017134074020937328
Position 14644: 0.0015442197516996018
Position 1363: 0.0014839878121916345
Position 493: 0.0013742892196116404
Position 5064: 0.0013160006454051255
Position 14899: 0.0011560901475646868
Position 6452: 0.0008970813490569139
Position 5712: 0.0008143348785211707
Position 30: 0.0006763303802835761
Position 5715: 0.000612487612400562
Position 5671: 0.0005997718340650249
Position 4601: 0.0005946733682624576
Position 131: 0.0005934997876060275
Position 5823: 0.0005654865597712268
Position 1036: 0.0005362930747276919
Position 3728: 0.0005259842521386072
Position 8022: 0.0005062417527235291
Position 234: 0.0005001284610016348
Position 122: 0.0004994208078765497
Position 776: 0.00047805725916145564
Position 14440: 0.00040894598047782075
Position 393: 0.0004045141280479791
Position 5668: 0.0003759060086717393
Position 3310: 0.0003673691587938688
Position 176: 0.0003141925551905032
Position 521: 0.0002798563805986223
Position 674: 0.00024371458780118565
Position 5513: 0.00022782171226666932
Position 464: 0.00021544305334282265
Position 514: 0.00017244407114108177
Position 15012: 0.00016889286448482118
Position 302: 0.00015219957751609872
Position 42: 0.00012782081139400605
Position 586: 9.64694276423224e-05
Position 351: 8.664291367446841e-05
Position 1895: 8.584635316872182e-05
Position 146: 7.602269228668231e-05
Position 319: 6.448731598385975e-05
Position 726: 6.251905198786745e-05
Position 398: 6.067234845164348e-05
Position 456: 5.9090982276799354e-05
Position 86: 5.170187954748359e-05
Position 601: 3.141309325986738e-05
Position 3: 3.1070771342219906e-05
Position 3877: 3.0511392331964855e-05
Position 4560: 2.979994019957377e-05
Position 2272: 2.8547098732610334e-05
Position 10: 1.89403135401002e-05
Position 435: 1.7350886790424924e-05
Position 715: 1.6819208761488066e-05
Position 1066: 1.6429194991233844e-05
Position 1210: 1.588886197028074e-05
Position 951: 1.5005135034392277e-05
Position 569: 8.684912737667548e-06
Position 14379: 2.959743129854422e-07
Position 349: 8.112854899820064e-08
Position 442: 6.323642519474658e-08
Position 404: 6.151958561075802e-08
Position 1305: 5.284272872584818e-08
Position 411: 2.35422574456925e-09
Position 524: 1.3563132170552425e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14323: 0.9928132043620667
Position 13688: 0.9926930806356896
Position 5332: 0.6358985268109939
Position 10278: 0.5128870268289185
Position 906: 0.429333144363235
Position 8439: 0.23866040231055607
Position 14729: 0.23689074226601917
Position 5922: 0.1805836174972678
Position 5501: 0.17280206857187685
Position 8954: 0.03333357038273015
Position 8918: 0.031184540873776496
Position 9292: 0.029758898909619642
Position 557: 0.029233731828942195
Position 203: 0.026588243865451857
Position 10437: 0.026312993061160812
Position 10820: 0.02357497382373748
Position 1124: 0.023505422543651882
Position 1942: 0.022928137228640864
Position 1103: 0.017893554961053784
Position 5537: 0.0163337395489189
Position 5765: 0.016138103317929607
Position 5513: 0.015650661145606988
Position 4339: 0.011603448346222272
Position 9847: 0.009498201936767004
Position 5294: 0.00927536290573004
Position 6063: 0.008549679646461104
Position 422: 0.00649596948913957
Position 1267: 0.005203609377336758
Position 5929: 0.004940297710628318
Position 381: 0.004775650659540544
Position 1083: 0.004495906049946519
Position 1792: 0.0042362572410648705
Position 5574: 0.003725867991976325
Position 8414: 0.003693687790655744
Position 4207: 0.003681322489681937
Position 7800: 0.0034880806938084254
Position 14529: 0.0033476444152597713
Position 5166: 0.0031554291689934156
Position 12673: 0.0030739303220184257
Position 14281: 0.0026894926151017004
Position 14760: 0.00260872119817703
Position 1890: 0.0025080332522976626
Position 3151: 0.00241406614471683
Position 14715: 0.0018919981798936841
Position 14335: 0.0015957064823849587
Position 15092: 0.0015573051962182595
Position 1684: 0.0015234746657079357
Position 14967: 0.0014927992217145137
Position 1718: 0.001336061291058185
Position 12356: 0.0012407396570405364
Position 5191: 0.0012260767565680916
Position 1734: 0.001146068303062131
Position 8444: 0.0011228110423681416
Position 4666: 0.0009940752205586428
Position 981: 0.0009339367547000633
Position 12071: 0.0008787602233580141
Position 12128: 0.0007296191199161556
Position 715: 0.0005874160704652411
Position 14913: 0.0005474483280977852
Position 864: 0.0005353084097585872
Position 14687: 0.00030924848090447215
Position 3629: 0.0002045629320337229
Position 464: 0.00017928069988286507
Position 1863: 0.00013895686097599861
Position 1953: 0.00012706128637366053
Position 14579: 0.00011700506640022367
Position 579: 9.744000693666475e-05
Position 5196: 9.3660307606115e-05
Position 1374: 9.166647753061868e-05
Position 1845: 8.981791588481131e-05
Position 1902: 8.247673440938857e-05
Position 1748: 8.233973298863215e-05
Position 14343: 8.147684736667547e-05
Position 934: 7.65969497747893e-05
Position 1500: 7.001687948766022e-05
Position 5843: 6.191374855030064e-05
Position 14986: 5.733066976211813e-05
Position 1382: 5.516745341034602e-05
Position 14656: 5.372464590870507e-05
Position 910: 3.5988790261411236e-05
Position 2205: 3.031524268320553e-05
Position 2070: 1.6343738485586013e-05
Position 234: 1.549373414756878e-05
Position 52: 1.4231893672029058e-05
Position 319: 1.0897583208768018e-05
Position 726: 7.5165369641137106e-06
Position 624: 6.608948248423357e-06
Position 393: 6.501019872810641e-06
Position 480: 4.7908871630313956e-06
Position 11117: 4.429165967511869e-06
Position 743: 2.7708930602302746e-06
Position 861: 2.685201198844303e-06
Position 315: 2.4731267829570664e-06
Position 652: 1.4277467389684776e-06
Position 1519: 9.856517439737312e-07
Position 154: 8.909109435228341e-07
Position 103: 7.493563428371217e-07
Position 1608: 7.23557351641826e-07
Position 326: 3.405807142296591e-07
Position 1427: 3.108912166761292e-07
Position 1626: 3.01824856519276e-07
Position 1866: 1.1093260019419414e-07
Position 286: 1.0309718770531869e-07
Position 4234: 9.307675357607992e-08
Position 302: 4.6771497803306425e-08
Position 243: 2.8564231420747534e-08
Position 6524: 1.9452587686439444e-08
Position 1854: 1.9161769904545517e-08
Position 6650: 7.45417766736712e-09
Position 419: 7.4043503065537045e-09
Position 6432: 2.389292695776125e-09
Position 60: 2.064668059682124e-09
Position 2991: 9.261343839864094e-10
Position 165: 9.085409525266739e-10
Position 122: 8.970001770497783e-10
Position 3172: 8.660689405792408e-10
Position 128: 6.949103244427022e-10
Position 298: 3.250498731151437e-11
Position 6101: 2.7906711535954942e-11
Position 131: 3.414641597027603e-12
Position 158: 3.204058010978416e-13
Position 1776: 1.1118112653213644e-14
