Gene = Vdup1
index = 1594
Annotated 5SS: [ 131 1582 1818]
Annotated 3SS: [1089 1634 1883]
SMsplice 5SS: [ 131 1582 1818]
SMsplice 3SS: [1089 1634 1883]
top_k =  500
Partition function (log Z): -5.65829928605074

Sorted 5' Splice Sites (High to Low Probability):
Position 1582: 0.921401693214606
Position 1818: 0.8443310396715215
Position 131: 0.5529385573174742
Position 467: 0.13237322848282104
Position 114: 0.06910386606527458
Position 946: 0.06626289311889773
Position 1727: 0.056300633552023846
Position 592: 0.054003468437868254
Position 942: 0.053181511663341105
Position 1723: 0.04671139445801292
Position 728: 0.03050436672785478
Position 1822: 0.027463985711320835
Position 849: 0.023937624000635687
Position 950: 0.022149748048733275
Position 2309: 0.019474772449329047
Position 587: 0.01738628737703136
Position 404: 0.010746354947575634
Position 2297: 0.008673158788200241
Position 9: 0.008448527958723612
Position 875: 0.007282078729247788
Position 567: 0.007149478775053837
Position 418: 0.0053011734804572505
Position 457: 0.004827193023834493
Position 413: 0.0048003709820679625
Position 2529: 0.004138022087556239
Position 2552: 0.0037199147113157736
Position 1039: 0.0030787596067101907
Position 494: 0.0029877590752794714
Position 328: 0.0028059443882749576
Position 1777: 0.002250992371950352
Position 736: 0.002114413738584185
Position 1092: 0.0016383013839463142
Position 1028: 0.0015830511006259117
Position 1455: 0.0015290900209121846
Position 1179: 0.0013528404320871498
Position 763: 0.0010974981384603746
Position 1137: 0.0009458570148068273
Position 461: 0.0008683546781643595
Position 1074: 0.0008211140996766819
Position 2132: 0.0008035151515890809
Position 168: 0.0007916174977831572
Position 2187: 0.0007129052274021274
Position 1690: 0.0006996614128474281
Position 965: 0.00045966025127939825
Position 2456: 0.0004287206772134072
Position 2295: 0.00037580884666920696
Position 1451: 0.00036301099207694483
Position 1210: 0.0003555237414340076
Position 2152: 0.00029977799300247635
Position 1537: 0.0002746747791416221
Position 1264: 0.0002472645874116878
Position 1528: 0.0002392437124225319
Position 826: 0.00018490306295964045
Position 2070: 0.0001617239146038114
Position 2393: 0.0001229961652140432
Position 145: 0.00011017611727150835
Position 1835: 0.00010792384526937648
Position 107: 8.763129684944928e-05
Position 2533: 7.616427959937497e-05
Position 2160: 7.00797663196395e-05
Position 1700: 5.965155707184128e-05
Position 623: 5.757230903619304e-05
Position 1947: 4.9949145000431745e-05
Position 530: 3.623222509107849e-05
Position 551: 2.836907582771568e-05
Position 47: 2.427127140418114e-05
Position 585: 2.0372641580296456e-05
Position 74: 1.892420277870184e-05
Position 266: 1.6088401436751285e-05
Position 54: 1.4611320279076575e-05
Position 37: 5.218319030590295e-06
Position 51: 4.311335570498231e-06
Position 852: 4.087451960656606e-06
Position 3: 2.4268818463629244e-06
Position 20: 2.24953798982393e-06
Position 428: 1.7776843538426153e-06
Position 958: 8.118280169855404e-07
Position 533: 7.065710284324166e-07
Position 812: 6.583261102437464e-07
Position 59: 6.527032954308226e-07
Position 968: 5.675299014490943e-07
Position 961: 5.17018288740008e-07
Position 274: 4.0667590908605926e-07
Position 65: 1.8905773149218303e-07
Position 335: 1.524006792258788e-07
Position 44: 1.3356238255237281e-07
Position 359: 1.2345438705554942e-07
Position 639: 1.2270480505874297e-07
Position 2084: 2.7087859785465413e-08
Position 285: 2.1232256650593702e-08
Position 430: 1.0077899949997909e-08
Position 32: 8.384079235909826e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1883: 0.9301568179854653
Position 1634: 0.9082964032692479
Position 1089: 0.3863978856661906
Position 1227: 0.27217957406453425
Position 657: 0.18662328747256443
Position 209: 0.0649940021319618
Position 2396: 0.05911341476932034
Position 909: 0.033084245123992516
Position 1777: 0.03234507640393219
Position 766: 0.027066535229200762
Position 1267: 0.021146409669138645
Position 274: 0.01407277656715947
Position 466: 0.013825973046371091
Position 812: 0.012852268981237381
Position 614: 0.01275159817091045
Position 585: 0.009698088728000806
Position 2619: 0.008755257994819136
Position 1653: 0.008085432894361038
Position 180: 0.006580114678725228
Position 164: 0.0033985700002245414
Position 65: 0.0030390934369414866
Position 691: 0.0024593160236646744
Position 2532: 0.0019395339002893355
Position 1118: 0.0015155321248482103
Position 168: 0.0013379827635734806
Position 266: 0.0013195481545268874
Position 679: 0.0012888873417975788
Position 627: 0.0012007536271592145
Position 505: 0.0011564069189149394
Position 703: 0.0009696686844001064
Position 981: 0.0008971681325219511
Position 1390: 0.0008652723302350975
Position 1233: 0.0007740899063580145
Position 1400: 0.0006487007240274296
Position 1527: 0.0004041067943447351
Position 1194: 0.00036117846321508215
Position 1518: 0.000338807446504342
Position 733: 0.00032644246095730887
Position 2084: 0.0002259786322111992
Position 1664: 0.00020556401205401996
Position 394: 0.0001152005602798365
Position 494: 8.738885610029338e-05
Position 2431: 4.6013748128499615e-05
Position 90: 3.9716667546235686e-05
Position 355: 1.4025218646214922e-05
Position 93: 4.334553791505623e-06
Position 335: 2.2608611306329624e-06
Position 398: 2.2308980364081087e-06
Position 118: 2.9618585912566985e-07
Position 130: 2.565132897784607e-07
Position 140: 2.9531026538238024e-08
Position 279: 6.803770193232441e-09
