Gene = mRpL10
index = 1762
Annotated 5SS: [113]
Annotated 3SS: [213]
SMsplice 5SS: [113]
SMsplice 3SS: [265]
top_k =  500
Partition function (log Z): -8.613728973865422

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.8396272684617934
Position 200: 0.09552641123814698
Position 441: 0.06692361246403684
Position 169: 0.01557226821463963
Position 268: 0.010726745319563823
Position 588: 0.010235056889563282
Position 162: 0.009765037347160164
Position 125: 0.0036888477178482417
Position 157: 0.0029518890376212044
Position 180: 0.0022635497961119174
Position 22: 0.0011999427276698758
Position 198: 0.0008587029623848504
Position 318: 0.0005568406827864729
Position 471: 0.000537730997949953
Position 615: 0.00041185918590555445
Position 33: 0.0002760270343690024
Position 160: 0.0001439230267140625
Position 623: 0.00010558034020824725
Position 519: 0.0001022313612682078
Position 557: 9.741765138124178e-05
Position 382: 9.455996748992864e-05
Position 135: 8.371354654099779e-05
Position 748: 7.824028958191213e-05
Position 48: 5.92966122184905e-05
Position 645: 5.845115646541137e-05
Position 117: 5.497015652068712e-05
Position 16: 2.9516092579287623e-05
Position 490: 1.2567266277147067e-05
Position 54: 1.1955540596098405e-05
Position 81: 1.2632898630505761e-07
Position 235: 1.326807097036829e-08
Position 327: 1.0328653163014491e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 265: 0.7071007392715448
Position 213: 0.17017994392092436
Position 697: 0.11961715071074039
Position 530: 0.030093677344502762
Position 490: 0.01823961152125632
Position 186: 0.005333686738373383
Position 360: 0.002733475465213339
Position 235: 0.0022959818580399033
Position 668: 0.0016970077186729629
Position 230: 0.0009606494448810703
Position 284: 0.0008256718553968479
Position 542: 0.0007330412963687823
Position 81: 0.0004955068882257019
Position 776: 0.00021275515401292705
Position 272: 0.0001558126956609629
Position 568: 0.0001506136983455804
Position 89: 0.00014166480716215326
Position 539: 0.00013991306848378863
Position 294: 0.00013260909616068556
Position 908: 0.00012802819195792577
Position 401: 0.00010641976310162249
Position 584: 0.00010324382869551655
Position 848: 9.583548535852357e-05
Position 857: 6.0659028967182856e-05
Position 557: 4.626037806008866e-05
Position 404: 4.029510628653386e-05
Position 327: 3.63709469050391e-05
Position 815: 3.497259493105714e-05
Position 365: 3.330851671440022e-05
Position 232: 2.641416720255234e-05
Position 335: 2.2956794143799788e-05
Position 823: 2.2815947688406165e-05
Position 572: 2.250907486183456e-05
Position 800: 1.3594390257440867e-05
Position 593: 8.008603670978394e-06
Position 609: 4.354544563499293e-06
Position 971: 4.055392733243357e-06
Position 407: 2.7986778383855227e-06
Position 67: 7.642608962711868e-07
Position 110: 7.013860472888753e-07
Position 321: 1.7376357574055777e-07
Position 113: 1.6927820157311446e-07
Position 308: 1.143419273316232e-07
Position 60: 5.206010077166253e-09
Position 367: 4.487526331366998e-09
Position 132: 3.394427175438181e-09
Position 62: 1.7863483367457288e-09
Position 389: 6.772010432890858e-10
Position 117: 1.223204491638238e-10
Position 148: 3.9189560698583987e-13
