Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  500
Partition function (log Z): 1.2258344078397405

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.99317592771969
Position 224: 0.972048706913914
Position 696: 0.334758503666675
Position 228: 0.010610737484252519
Position 679: 0.004082044429251067
Position 246: 0.003690887986224643
Position 369: 0.0014900053760048882
Position 541: 0.0011837271894428747
Position 254: 0.001182575539352894
Position 558: 0.001161965097081722
Position 555: 0.0004819310553670528
Position 489: 0.00013035147325480222
Position 40: 0.00012051436657972978
Position 837: 8.495969463416289e-05
Position 285: 6.644326658938059e-05
Position 412: 6.592553043219536e-05
Position 660: 6.300785087811592e-05
Position 861: 6.186288995314198e-05
Position 674: 4.617527120774154e-05
Position 171: 3.948526903454199e-05
Position 11: 3.861209642761602e-05
Position 204: 3.730332201866877e-05
Position 755: 2.428463282999632e-05
Position 201: 1.78177173966472e-05
Position 472: 9.16553878796241e-06
Position 894: 6.849747948280759e-06
Position 565: 5.352702650549638e-06
Position 69: 5.304279251604887e-06
Position 174: 4.612694101306794e-06
Position 89: 3.869203444663643e-06
Position 439: 3.1815537625651386e-06
Position 672: 3.1634346901344774e-06
Position 100: 1.5847918632822312e-06
Position 267: 1.0948570021051072e-06
Position 325: 1.0638886293192298e-06
Position 274: 7.485421582794303e-07
Position 137: 3.313079128536574e-07
Position 289: 1.8520378036838484e-07
Position 459: 1.8413379215096307e-07
Position 373: 1.0720482703347853e-07
Position 340: 1.2622861376044041e-08
Position 433: 6.994285584699967e-10
Position 652: 1.1372998196315888e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9938373976287673
Position 310: 0.9739178117108552
Position 750: 0.3312582256270274
Position 321: 0.006791327466395581
Position 624: 0.003429368537547651
Position 333: 0.002734349408937682
Position 971: 0.0027127889185610153
Position 447: 0.002606460377094511
Position 849: 0.0022617820590278975
Position 948: 0.0016191569884296815
Position 887: 0.0013736729996676191
Position 411: 0.00043604218714998077
Position 894: 0.0004252721000046686
Position 354: 0.0003957436250829783
Position 995: 0.00021105751983078937
Position 627: 0.00017545806187126614
Position 82: 0.00010904382936700034
Position 914: 0.00010686009456467912
Position 861: 7.92176276588336e-05
Position 450: 7.688202854904511e-05
Position 330: 3.8223504630834484e-05
Position 340: 2.362176137409126e-05
Position 350: 1.7621241259056467e-05
Position 420: 9.464702149290214e-06
Position 369: 9.283217224797e-06
Position 94: 9.277958170521952e-06
Position 660: 8.94633654945009e-06
Position 918: 8.285378955091717e-06
Position 669: 6.4354698166393e-06
Position 69: 4.569875947872309e-06
Position 162: 4.047865978391243e-06
Position 363: 1.914200640393498e-06
Position 468: 1.6139224543611918e-06
Position 672: 1.515277197846282e-06
Position 159: 1.4008565130942363e-06
Position 504: 1.2994280265689122e-06
Position 456: 9.08927445184142e-07
Position 189: 8.65374420045981e-07
Position 58: 7.662277899265629e-07
Position 639: 5.957531010269065e-07
Position 678: 4.6185077531142953e-07
Position 501: 4.0371335634940904e-07
Position 169: 3.1572532385274667e-07
Position 480: 1.7834664818485808e-07
Position 705: 1.5879025966195762e-07
Position 565: 1.2974067094935592e-07
Position 384: 1.1785586548684772e-07
Position 183: 7.433732745436577e-08
Position 337: 4.414598742348698e-08
Position 238: 3.1678595123163066e-08
Position 210: 3.150464713255115e-08
Position 555: 1.5186873694769214e-08
Position 195: 1.0499104864294682e-08
Position 510: 1.0282330096837707e-08
Position 531: 4.007702706931676e-09
Position 459: 3.948278286060103e-09
Position 489: 2.92215681477355e-10
Position 254: 2.6100498444478857e-10
Position 228: 3.4412316184521647e-12
Position 201: 5.394170403582708e-14
Position 164: 2.760852072024136e-14
