Gene = pix
index = 1838
Annotated 5SS: [ 109  632 1305 2081]
Annotated 3SS: [ 417  693 1363 2137]
SMsplice 5SS: [ 109  632 1305 2081]
SMsplice 3SS: [ 417  693 1363 2137]
top_k =  500
Partition function (log Z): 2.338687027422898

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.9829635314427962
Position 2081: 0.9748158348632533
Position 1305: 0.968625244823452
Position 109: 0.5966463439270233
Position 317: 0.044710514603730385
Position 1042: 0.036332056661612364
Position 1767: 0.025482403880243382
Position 1708: 0.024536505110310223
Position 66: 0.023552891897067062
Position 1139: 0.02140767731525172
Position 1744: 0.01919453276357622
Position 2308: 0.019109920469405194
Position 2070: 0.01843634494766291
Position 618: 0.00970203112173231
Position 223: 0.0077036140800236155
Position 842: 0.007213223102188222
Position 2608: 0.005347607248051241
Position 1957: 0.0030391674441517034
Position 1192: 0.0029105043458858837
Position 1017: 0.002710539056113099
Position 307: 0.002244792077153482
Position 636: 0.00169964408322896
Position 75: 0.0012599617801107856
Position 2230: 0.001161082826186492
Position 903: 0.001006189164492612
Position 1833: 0.000684999370155086
Position 191: 0.0005249143382615133
Position 285: 0.0005191008332470277
Position 1133: 0.0004900801016492213
Position 1458: 0.0004432956151629135
Position 1453: 0.00043695287959913404
Position 329: 0.0003105602852864738
Position 101: 0.00029389110269504584
Position 141: 0.0002549123273939881
Position 1476: 0.00022819687672404575
Position 829: 0.00022240363353938066
Position 812: 0.00020468744282227576
Position 563: 0.00018946163088618212
Position 612: 0.00017604201287000013
Position 367: 0.00015679528240490398
Position 824: 0.0001508233235044623
Position 1653: 0.00011216709195468657
Position 1054: 8.931597400490927e-05
Position 806: 6.92794643496947e-05
Position 2467: 5.092007960685436e-05
Position 2320: 4.72510363033047e-05
Position 2241: 3.8880149808197294e-05
Position 1106: 3.8410036997881436e-05
Position 8: 3.646648605002444e-05
Position 204: 3.483798637930667e-05
Position 2595: 3.020261405103397e-05
Position 298: 2.8630136960015766e-05
Position 536: 2.5625288488678807e-05
Position 3: 2.228992136504953e-05
Position 293: 1.909078396150664e-05
Position 2058: 1.593552419719453e-05
Position 817: 1.1298717582938475e-05
Position 626: 1.1237189741033162e-05
Position 2569: 1.0320253551813713e-05
Position 79: 9.918446524235742e-06
Position 2497: 7.25553304972575e-06
Position 1938: 4.181937162396961e-06
Position 446: 2.817318129845205e-06
Position 70: 2.6441016315136995e-06
Position 273: 2.614308495282959e-06
Position 2477: 2.1681408013957737e-06
Position 657: 1.9845190040394617e-06
Position 1640: 1.9643630299735926e-06
Position 2516: 1.8829819781780358e-06
Position 46: 1.845867704447669e-06
Position 2554: 1.5293020318266946e-06
Position 1455: 1.3589897114478345e-06
Position 1309: 1.34852483556367e-06
Position 135: 1.0335266244582e-06
Position 1512: 8.745342080857016e-07
Position 6: 4.990244824383443e-07
Position 271: 4.3989004413799237e-07
Position 1560: 4.050156799912247e-07
Position 386: 3.0568828514093644e-07
Position 1608: 1.6553548850935834e-07
Position 1249: 1.3765497603291103e-07
Position 2085: 8.479880349493869e-08
Position 1239: 6.543877129460404e-08
Position 604: 5.872353085594317e-08
Position 2053: 4.045047629301829e-08
Position 487: 4.014588562289848e-08
Position 2267: 3.974621011893496e-08
Position 592: 3.6454714974680084e-08
Position 2220: 2.7488477421594024e-08
Position 502: 2.1875285220888637e-08
Position 533: 2.9843101105626994e-09
Position 574: 2.84661468446389e-09
Position 589: 2.8170811907776777e-09
Position 1259: 1.881849887302595e-09
Position 660: 1.6962177067603156e-09
Position 473: 1.516111127971491e-09
Position 514: 1.303224158184535e-09
Position 791: 4.540071219146878e-12
Position 462: 3.4209497118133033e-12
Position 421: 1.3692685937674517e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 693: 0.9837066500852252
Position 2137: 0.9743247349570995
Position 1363: 0.9066335806315081
Position 417: 0.5965814719012338
Position 1883: 0.08289053288352573
Position 1203: 0.06761417113521213
Position 429: 0.03621667927891949
Position 2156: 0.02112600354299875
Position 1560: 0.01985379814156308
Position 128: 0.01780195417233748
Position 1856: 0.01606885223125924
Position 477: 0.011893273383556953
Position 2372: 0.010902269646621091
Position 355: 0.008408081093216583
Position 2379: 0.0058685064154375315
Position 1919: 0.0053945184387964385
Position 2660: 0.0049775099136727145
Position 734: 0.004200024881828312
Position 1967: 0.0030416299266945034
Position 1799: 0.002470062712494405
Position 767: 0.0023489187381160663
Position 2046: 0.0020539742660883134
Position 1485: 0.0019835465670315394
Position 433: 0.0018254929852168087
Position 1254: 0.0017772227155449984
Position 2632: 0.0015343116672688973
Position 293: 0.0015170173869326962
Position 436: 0.001473786515177787
Position 1257: 0.0011801657094384185
Position 1152: 0.0009820096654358066
Position 1805: 0.000981024952373053
Position 1808: 0.0008102894657446039
Position 2341: 0.0007794847079240763
Position 1934: 0.000775538982338974
Position 2487: 0.0006888504697070763
Position 181: 0.0006237085077014287
Position 2683: 0.0005991415930557261
Position 938: 0.0005145572453387451
Position 2399: 0.0004876326690036558
Position 222: 0.0003743751175818964
Position 1766: 0.00035215359158941484
Position 888: 0.0003249646717701084
Position 978: 0.00031670374461682934
Position 2522: 0.0003087876828008459
Position 1628: 0.000296617349001845
Position 1937: 0.00023640340991040458
Position 457: 0.0002279778537282924
Position 152: 0.00022003174889910655
Position 511: 0.00021538120233821547
Position 2384: 0.00018032169702766047
Position 1961: 0.0001639195955728567
Position 2608: 0.00014508000296729098
Position 957: 0.00014155514124389475
Position 963: 0.00013416541013930872
Position 867: 0.00011716600574580339
Position 1210: 0.00011403845698333913
Position 837: 0.00011157084386068568
Position 817: 0.00010198632093890322
Position 747: 8.760180111829262e-05
Position 1095: 8.642030894958186e-05
Position 2051: 8.114534440961905e-05
Position 1077: 6.872110531732464e-05
Position 1038: 5.303585195303652e-05
Position 172: 5.302655193033697e-05
Position 367: 4.9893511101447485e-05
Position 514: 4.6383617443962684e-05
Position 2267: 4.551688524081984e-05
Position 771: 3.861706829053345e-05
Position 108: 2.8319862477203915e-05
Position 999: 2.77950948262887e-05
Position 783: 2.7183394053409813e-05
Position 660: 2.3488225216692798e-05
Position 1101: 1.8566802172396408e-05
Position 442: 1.789889055137481e-05
Position 1074: 1.3420492451443209e-05
Position 533: 1.1808067805593743e-05
Position 487: 1.1474191109882953e-05
Position 1029: 9.69242439006848e-06
Position 377: 8.777124493204107e-06
Position 2414: 8.740382822989581e-06
Position 493: 6.880214250945258e-06
Position 2437: 4.945447094396423e-06
Position 454: 3.510694871408924e-06
Position 903: 2.900811465337458e-06
Position 584: 2.1339252580159335e-06
Position 2644: 2.106824134396283e-06
Position 631: 1.657545188687439e-06
Position 550: 1.2219714818208968e-06
Position 580: 1.0960269278967287e-06
Position 601: 9.991936907672038e-07
Position 598: 6.769085623560427e-08
Position 62: 9.269453745125947e-09
Position 101: 3.3436989000616824e-09
Position 708: 1.7843410939473598e-10
Position 174: 4.082434785148614e-11
Position 64: 5.519548150592834e-13
