Gene = RhoGEF4
index = 1426
Annotated 5SS: [ 234  857 1468]
Annotated 3SS: [ 298  913 1526]
SMsplice 5SS: [ 234  857 1468]
SMsplice 3SS: [ 298  913 1526]
top_k =  500
Partition function (log Z): 1.7686543076622017

Sorted 5' Splice Sites (High to Low Probability):
Position 1468: 0.9927510873712238
Position 857: 0.9441093436191244
Position 234: 0.8280628565425463
Position 13: 0.17892662780396182
Position 808: 0.034732725249478326
Position 454: 0.02218530301444418
Position 1854: 0.017908821659484007
Position 1202: 0.014708509340007551
Position 1230: 0.013539055105190313
Position 50: 0.013413076919617803
Position 1051: 0.010109679699077752
Position 1881: 0.005473334934086458
Position 225: 0.004159906144132665
Position 786: 0.0035054327850677497
Position 1289: 0.0030605578757544644
Position 1845: 0.0025125302540245013
Position 1160: 0.002235597498996564
Position 1137: 0.0017596388729991706
Position 1992: 0.0017216804937392296
Position 1814: 0.001534159348579824
Position 1012: 0.0014876852374131173
Position 35: 0.0009820567645080313
Position 621: 0.000831226376624315
Position 846: 0.0007345223048406546
Position 778: 0.0007260379798667101
Position 1837: 0.0006810409142978086
Position 1066: 0.0005671064644588667
Position 1441: 0.0004940299231032326
Position 1472: 0.000492353785126895
Position 1228: 0.0004576947626729359
Position 1817: 0.0003944758359829038
Position 733: 0.00037191965772635473
Position 188: 0.0003600158383727991
Position 417: 0.00033329439689899786
Position 1196: 0.0003112852776787187
Position 630: 0.00030994864036012234
Position 220: 0.0002801980765817717
Position 1064: 0.00016497331033449986
Position 1174: 0.00015506383431576092
Position 405: 0.0001411835691506894
Position 1949: 0.000138807393276972
Position 1212: 0.00012429565954046683
Position 1194: 0.0001016525677593813
Position 580: 9.399637018463198e-05
Position 1300: 8.919848188850185e-05
Position 261: 8.389858636983261e-05
Position 849: 7.414778666910772e-05
Position 2159: 4.727927025491161e-05
Position 1425: 4.393902955393477e-05
Position 870: 4.3749107395894746e-05
Position 1271: 3.9662592327341636e-05
Position 1033: 3.943729900104086e-05
Position 2090: 3.685174365756825e-05
Position 984: 3.591757925423423e-05
Position 1968: 3.343687625021732e-05
Position 2188: 3.324713441701459e-05
Position 512: 3.206412837511491e-05
Position 959: 2.5123708844539984e-05
Position 57: 2.3030158733395417e-05
Position 1617: 1.936738553968931e-05
Position 2121: 1.630834009022401e-05
Position 702: 1.593717807891256e-05
Position 1448: 1.428320305114665e-05
Position 329: 1.362812608820904e-05
Position 89: 1.1860294333686994e-05
Position 371: 8.845036222106793e-06
Position 2127: 8.569152549698182e-06
Position 824: 6.517887684780936e-06
Position 944: 6.0089395772754035e-06
Position 1591: 5.15733033117904e-06
Position 1321: 5.0150905908544e-06
Position 2156: 4.184696481468463e-06
Position 103: 1.1857060845284734e-06
Position 60: 9.046426533925299e-07
Position 52: 2.8281457431866544e-07
Position 458: 2.311574961723635e-07
Position 1624: 1.6168935677726028e-07
Position 289: 1.4865959139554483e-07
Position 628: 1.41462183364819e-07
Position 763: 6.32425009616334e-08
Position 725: 2.4260539346540273e-08
Position 722: 2.062155637880875e-08
Position 263: 1.7009300109331926e-08
Position 876: 1.5560608157948692e-08
Position 1122: 1.3929778254546457e-08
Position 691: 1.2988313023698163e-08
Position 278: 1.2433905067529402e-08
Position 377: 6.662058056006009e-09
Position 298: 3.8810604478652755e-09
Position 1177: 1.396609559057463e-09
Position 1112: 1.3819193688329652e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 913: 0.9966681693765422
Position 1526: 0.9849187337484195
Position 298: 0.7730882108192357
Position 85: 0.17822319119819213
Position 669: 0.039395114344801106
Position 1957: 0.026447004906508823
Position 1271: 0.018996077738908695
Position 1292: 0.014325939886155195
Position 1359: 0.013992332520749202
Position 114: 0.013006051909042157
Position 468: 0.009035253147755275
Position 2045: 0.006233258975378085
Position 317: 0.00593365333970709
Position 384: 0.0031496278240321805
Position 474: 0.0022024225255682004
Position 774: 0.0021771150266347446
Position 564: 0.002122540612395017
Position 714: 0.0016978757508900857
Position 702: 0.0016631979936078767
Position 1722: 0.0015800375358159078
Position 1553: 0.0014776489668833878
Position 2225: 0.0013580855259498466
Position 118: 0.0013181166225329417
Position 1002: 0.0012782946001431352
Position 1912: 0.0007407430463638793
Position 1074: 0.0007212017845430173
Position 365: 0.0006967270039171873
Position 1305: 0.0006759990811102158
Position 1561: 0.0005797792277873923
Position 1743: 0.0005132842552650135
Position 429: 0.0004085637307019095
Position 680: 0.00035617566567301836
Position 522: 0.0003433917766108579
Position 807: 0.0003353923498221396
Position 1997: 0.00025086747630086
Position 652: 0.000205627957399928
Position 89: 0.00017132381390760345
Position 165: 0.0001665687726231943
Position 1876: 0.0001658755720257172
Position 1257: 0.00013761937493292706
Position 884: 0.00011638061615462799
Position 1228: 9.396915588850891e-05
Position 1104: 8.75609688520276e-05
Position 2075: 8.320506024963911e-05
Position 924: 7.933526847268133e-05
Position 1146: 7.37271344160792e-05
Position 326: 5.967286772936868e-05
Position 832: 5.7958098774932125e-05
Position 2152: 5.786105450432794e-05
Position 870: 5.6671582072789186e-05
Position 329: 5.638195573803509e-05
Position 684: 4.535469901515945e-05
Position 2047: 4.452824251502765e-05
Position 1748: 4.298719043478213e-05
Position 2231: 3.923430577604234e-05
Position 1194: 3.7389148996337075e-05
Position 171: 3.286065623223421e-05
Position 1664: 2.98312602758884e-05
Position 1610: 2.6646399663964187e-05
Position 927: 2.472640494360336e-05
Position 1927: 2.2843603462581634e-05
Position 1077: 1.637047841991432e-05
Position 393: 8.689629940357748e-06
Position 122: 7.527198116935236e-06
Position 1038: 4.3615518071423075e-06
Position 228: 7.588939718071689e-07
Position 187: 6.993120512113975e-07
Position 196: 3.6787865211009835e-08
Position 220: 1.9847854629095168e-08
Position 260: 1.2251629359986986e-08
Position 241: 6.006746380024426e-09
Position 199: 1.0626075425564113e-09
Position 250: 2.4549537741251217e-10
Position 426: 1.693249933467655e-10
Position 435: 8.708209930261834e-11
Position 396: 6.726262649380671e-11
Position 233: 6.713514505377567e-11
Position 238: 5.178199160322652e-17
