Gene = B4
index = 40
Annotated 5SS: [  197  2418 14422 36369 39862 40708]
Annotated 3SS: [ 2024 14301 35854 39535 40223 42644]
SMsplice 5SS: [  197  2418  5901  7149  8136 14422 39862 40708]
SMsplice 3SS: [ 2166  5801  5998  7336 14301 39535 40223 48680]
top_k =  500
Partition function (log Z): -10.316784884182674

Sorted 5' Splice Sites (High to Low Probability):
Position 14422: 0.9999999999999966
Position 40708: 0.9997398048406199
Position 5901: 0.9638203135633452
Position 7149: 0.9327262072440324
Position 2418: 0.9119159541556856
Position 197: 0.3838069779838714
Position 8136: 0.36999470423695324
Position 6505: 0.20301104938756057
Position 7814: 0.18630326883688722
Position 7444: 0.13708804149641127
Position 888: 0.12160044576847251
Position 128: 0.09214074942189628
Position 8383: 0.08633818612177882
Position 223: 0.08257495536078256
Position 6158: 0.08038853344849875
Position 124: 0.07649484806443402
Position 8595: 0.07436863168803504
Position 9450: 0.06676694927576224
Position 6806: 0.056411546475830916
Position 42963: 0.054244541782092925
Position 816: 0.05400845861393898
Position 42967: 0.05272091356146972
Position 42838: 0.045959999686389766
Position 7807: 0.04006248509754703
Position 118: 0.030878107627762975
Position 43250: 0.0308570081086184
Position 41356: 0.02674195752338482
Position 3280: 0.02468585222969371
Position 7673: 0.024604054665854497
Position 136: 0.02412145090047696
Position 1846: 0.01979206997467758
Position 508: 0.01858276119114736
Position 898: 0.017874206412226007
Position 43352: 0.0175021624454794
Position 2701: 0.017369472271695975
Position 5912: 0.015161526962195753
Position 7117: 0.014525819870847974
Position 7544: 0.013062846758850522
Position 6298: 0.012458920883630265
Position 2058: 0.011447104273324639
Position 114: 0.010043449784965254
Position 1776: 0.009008632265920464
Position 8205: 0.008398891418492883
Position 925: 0.008020686453715646
Position 43033: 0.007983681841804459
Position 8047: 0.0077216182344961165
Position 8379: 0.007225057393214036
Position 89: 0.007167567103316393
Position 913: 0.007090994556323244
Position 175: 0.006869141757301205
Position 7607: 0.006433103248927494
Position 2088: 0.004952405045087191
Position 840: 0.0048949624015086025
Position 918: 0.004648123369663607
Position 6162: 0.004633649125724187
Position 138: 0.003792178548457749
Position 93: 0.0035623759271399508
Position 10384: 0.003508999409345335
Position 310: 0.003490320793192023
Position 1636: 0.0032882480064001
Position 942: 0.0030640013984763142
Position 7493: 0.002772965772243164
Position 1577: 0.0027595574006920795
Position 8918: 0.0026336217781609854
Position 1843: 0.0025018755464079356
Position 1325: 0.0023957589443834664
Position 4350: 0.0023457885795069603
Position 11231: 0.0023416518700625937
Position 948: 0.0022260010484065067
Position 83: 0.0022182736287859636
Position 6120: 0.0021489041616739243
Position 7516: 0.0020401435655123938
Position 1070: 0.0015052645708257145
Position 6514: 0.0013956602912315195
Position 2239: 0.0013713473545550747
Position 211: 0.0013352273066174216
Position 1687: 0.0012701221748506683
Position 122: 0.0011620700244897525
Position 2532: 0.0011491194209409818
Position 8115: 0.0009182681294692149
Position 8223: 0.0009175619631186266
Position 6747: 0.0008575827558654521
Position 2220: 0.0008054953949804006
Position 51: 0.0007636418616460111
Position 974: 0.0007519689072378203
Position 878: 0.0006123235167609931
Position 1531: 0.0005186247552304384
Position 977: 0.0005051689605190889
Position 1517: 0.0005011551878137176
Position 9371: 0.0004838096199139235
Position 407: 0.0004620189723602768
Position 669: 0.0004293552566282313
Position 7067: 0.00041850874031551847
Position 110: 0.00040500175073911204
Position 477: 0.0003842842422795863
Position 6207: 0.0003661723249565634
Position 6105: 0.0003320304905308861
Position 3278: 0.00011220900007159145
Position 6136: 9.955992845938824e-05
Position 324: 9.242855875561962e-05
Position 6111: 7.252316912536562e-05
Position 350: 5.900379739838468e-05
Position 6213: 4.9160513812156014e-05
Position 6329: 4.3290476227925476e-05
Position 7799: 4.2958467406373206e-05
Position 6220: 4.1180606513375725e-05
Position 6380: 2.9875795822833944e-05
Position 2658: 2.502563155273117e-05
Position 929: 2.234252875116257e-05
Position 489: 2.148936885826798e-05
Position 619: 1.9528389782293224e-05
Position 140: 1.4344271354566967e-05
Position 992: 1.3399467869969945e-05
Position 116: 1.2335436352891735e-05
Position 2555: 1.1354248493213541e-05
Position 61: 1.0732164382256128e-05
Position 2682: 1.0221731935757386e-05
Position 480: 8.841301295257441e-06
Position 97: 8.64518003810235e-06
Position 3052: 5.951386163800849e-06
Position 3063: 5.9071892249895876e-06
Position 77: 5.085523883488085e-06
Position 103: 3.6099014501770823e-06
Position 36: 3.5232973380630558e-06
Position 2599: 2.993632998825831e-06
Position 30: 2.470209270512141e-06
Position 71: 2.4367044513981123e-06
Position 523: 2.2343866669940756e-06
Position 188: 2.1003360141050393e-06
Position 142: 2.08120804422781e-06
Position 151: 1.6139763753721247e-06
Position 440: 1.3225029543082304e-06
Position 55: 1.23683903180263e-06
Position 355: 6.780294886200652e-07
Position 855: 6.524995203755261e-07
Position 398: 6.371513387678182e-07
Position 20: 6.090564034821612e-07
Position 687: 3.712459447369845e-07
Position 600: 3.351407278501224e-07
Position 91: 3.109187267891245e-07
Position 156: 2.471681081552754e-07
Position 161: 2.010096179484928e-07
Position 69: 1.3045598351517423e-07
Position 18: 1.2395270789992157e-07
Position 362: 5.0990353843163666e-08
Position 782: 1.0634639083835043e-08
Position 158: 1.524003689356848e-09
Position 19830: 2.8328191344244253e-12
Position 19409: 1.9619163469541998e-13
Position 18843: 6.723640170721162e-14
Position 19826: 2.2889462691083357e-14
Position 16816: 8.462921929304268e-16
Position 14925: 1.73594816470521e-16
Position 14953: 9.140475776801379e-17
Position 16341: 8.956986473864988e-17
Position 14426: 6.208032790078476e-17
Position 14921: 4.6917401468957674e-17
Position 15323: 3.1418564715518836e-17
Position 16588: 2.9164502178213966e-17
Position 16830: 2.8264846164387014e-17
Position 16165: 4.136072717418565e-18
Position 14665: 2.1591310159055842e-18
Position 15993: 1.5094208822189153e-18
Position 14659: 1.1049934657213675e-18
Position 14929: 9.567498069790369e-19
Position 14430: 1.9023485961186748e-19
Position 15605: 1.0483516817862421e-19
Position 16064: 6.318850009142209e-20
Position 14981: 2.5556556397803014e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 14301: 0.9999999999999961
Position 40223: 0.9999999997665068
Position 5998: 0.9717492058275586
Position 7336: 0.9069074374506619
Position 2166: 0.8122758230780784
Position 42644: 0.5830199805473238
Position 5801: 0.5324848699803981
Position 48680: 0.32880729765021477
Position 5830: 0.3018934218258198
Position 6562: 0.24323808744484018
Position 43027: 0.10696545534356264
Position 5699: 0.07929803767219594
Position 6870: 0.07409787347410297
Position 45155: 0.07141889346243435
Position 7875: 0.07018256929648369
Position 397: 0.04725786529810579
Position 1136: 0.04138306238197967
Position 43617: 0.04048470145376547
Position 40980: 0.0361166264589603
Position 8275: 0.032984684889366185
Position 5721: 0.03242891119068088
Position 43923: 0.02478636491270006
Position 43315: 0.024709433773586684
Position 2195: 0.020716252666390447
Position 2583: 0.020073866069640456
Position 5769: 0.01972131583058962
Position 577: 0.016514318501929488
Position 9197: 0.015972950563452843
Position 3155: 0.009903650353840478
Position 2745: 0.008850700164393573
Position 43090: 0.007983681841804459
Position 8657: 0.006812809670183591
Position 6802: 0.004743144878292118
Position 5535: 0.0047156745114306595
Position 6451: 0.004681088878329853
Position 43411: 0.00433867010043541
