Gene = Ir21a
index = 1235
Annotated 5SS: [ 409 1227 2162 2413]
Annotated 3SS: [ 944 1281 2219 2467]
SMsplice 5SS: [ 409  814 1227 2413]
SMsplice 3SS: [ 513  944 1281 2467]
top_k =  500
Partition function (log Z): -3.7528240874484826

Sorted 5' Splice Sites (High to Low Probability):
Position 2413: 0.7500117333656025
Position 1227: 0.6991516159535345
Position 409: 0.6194550588843353
Position 248: 0.3759846627485085
Position 814: 0.37314012070712066
Position 713: 0.23715278677979185
Position 2162: 0.21307715657338647
Position 2172: 0.20169268884579586
Position 1667: 0.200762764935754
Position 604: 0.1839215641475353
Position 1345: 0.08439135605980302
Position 2628: 0.07894598996365758
Position 1422: 0.04697010811128227
Position 1676: 0.036944897341237265
Position 161: 0.03444806836466421
Position 1898: 0.019313097294202136
Position 233: 0.017360948337925116
Position 2887: 0.016796280074854755
Position 259: 0.01643226186539205
Position 825: 0.01477792247299384
Position 1179: 0.0140492408192007
Position 608: 0.014030465263497027
Position 1618: 0.009375153497511036
Position 1929: 0.008312412015369062
Position 1912: 0.006902263385378723
Position 864: 0.006605587042058418
Position 300: 0.00602195183286807
Position 626: 0.00507278716282792
Position 2390: 0.003993710675639294
Position 1907: 0.0031633986119660056
Position 888: 0.0026343397953248783
Position 818: 0.00189942247268556
Position 1410: 0.0017773808639245465
Position 858: 0.001588154255261267
Position 916: 0.0012188770642614262
Position 153: 0.0011909939512372702
Position 579: 0.000918418028921215
Position 585: 0.0007307309427146303
Position 614: 0.000345445465309611
Position 19: 0.0002959469427914809
Position 1124: 0.0002786046500747896
Position 1231: 0.0002469765403672858
Position 143: 0.00021587381790358408
Position 841: 0.00021574921563999937
Position 295: 0.0002072284272912736
Position 1107: 0.00017947815248115046
Position 668: 0.00013146291658635987
Position 304: 0.00012538339995644293
Position 476: 0.00012488302576471906
Position 514: 0.00012352626297038906
Position 1144: 9.703312145091271e-05
Position 616: 7.917374185646662e-05
Position 92: 6.842129927522242e-05
Position 252: 5.217522831954882e-05
Position 1191: 4.9112937295574224e-05
Position 1382: 4.545323590342323e-05
Position 145: 4.468297935468761e-05
Position 90: 2.8928335091860328e-05
Position 747: 2.401984381005458e-05
Position 524: 2.0811137530762682e-05
Position 1102: 1.9322743036211836e-05
Position 764: 1.5644093453165597e-05
Position 431: 1.418842291027126e-05
Position 402: 1.1475100708038086e-05
Position 324: 1.0590314554416382e-05
Position 194: 7.379642195839116e-06
Position 28: 3.622882429364758e-06
Position 346: 3.056875642520936e-06
Position 177: 1.5191417813899746e-06
Position 77: 1.3199714136621778e-06
Position 182: 3.833157164502687e-07
Position 367: 2.242410988703784e-07
Position 6: 6.665992140512918e-08
Position 199: 1.2778929581814302e-09
Position 531: 5.288394254536585e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 944: 0.8468432690029677
Position 2467: 0.7663965366521118
Position 513: 0.7035075067534947
Position 1281: 0.6437423902098435
Position 2219: 0.3083839901789918
Position 1744: 0.15448609658764034
Position 2065: 0.13770774998040045
Position 1492: 0.1366167327682228
Position 2274: 0.07728365020966178
Position 738: 0.07066952192482881
Position 475: 0.06906092837021903
Position 881: 0.05238499671447896
Position 2708: 0.051973793314807545
Position 2529: 0.04808824653136074
Position 214: 0.03387597755210472
Position 1410: 0.024068429510181736
Position 1450: 0.01970964854598676
Position 322: 0.018558985858730802
Position 668: 0.018035247933367273
Position 2778: 0.016865442149655737
Position 3161: 0.016400992679701385
Position 394: 0.01607125216917234
Position 282: 0.012898932851904084
Position 654: 0.01093119796118183
Position 2095: 0.010658716414850897
Position 362: 0.010001418590064386
Position 747: 0.004825675438331761
Position 1284: 0.004092370006513303
Position 2939: 0.0034128643822201165
Position 2248: 0.003120321791178127
Position 1767: 0.002186333199867927
Position 3100: 0.0021842987557657554
Position 625: 0.0020081283484901847
Position 635: 0.0018992325660416815
Position 1692: 0.0018937384376371774
Position 3311: 0.0015689490294999266
Position 2730: 0.0014896831672629284
Position 324: 0.001394059233287971
Position 1244: 0.0013541967327065593
Position 2672: 0.001106477536547548
Position 1436: 0.0010792241117343888
Position 3278: 0.0007397690230515067
Position 841: 0.0006859240594967597
Position 1023: 0.0005866129302393221
Position 1311: 0.00038895482924164134
Position 804: 0.0003862819257858128
Position 984: 0.000320095816136017
Position 1191: 0.0002564070771474485
Position 1079: 0.00023756347057426677
Position 1086: 0.00021510229767181518
Position 591: 9.28727423246881e-05
Position 408: 8.851511461328952e-05
Position 597: 8.603662850617286e-05
Position 717: 6.860496224468494e-05
Position 1110: 6.652686284914583e-05
Position 1579: 5.6832121926100225e-05
Position 1501: 4.62099183473475e-05
Position 570: 4.426676928732874e-05
Position 224: 2.6700274162981656e-05
Position 561: 2.6422165724060426e-05
Position 133: 1.4972213582786585e-05
Position 279: 1.4155435863192577e-05
Position 396: 4.6234502242787015e-06
Position 68: 4.429597937623457e-06
Position 248: 2.1867046072505155e-06
Position 61: 2.1685673155375025e-06
Position 90: 1.182070432381105e-06
Position 98: 9.493244524223031e-07
Position 77: 7.290507677873267e-07
Position 85: 6.561261496422978e-07
Position 447: 6.007895182591226e-07
Position 431: 5.57186496420522e-07
Position 232: 3.6665321385400384e-07
Position 413: 3.6164418914955177e-07
Position 252: 2.209578607151098e-07
Position 424: 1.9018547634378453e-07
Position 821: 1.5931765693862182e-07
Position 87: 6.450724391251106e-08
Position 177: 3.0462016885956444e-08
Position 488: 2.679919713911495e-08
Position 608: 1.7341380307052857e-09
