Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  500
Partition function (log Z): 2.645057506533832

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9975236237781615
Position 243: 0.9949043991592503
Position 397: 0.06150958647407728
Position 804: 0.040529548472855184
Position 442: 0.002274974167897461
Position 259: 0.0021862243042802187
Position 403: 0.00016206940595415284
Position 216: 0.00011280095556589063
Position 475: 9.228675300669041e-05
Position 372: 8.378990633334096e-05
Position 224: 8.078630684459622e-05
Position 190: 7.977640968030754e-05
Position 423: 4.853972005062691e-05
Position 848: 4.3959592687302066e-05
Position 524: 3.607048698264242e-05
Position 683: 2.794922157752934e-05
Position 568: 2.7366420915668306e-05
Position 447: 2.7032387125620875e-05
Position 618: 2.4856442184738953e-05
Position 74: 1.9753873079687613e-05
Position 647: 1.8638233022195703e-05
Position 930: 1.8339789546704355e-05
Position 317: 1.1709209483040893e-05
Position 42: 8.826511090369263e-06
Position 263: 6.467555027099691e-06
Position 362: 4.5695373387946894e-06
Position 54: 4.45066263842693e-06
Position 195: 1.916493313743303e-06
Position 207: 1.6088385892461616e-06
Position 261: 1.2708359808700532e-06
Position 77: 5.709063383654706e-07
Position 13: 3.380768836952062e-07
Position 83: 1.7147671882861965e-07
Position 193: 2.8627201778966253e-08
Position 277: 1.2767278747784421e-08
Position 279: 1.039973333873315e-08
Position 11: 5.685921402747701e-09
Position 347: 8.238352120713022e-12
Position 307: 1.282462514304904e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9972268284708534
Position 127: 0.8384697104589836
Position 130: 0.15776834739642626
Position 459: 0.04628444150981118
Position 848: 0.021091153441875034
Position 885: 0.01569675798496888
Position 503: 0.006610550190578305
Position 475: 0.0037854911369951763
Position 551: 0.0034562543089576305
Position 918: 0.0023757549502770674
Position 921: 0.001450997651791779
Position 751: 0.0012577854945756443
Position 144: 0.0008830295916964514
Position 483: 0.0003998089913227184
Position 653: 0.0003939533933549829
Position 500: 0.00035791884736553336
Position 906: 0.000351860285503191
Position 707: 0.0003213013379159065
Position 989: 0.0002875677892791032
Position 710: 0.0002409052695146933
Position 518: 0.0001956322696766478
Position 629: 0.00017042145402130864
Position 141: 0.00015638278463935064
Position 347: 0.00012004967398952406
Position 598: 9.103524057726941e-05
Position 568: 7.963753907624046e-05
Position 698: 6.536260396646163e-05
Position 386: 4.310378864047476e-05
Position 835: 4.025526632148751e-05
Position 578: 2.691519039522009e-05
Position 626: 2.6464734387511773e-05
Position 442: 2.5656239072568874e-05
Position 512: 2.1424121891050144e-05
Position 423: 1.954351043742636e-05
Position 207: 1.8067900390231816e-05
Position 485: 1.058864880395799e-05
Position 783: 1.0337278260034127e-05
Position 943: 7.0383195100051905e-06
Position 368: 4.8091696825151896e-06
Position 994: 4.415809755187425e-06
Position 438: 2.950524285683975e-06
Position 353: 2.870287242054792e-06
Position 106: 2.7760160284897666e-06
Position 635: 2.445362902132366e-06
Position 808: 2.37534635863314e-06
Position 858: 2.2474947827694197e-06
Position 954: 2.0887730329710994e-06
Position 647: 2.034967556548412e-06
Position 1003: 1.693718471414722e-06
Position 803: 1.5923709720923674e-06
Position 896: 1.5108483971664436e-06
Position 997: 1.0846194665662249e-06
Position 975: 6.729036094129916e-07
Position 216: 1.581713354098388e-07
Position 175: 8.560101970286196e-08
Position 719: 4.153372302150269e-08
Position 193: 2.9948829792699636e-08
Position 239: 2.369044971022978e-08
Position 590: 2.1833723290993077e-08
Position 724: 1.646239534943037e-08
Position 641: 1.4660657785786286e-08
Position 177: 1.0324591727815123e-08
Position 224: 6.83617266323649e-09
Position 601: 6.378198997303862e-09
Position 190: 5.659090146084882e-09
Position 524: 5.360693044789118e-09
Position 243: 7.218085847806042e-11
Position 185: 3.330435670332067e-11
Position 74: 7.453678159174925e-12
Position 247: 1.2750185618315893e-12
Position 54: 3.8950750327438354e-13
Position 59: 3.828535397678115e-15
