Gene = ebd1
index = 1687
Annotated 5SS: [522]
Annotated 3SS: [857]
SMsplice 5SS: [522]
SMsplice 3SS: [857]
top_k =  500
Partition function (log Z): -6.262547662117477

Sorted 5' Splice Sites (High to Low Probability):
Position 522: 0.9980107081902266
Position 2226: 0.1930956799165133
Position 1038: 0.06847301828177567
Position 1554: 0.009498381602052327
Position 1618: 0.006168034566883803
Position 1536: 0.003494913715423704
Position 1241: 0.0028066497770956552
Position 588: 0.001212904866754232
Position 1367: 0.001070339547334258
Position 1265: 0.0009086880880986991
Position 1599: 0.0007287607623687968
Position 276: 0.0006143228018991471
Position 984: 0.0005595847636787381
Position 377: 0.0005541312511047324
Position 1501: 0.00042886641106514993
Position 1376: 0.0003325890164799744
Position 1716: 0.0002263665353539757
Position 550: 0.00017615055758105544
Position 781: 0.0001535641006584966
Position 824: 0.0001364726003656708
Position 56: 0.00012713980293617427
Position 1071: 0.00010955981646442536
Position 272: 0.00010742570101195447
Position 1899: 0.00010396485848250776
Position 2553: 9.286436099584e-05
Position 634: 5.569753232543665e-05
Position 1896: 5.431656114839577e-05
Position 764: 2.862227585123958e-05
Position 280: 2.454170711674293e-05
Position 176: 1.0410473092817646e-05
Position 306: 7.410719881040978e-06
Position 1218: 5.836083406969717e-06
Position 1212: 5.438739725468239e-06
Position 1226: 5.2309368121277e-06
Position 320: 3.6627643667070163e-06
Position 535: 2.6731776298290692e-06
Position 616: 2.6110763690222503e-06
Position 10: 1.8263048315184564e-06
Position 221: 1.6557362729007672e-06
Position 103: 1.113688978369986e-06
Position 640: 7.357555140207389e-07
Position 526: 7.115655064571054e-07
Position 72: 6.868155402851196e-07
Position 297: 5.998762152519847e-07
Position 205: 4.55326580963462e-07
Position 1364: 3.8544005402751864e-07
Position 375: 3.1663386468682814e-07
Position 655: 1.960582256520701e-07
Position 586: 1.5350501230418638e-07
Position 552: 1.3411566205782297e-07
Position 274: 1.132316906828357e-07
Position 808: 9.416676648403855e-08
Position 608: 8.03793719731437e-08
Position 27: 6.542989180181307e-08
Position 444: 6.323446726060773e-08
Position 685: 6.308366360179045e-08
Position 694: 5.025344992400986e-08
Position 748: 3.218350496307211e-08
Position 1319: 2.560256431784153e-08
Position 22: 2.442331519387442e-08
Position 1157: 2.2688800345591452e-08
Position 16: 1.885284772701076e-08
Position 425: 1.0789965823183604e-08
Position 725: 7.965312071473817e-09
Position 456: 6.711142376849518e-09
Position 19: 4.356480398012177e-09
Position 672: 3.2914212392846794e-09
Position 733: 1.7048194808668872e-09
Position 728: 1.5926950983549526e-09
Position 873: 9.839172052381636e-10
Position 1083: 8.00521009948981e-10
Position 1128: 4.3508574252432397e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 857: 0.8033764508366597
Position 2270: 0.18105197616087984
Position 2052: 0.08126552076848668
Position 753: 0.0769854076924791
Position 833: 0.03517827575166775
Position 1877: 0.030420643038164653
Position 1361: 0.015443470481802645
Position 1105: 0.00779376046851662
Position 1836: 0.006623812355765249
Position 2301: 0.00548604844361441
Position 1850: 0.003825450220507232
Position 1749: 0.0037232107416535574
Position 578: 0.0033338867989880752
Position 2353: 0.00227124221491209
Position 1177: 0.0021546732637009935
Position 1880: 0.0019384858530770098
Position 1393: 0.0018553337224218387
Position 2497: 0.0017839491279845177
Position 2381: 0.0014309942267987385
Position 1439: 0.0013468489848535046
Position 1110: 0.001313262956143341
Position 2483: 0.001249844145198529
Position 912: 0.0011967716002884692
Position 2411: 0.0011805913870474884
Position 1797: 0.0010393459288837756
Position 1716: 0.0009922371195085788
Position 915: 0.0009355602992547885
Position 1304: 0.0009206569112850592
Position 949: 0.0008662533197855276
Position 1454: 0.000830269081877632
Position 431: 0.0008151236868336045
Position 717: 0.0007883640581521315
Position 1405: 0.0007877405639536264
Position 2614: 0.0007726495711513699
Position 1460: 0.0007582914089453204
Position 605: 0.0007322015139585997
Position 1720: 0.0007115738788152494
Position 1573: 0.0007071333719771214
Position 1037: 0.0005310350059678213
Position 1136: 0.0004903616199767171
Position 1414: 0.00047978928935704044
Position 964: 0.0003716123767737022
Position 2408: 0.00032718288127516084
Position 2146: 0.00029577365333997185
Position 2291: 0.00028815067632516524
Position 1307: 0.00028641319072915476
Position 1133: 0.00025453161501684985
Position 332: 0.0001862427406720292
Position 885: 0.00018238894590928077
Position 1883: 0.00016304821815484705
Position 1428: 0.00014376713935813825
Position 2372: 0.00012171401249973272
Position 2621: 0.00011319078913917566
Position 2513: 0.00011070014202041448
Position 1282: 0.0001095870732898562
Position 2579: 0.00010595762030838959
Position 624: 9.955001388934923e-05
Position 1917: 9.142476570091405e-05
Position 2582: 6.636950673596675e-05
Position 2124: 6.613408716464622e-05
Position 872: 6.317849547302847e-05
Position 1274: 5.4765619402480595e-05
Position 205: 5.151298762013336e-05
Position 983: 4.87783614940297e-05
Position 1690: 4.763604443018847e-05
Position 1007: 4.2012772536926374e-05
Position 1115: 3.978403031808926e-05
Position 393: 3.4654208537852064e-05
Position 1584: 3.149684914311739e-05
Position 755: 3.128554906465848e-05
Position 1862: 2.4275335017113437e-05
Position 1424: 2.3079432553523853e-05
Position 329: 2.2875803586869302e-05
Position 1364: 1.9424749534836323e-05
Position 1319: 1.380405266939798e-05
Position 241: 1.2637873007522323e-05
Position 1381: 1.1920443529894106e-05
Position 352: 1.1849320073530139e-05
Position 110: 1.0040019958364946e-05
Position 335: 6.716892217423681e-06
Position 425: 6.207005154190294e-06
Position 263: 4.911310616232455e-06
Position 1079: 3.970759079580014e-06
Position 437: 3.7220051304766096e-06
Position 473: 3.083329665665811e-06
Position 1166: 2.87961559883002e-06
Position 133: 2.3364749207526164e-06
Position 648: 1.7840923728062992e-06
Position 291: 1.2218789474048643e-06
Position 224: 9.806894135563118e-07
Position 55: 3.397152316933618e-07
Position 452: 2.975173278298457e-07
Position 640: 2.063906175253482e-07
Position 152: 1.9351109026460203e-07
Position 164: 1.727694988671903e-07
Position 586: 1.3714639407187104e-07
Position 61: 1.317841819422577e-07
Position 467: 1.1246277588920851e-07
Position 90: 1.0935342272407458e-07
Position 93: 8.350240195483131e-08
Position 126: 6.44447540213456e-08
Position 173: 4.420302473630235e-08
Position 442: 3.207172433066074e-08
Position 759: 3.0181476010778035e-08
Position 168: 3.013167461746233e-08
Position 114: 2.98776182706595e-08
Position 176: 2.664440399330725e-08
Position 280: 2.143961823225518e-08
Position 482: 1.9247300853408465e-08
Position 449: 7.992089029478004e-09
Position 284: 7.497497569317028e-09
Position 141: 6.829408720979563e-09
Position 159: 6.295669494219486e-09
Position 1013: 5.171348803416575e-09
Position 103: 4.4952513917199235e-09
Position 500: 3.905887104197972e-09
Position 485: 3.6274917987643746e-09
Position 303: 2.844921930748362e-09
Position 72: 2.3236199680561607e-09
Position 476: 1.249767213675031e-10
Position 494: 4.6759656905078334e-11
Position 515: 3.4723953654855476e-11
Position 433: 1.9431273156451367e-11
Position 135: 2.894429087793961e-16
