Gene = Vps53
index = 1598
Annotated 5SS: [ 180  747 1978]
Annotated 3SS: [ 239  802 2039]
SMsplice 5SS: [ 180  747 1978]
SMsplice 3SS: [ 239  802 2039]
top_k =  500
Partition function (log Z): 6.425779294819107

Sorted 5' Splice Sites (High to Low Probability):
Position 1978: 0.9982178394236167
Position 180: 0.9962318530871719
Position 747: 0.9743110429018248
Position 618: 0.3388230888005893
Position 2180: 0.06924608936863934
Position 634: 0.05884608937385476
Position 399: 0.04113020105101957
Position 331: 0.0361454853741531
Position 622: 0.025595504413053027
Position 1722: 0.024911621532593395
Position 459: 0.010102162939286369
Position 2665: 0.0077601194014890115
Position 2509: 0.005528352157312504
Position 1235: 0.004989620281415736
Position 1866: 0.0033168771741306745
Position 1117: 0.002905488864113372
Position 443: 0.00270203177633725
Position 2119: 0.0015628075570063374
Position 2235: 0.0015366890389633895
Position 2711: 0.0014519699147032545
Position 1480: 0.0013332376101634835
Position 1371: 0.0012519619716318672
Position 184: 0.001061357232210241
Position 525: 0.001059655599164163
Position 760: 0.0009603339226676877
Position 2494: 0.0009049545498982307
Position 1376: 0.0006897097029892138
Position 751: 0.0006867657807513006
Position 159: 0.0005218449644993448
Position 359: 0.0005204142551217693
Position 968: 0.0005102266568229508
Position 492: 0.00045277253019502617
Position 366: 0.00044448472150354775
Position 396: 0.0004285503261763081
Position 1982: 0.0004000455785076872
Position 2574: 0.0003615230008075974
Position 1919: 0.000354352086023388
Position 988: 0.0003179142017636589
Position 2539: 0.0003120222160525007
Position 939: 0.0002928113103503579
Position 2964: 0.0002799117370879374
Position 2925: 0.00024318455352592927
Position 1388: 0.00022135513867318446
Position 667: 0.0002003913742467683
Position 2767: 0.00018546735893857776
Position 2327: 0.00010956047125405951
Position 168: 9.317127428527854e-05
Position 2497: 9.305286446094459e-05
Position 2143: 8.593384949727242e-05
Position 2283: 6.696559710317964e-05
Position 944: 6.529113521905445e-05
Position 2722: 5.992483988351124e-05
Position 2175: 5.3231619822782176e-05
Position 2452: 4.342128954533682e-05
Position 2293: 3.669169046408014e-05
Position 2988: 2.2494837577149014e-05
Position 473: 1.7274197984333966e-05
Position 16: 1.4165818818860357e-05
Position 203: 8.081308249625506e-06
Position 126: 4.106566155457481e-06
Position 99: 2.6125265531622014e-06
Position 240: 2.152981530879078e-06
Position 368: 1.8506732029961104e-06
