Gene = WDR79
index = 1600
Annotated 5SS: [ 166  874 1121]
Annotated 3SS: [ 221  931 1179]
SMsplice 5SS: [ 166  874 1121]
SMsplice 3SS: [ 221  931 1179]
top_k =  500
Partition function (log Z): 2.4235994955556555

Sorted 5' Splice Sites (High to Low Probability):
Position 1121: 0.9993286207472906
Position 874: 0.9890718161254303
Position 166: 0.8083696071191989
Position 142: 0.01085171212052264
Position 689: 0.0077537972548912286
Position 278: 0.0019911824242800193
Position 1006: 0.0013898949164438624
Position 1010: 0.0011262018750212404
Position 414: 0.0009918779827350302
Position 835: 0.0008966447071642093
Position 1551: 0.0008536695619035661
Position 517: 0.0006702492261521772
Position 679: 0.000622348516815007
Position 338: 0.0005760965667116414
Position 1423: 0.0004329994541572975
Position 479: 0.00024660426565910966
Position 170: 0.00021033953516922275
Position 716: 0.00014554711559463127
Position 1574: 0.00013236804731841332
Position 200: 0.00012042324109411605
Position 601: 0.00011683777114828937
Position 695: 9.293534009343881e-05
Position 596: 8.20417513767436e-05
Position 1472: 6.539113984410725e-05
Position 577: 5.794705542937198e-05
Position 148: 5.665573880509296e-05
Position 794: 4.706742837929016e-05
Position 878: 3.7879819761274725e-05
Position 1381: 3.571609559829512e-05
Position 1029: 3.13031779949199e-05
Position 1506: 2.7076584383755975e-05
Position 381: 2.5994086932588575e-05
Position 175: 2.4160482356218955e-05
Position 322: 2.4025320053084873e-05
Position 1142: 1.8490319964572748e-05
Position 664: 1.8276258184909456e-05
Position 1568: 1.4978532051189169e-05
Position 299: 1.4864452338270358e-05
Position 1441: 1.470524198699337e-05
Position 488: 1.4604238827473016e-05
Position 1607: 1.2850363275975806e-05
Position 304: 1.2775557496710548e-05
Position 131: 1.2255479885439846e-05
Position 1213: 1.1725389973246231e-05
Position 1188: 9.589720625875943e-06
Position 1306: 9.473424340059095e-06
Position 1323: 8.382598520012039e-06
Position 932: 5.655295933884217e-06
Position 1125: 5.624946538821714e-06
Position 21: 5.251932993996351e-06
Position 485: 5.0706394785396215e-06
Position 251: 3.91419387026591e-06
Position 625: 3.479309470612174e-06
Position 1410: 3.445778181314939e-06
Position 569: 3.145258355190073e-06
Position 755: 2.3491466205334777e-06
Position 1405: 1.9672319690641918e-06
Position 1477: 1.9338522211970114e-06
Position 8: 1.6974731513848735e-06
Position 830: 1.692699742003814e-06
Position 968: 1.638459082388157e-06
Position 224: 1.4874211624916487e-06
Position 1020: 1.3511494802703869e-06
Position 395: 1.1989396637656912e-06
Position 372: 1.114065738796189e-06
Position 123: 1.059554627705799e-06
Position 818: 7.983792349659741e-07
Position 732: 6.83620619569753e-07
Position 53: 6.477637880928046e-07
Position 787: 4.065683163250595e-07
Position 800: 2.3278087370631712e-07
Position 985: 7.007679102235028e-08
Position 82: 1.3989382350622729e-09
Position 1176: 7.694176474685386e-10
Position 416: 5.211913301778196e-10
Position 1396: 3.6515758655344504e-10
Position 1208: 7.406737154526904e-11
Position 1490: 3.432483377902982e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 931: 0.9951114363203146
Position 1179: 0.9493090024197731
Position 221: 0.5578631793051947
Position 749: 0.16746527054568258
Position 234: 0.08377046979969467
Position 1237: 0.039105379080785596
Position 1311: 0.00879616904925382
Position 577: 0.006268187183745407
Position 781: 0.002770760636640287
Position 1073: 0.0024447897740543477
Position 586: 0.002230359191095972
Position 240: 0.0019158069878249884
Position 722: 0.001715289682964035
Position 1625: 0.0013200494563512977
Position 1670: 0.0010259890545466636
Position 427: 0.0007240554191494761
Position 288: 0.0006560367478680984
Position 388: 0.0005303747091809108
Position 1213: 0.000525677578530283
Position 704: 0.0005137744376049692
Position 760: 0.0004441130562806744
Position 1000: 0.00037868362784111416
Position 1700: 0.0003229625456513925
Position 291: 0.0002759404498992081
Position 1533: 0.00021930265036705125
Position 1291: 9.692447171009383e-05
Position 653: 9.481899598625721e-05
Position 852: 8.541615157592175e-05
Position 1483: 8.397523953198921e-05
Position 1677: 8.082678734117305e-05
Position 793: 7.910486720648302e-05
Position 1465: 7.756510770145381e-05
Position 1441: 7.131356588691263e-05
Position 787: 6.007300779227931e-05
Position 1006: 4.28519557342783e-05
Position 497: 3.9092569313838495e-05
Position 732: 3.332252560828914e-05
Position 188: 3.0930165008486764e-05
Position 432: 2.143256228192691e-05
Position 1504: 1.9447595482686417e-05
Position 640: 1.9235901270623533e-05
Position 950: 1.9141244398357375e-05
Position 1070: 1.583516000754959e-05
Position 1343: 1.3200742727903744e-05
Position 1318: 5.202621269543968e-06
Position 367: 3.966683631117457e-06
Position 1023: 3.939644423336218e-06
Position 355: 3.937640390977647e-06
Position 724: 3.896157844882488e-06
Position 1103: 3.6714641839490116e-06
Position 1091: 3.3983520786441973e-06
Position 1117: 3.0805608493467096e-06
Position 1410: 2.3608537739346937e-06
Position 1321: 2.227573565476205e-06
Position 532: 1.8636168237151306e-06
Position 538: 1.6823920828404096e-06
Position 1351: 1.4645796935397784e-06
Position 1789: 1.463760101594792e-06
Position 1786: 1.1941329835166575e-06
Position 511: 1.09741168248271e-06
Position 863: 9.407024882308918e-07
Position 1687: 9.199169243071285e-07
Position 1707: 9.142044667801429e-07
Position 256: 5.8412406580555e-07
Position 358: 3.2437374013424625e-07
Position 90: 2.0443061541262087e-07
Position 97: 2.0250727638639704e-08
Position 148: 8.14079176101852e-11
Position 200: 9.631838950815387e-12
Position 139: 7.862223726137665e-12
Position 170: 8.964878460300842e-15
Position 282: 3.7699840967617275e-16
Position 336: 1.1740888584494652e-16
