Gene = Cpsf5
index = 1105
Annotated 5SS: [ 384  706  945 2280]
Annotated 3SS: [ 440  778 2164 2352]
SMsplice 5SS: [ 384  706  967 2280]
SMsplice 3SS: [ 440  778 2164 2352]
top_k =  500
Partition function (log Z): 10.749550850462649

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 0.999827514385208
Position 2280: 0.9970800136743752
Position 384: 0.8353144638851714
Position 967: 0.5607910771205223
Position 945: 0.2896079011087842
Position 68: 0.25995751657431077
Position 2109: 0.2471856258197967
Position 1298: 0.18615667952906534
Position 388: 0.12326553726015572
Position 981: 0.10230143920560338
Position 985: 0.03921514420300054
Position 33: 0.030759881459524168
Position 1995: 0.027488152230517357
Position 66: 0.021239334467179703
Position 1463: 0.019561070119461604
Position 103: 0.019515358868042232
Position 2053: 0.018788375744163713
Position 332: 0.013621367275567684
Position 1701: 0.013360615063663173
Position 2484: 0.011720118157896945
Position 342: 0.011504847322877503
Position 1979: 0.011208257330687595
Position 112: 0.008844050737200524
Position 2072: 0.008049968526466443
Position 1624: 0.007837436003832588
Position 1443: 0.006788578929392202
Position 2501: 0.006342949248447682
Position 90: 0.004953724774043987
Position 1169: 0.004207138590878997
Position 2503: 0.0023388423919589105
Position 1737: 0.0023320837831186923
Position 2505: 0.002272816511826051
Position 1171: 0.002230470148237093
Position 123: 0.0021611834357090614
Position 1352: 0.001974229334908006
Position 1322: 0.001962651251358561
Position 1861: 0.0015677661390424355
Position 2515: 0.0010716552723048557
Position 2598: 0.0010507815578035518
Position 2284: 0.001023292996603213
Position 2509: 0.0008086155404110872
Position 1566: 0.0006466961143662216
Position 1483: 0.0005497906956519237
Position 1028: 0.000513953032933335
Position 2409: 0.00021140545467107598
Position 1431: 0.000178013168714778
Position 153: 0.00017352267937568614
Position 222: 0.00014203871988680686
Position 2371: 0.00012648748525230136
Position 180: 0.0001204362167797652
Position 728: 7.238936169926822e-05
Position 13: 7.213628412056602e-05
Position 562: 6.496357186694485e-05
Position 2525: 4.388974536194693e-05
Position 1003: 4.019211529355453e-05
Position 710: 3.8672781283861044e-05
Position 2288: 3.5402755230171245e-05
Position 1302: 3.1571990489555256e-05
Position 2657: 2.8571942161980755e-05
Position 571: 2.2895565777087608e-05
Position 2587: 2.1832896391842735e-05
Position 1051: 2.08860992266768e-05
Position 187: 1.837842731639393e-05
Position 717: 1.042550142588307e-05
Position 1001: 1.021051020011222e-05
Position 1057: 9.542921050154312e-06
Position 676: 9.485372826210534e-06
Position 1178: 8.552241334687884e-06
Position 24: 8.258169135629735e-06
Position 971: 7.06979432126473e-06
Position 224: 5.7596392718639665e-06
Position 275: 5.317554279372453e-06
Position 2733: 4.909715700017608e-06
Position 1143: 4.230291069491949e-06
Position 2683: 3.305611355182695e-06
Position 498: 2.416356960122875e-06
Position 502: 1.8967729589545925e-06
Position 1135: 1.4166228605965819e-06
Position 228: 1.2645232108757123e-06
Position 1387: 1.13929749722472e-06
Position 926: 6.091688290738231e-07
Position 841: 5.532901917399899e-07
Position 434: 4.703792992191073e-07
Position 800: 2.619043541390493e-07
Position 253: 2.1723543810312438e-07
Position 1155: 2.0575377905628793e-07
Position 818: 2.0352063065339832e-07
Position 962: 1.682164644166979e-07
Position 1425: 1.2501360099147138e-07
Position 1331: 1.2208416764792173e-07
Position 1374: 1.2198383978033346e-07
Position 630: 8.84972471271407e-08
Position 243: 8.226475382087445e-08
Position 580: 7.516286813119494e-08
Position 647: 7.343509769701334e-08
Position 226: 3.5824829653931365e-08
Position 1175: 2.6093540642693347e-08
Position 738: 1.2645619506167567e-08
Position 199: 5.915033148953037e-09
Position 1204: 4.0168342421821495e-09
Position 604: 2.908239388798526e-09
Position 811: 4.002398089025421e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 778: 0.9996052475003253
Position 2352: 0.9785053037004964
Position 440: 0.9604996177959294
Position 2164: 0.5490891350815096
Position 1116: 0.39577253278673236
Position 219: 0.22904041423238145
Position 1565: 0.15171401039049642
Position 1675: 0.11716208405789519
Position 1047: 0.09978843528048453
Position 1519: 0.08513914806203061
Position 123: 0.07803525752581558
Position 2084: 0.05680870166823405
Position 1607: 0.045652804322588454
Position 173: 0.028468648762815883
Position 2533: 0.01959375065592255
Position 1542: 0.01779918589556266
Position 409: 0.01208339798554731
