Gene = Msp300
index = 1287
Annotated 5SS: [ 10145  16762  21072  21725  22061  24746  38139  38797  40045  40641
  41014  43909  46422  48006  54341  54658  54973  86841  87405  94584
  95408  97248 101426 102866 103716 104027]
Annotated 3SS: [ 16699  20798  21557  21783  22138  24950  38481  38901  40433  40775
  41125  46115  47853  53370  54444  54711  86729  87239  87464  95101
  96989  98465 102238 103573 103958 104226]
SMsplice 5SS: [   168   2720  16762  21072  21725  22061  24746  38797  40045  40641
  41014  46422  48006  54341  54658  54973  86841  87405  87552  94584
  95408  97248 102866 103716]
SMsplice 3SS: [  1818  16699  20798  21557  21783  22138  38481  38901  40238  40775
  46115  47853  53370  54444  54711  86729  87239  87464  94382  95101
  96989 102238 103585 104226]
top_k =  500
Partition function (log Z): -27.039122972920413

Sorted 5' Splice Sites (High to Low Probability):
Position 54973: 0.9999005769201799
Position 2720: 0.9998621511525178
Position 38797: 0.9995648658297711
Position 54658: 0.9991324320648395
Position 21725: 0.9965978719663349
Position 41014: 0.9957908594113241
Position 48006: 0.9812265977275786
Position 21072: 0.9583141173315517
Position 40045: 0.9431001529098878
Position 46422: 0.9385835949910011
Position 54341: 0.8775257432705439
Position 40641: 0.8765554379566065
Position 24746: 0.6815486761969062
Position 16762: 0.5244825890285436
Position 22045: 0.5019382637554384
Position 2119: 0.4560436087456154
Position 168: 0.4547552906642831
Position 22260: 0.4376174020391348
Position 43909: 0.31844724058939466
Position 26181: 0.2727046879956262
Position 1673: 0.15369651815198968
Position 22477: 0.13620252694760837
Position 21989: 0.12057892965669133
Position 42275: 0.08903799921196628
Position 21373: 0.08464452042190074
Position 1200: 0.08362839788622417
Position 22216: 0.0833457715401472
Position 47771: 0.05640079228498168
Position 39025: 0.04619133912585938
Position 46732: 0.04573365493799957
Position 22011: 0.0390666061487515
Position 13072: 0.03762789771523484
Position 6878: 0.03680797618452384
Position 41935: 0.031930621320932696
Position 47034: 0.03190586127164382
Position 1589: 0.03183049071580865
Position 54002: 0.030349019766648194
Position 41218: 0.029969111137074136
Position 47558: 0.029684096049768453
Position 51657: 0.02759067577853888
Position 52349: 0.02637349978952878
Position 842: 0.026301602984173025
Position 46377: 0.02595865076474388
Position 21244: 0.025626049707137593
Position 40647: 0.02284245800917943
Position 1518: 0.019877380542874804
Position 41262: 0.01860058424588264
Position 49297: 0.017956839109609914
Position 1575: 0.017711159756614046
Position 41309: 0.017415362763553814
Position 22065: 0.01664160877974835
Position 7399: 0.01612466647434733
Position 25752: 0.015714753429914075
Position 403: 0.014640021716690942
Position 318: 0.014016165567989576
Position 41210: 0.012738526406666034
Position 7718: 0.01175738798554135
Position 1762: 0.011281993461099767
Position 631: 0.011001596773639865
Position 41441: 0.010248024428315709
Position 39069: 0.009452471572098874
Position 172: 0.0092963361004575
Position 39747: 0.009271152296268365
Position 1671: 0.009120273590013888
Position 53405: 0.008301098257302547
Position 1325: 0.008170155299660632
Position 48522: 0.008130962644558433
Position 39643: 0.00804912758394331
Position 47317: 0.007910514309322835
Position 455: 0.0068231935457320056
Position 51479: 0.006776917084121522
Position 21875: 0.005621058259648244
Position 47985: 0.005405868324738424
Position 40369: 0.005158678128318147
Position 146: 0.005113737803685325
Position 53807: 0.004943318137905966
Position 21800: 0.004708482485106167
Position 21909: 0.0045392879661360856
Position 47182: 0.004462272756020582
Position 46986: 0.004221159387306506
Position 40515: 0.0041860367553331525
Position 22984: 0.003961977402159969
Position 24862: 0.003837413925588169
Position 53561: 0.0035089653874939715
Position 50301: 0.003354727792693681
Position 42549: 0.0029612156315962012
Position 21705: 0.0029398349663395194
Position 47336: 0.0028853919793314785
Position 39169: 0.0028683395565490227
Position 1208: 0.002756241478718862
Position 7430: 0.0026605641497137573
Position 22807: 0.0025153235947827915
Position 6869: 0.0024857691833755384
Position 522: 0.0024243181383007562
Position 1007: 0.0023842543879187754
