Gene = Elp3
index = 1153
Annotated 5SS: [ 101  405 1327]
Annotated 3SS: [ 162  460 1379]
SMsplice 5SS: [ 101  405 1327]
SMsplice 3SS: [ 162  460 1379]
top_k =  500
Partition function (log Z): 1.8481769115232294

Sorted 5' Splice Sites (High to Low Probability):
Position 405: 0.9939810983580675
Position 101: 0.9097369332766443
Position 1327: 0.8019260681708744
Position 105: 0.08632877841080208
Position 717: 0.04991155110687445
Position 625: 0.03823741067620852
Position 1322: 0.030488494891834486
Position 1498: 0.030054776226740385
Position 992: 0.007094524509877112
Position 844: 0.00704253356705843
Position 1909: 0.006828518763192767
Position 815: 0.004026473553410614
Position 252: 0.00360570832714041
Position 1295: 0.0017664232495458144
Position 695: 0.001429333000528313
Position 1001: 0.0008365290151310697
Position 6: 0.0005600464448435024
Position 707: 0.0005215993548421123
Position 96: 0.0004994830648293893
Position 580: 0.00048654002266596236
Position 1669: 0.0004510710737883819
Position 1192: 0.00044487583980502604
Position 1456: 0.00040688937489295827
Position 1288: 0.00029999096065417376
Position 400: 0.0002783991642963503
Position 1597: 0.00024050009209465142
Position 1046: 0.00016438795051073685
Position 565: 0.0001448640016590117
Position 832: 0.00014028847850352418
Position 409: 0.0001369212743936694
Position 577: 0.0001035311911291956
Position 1684: 0.00010193384191170492
Position 279: 8.57472891247459e-05
Position 1003: 8.482376988200516e-05
Position 61: 5.3768214471873256e-05
Position 1111: 4.4307395529195884e-05
Position 192: 4.2884760666714084e-05
Position 1216: 4.219610638450295e-05
Position 619: 3.653369527886781e-05
Position 1936: 3.023949974409396e-05
Position 1182: 2.7787228007512024e-05
Position 1560: 2.7676612616644243e-05
Position 1268: 2.5869688619921497e-05
Position 50: 2.3720231114432306e-05
Position 1916: 1.8872578073989655e-05
Position 1102: 1.763789633493428e-05
Position 1076: 1.7462883406504103e-05
Position 1748: 1.6003312137905505e-05
Position 110: 1.4441509150250487e-05
Position 939: 1.209447116041002e-05
Position 803: 1.0171147375745914e-05
Position 304: 7.917213631285858e-06
Position 727: 6.912977028574419e-06
Position 32: 6.616590562274622e-06
Position 55: 6.461224914260077e-06
Position 10: 5.891754063853601e-06
Position 122: 5.37905977841645e-06
Position 684: 4.714389767865782e-06
Position 721: 3.1205992583356735e-06
Position 530: 2.3670070723375043e-06
Position 742: 2.2756071091543736e-06
Position 318: 5.763020428178084e-07
Position 1334: 3.6261762624012195e-07
Position 918: 3.34955009958988e-07
Position 700: 3.274711500808631e-07
Position 1286: 3.106945811677033e-07
Position 336: 2.7402522125807834e-07
Position 1526: 2.388144187840478e-07
Position 656: 1.3564973845584516e-07
Position 950: 1.3497242210970794e-07
Position 495: 9.454185862138418e-08
Position 1247: 7.627084334660694e-08
Position 136: 7.40330869323637e-08
Position 1166: 6.88693043795955e-08
Position 165: 6.81781381370936e-08
Position 498: 5.555942125693449e-08
Position 198: 4.286132544005853e-08
Position 431: 3.488528835485975e-08
Position 481: 2.589830780506855e-08
Position 467: 4.499411768462591e-09
Position 140: 2.343651947200919e-09
Position 537: 6.957526524743329e-10
Position 470: 2.204026441545266e-10
Position 1471: 1.2078516662245033e-10
Position 476: 2.884813583070077e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 162: 0.9966063437133704
Position 460: 0.9874729251760068
Position 1379: 0.8753440513290278
Position 912: 0.024005307765232697
Position 1576: 0.019460221688545828
Position 1247: 0.01154490900158905
Position 1150: 0.009656532428200543
Position 792: 0.009310740498110712
Position 1975: 0.006777029178272846
Position 1600: 0.006252358501143306
Position 1610: 0.005154973494793219
Position 795: 0.004192853509789214
Position 1102: 0.0038158929472598396
Position 959: 0.0037782327863081695
Position 304: 0.002815087960155353
Position 643: 0.0021556736571606253
Position 863: 0.0020572808975525972
Position 684: 0.0015535680066729107
Position 344: 0.0008948715049219072
Position 1587: 0.0006301552555387869
Position 1728: 0.0005608798580489286
Position 1653: 0.0004663390614026133
Position 577: 0.0004192268709688354
Position 587: 0.0003898248572053508
Position 664: 0.0003756531475754715
Position 1734: 0.00032785752858061865
Position 1460: 0.0002888025643998563
Position 55: 0.0002690975060837007
Position 1326: 0.00026671533849252394
Position 1978: 0.00023775769912384622
Position 74: 0.00021731493570715263
Position 694: 0.00020634286631573766
Position 1740: 0.00017551978353205967
Position 1120: 0.00015147460713782902
Position 1497: 0.00014084972510972706
Position 673: 0.00012954270230181774
Position 1715: 9.806238127670702e-05
Position 670: 8.896178794416208e-05
Position 1482: 8.713378310056219e-05
Position 1099: 6.986945412645182e-05
Position 969: 5.58811357751746e-05
Position 832: 5.2062697836811446e-05
Position 742: 4.6569830433450366e-05
Position 739: 4.4343405191034797e-05
Position 1042: 4.095755233711636e-05
Position 1216: 3.970652330727098e-05
Position 1696: 3.451808296638342e-05
Position 889: 2.8088932509635793e-05
Position 1255: 2.593730689683682e-05
Position 1981: 2.5355249848061894e-05
Position 191: 2.3073052345704595e-05
Position 1018: 2.063312221460417e-05
Position 487: 1.70333526911969e-05
Position 1300: 1.3788262117732607e-05
Position 1431: 1.376704263248804e-05
Position 371: 1.3178808119128494e-05
Position 844: 1.0074851335507655e-05
Position 218: 7.170122261918696e-06
Position 182: 2.4094647798228923e-06
Position 396: 1.6170022468272673e-06
Position 221: 3.3653846608578317e-07
Position 248: 1.7568326414321197e-07
Position 84: 1.5471195915521183e-07
Position 376: 1.4079936003508916e-07
Position 96: 1.1651615296489945e-07
Position 230: 6.540830600113678e-08
Position 875: 5.563831366453304e-08
Position 555: 5.176983253745274e-08
Position 400: 2.4353094013433198e-08
Position 829: 2.3719616652283562e-08
Position 122: 1.3964035469176365e-08
Position 240: 1.3494115946336306e-08
Position 93: 1.1922427994299541e-08
Position 104: 1.172868257201749e-08
Position 565: 9.759768115132966e-09
Position 383: 7.845468804317298e-09
Position 175: 9.173228257738847e-10
Position 209: 5.4140237693374366e-11
Position 428: 4.9019073190391435e-11
Position 595: 4.059900402955604e-13
