Gene = Mtp
index = 1290
Annotated 5SS: [ 191 1605 2591 3191 3426]
Annotated 3SS: [ 804 1659 2649 3257 3483]
SMsplice 5SS: [ 191 1605 2591 3191 3426]
SMsplice 3SS: [ 600 1659 2649 3257 3483]
top_k =  500
Partition function (log Z): 11.98208790033979

Sorted 5' Splice Sites (High to Low Probability):
Position 2591: 0.9991226741249815
Position 3426: 0.9962487487080991
Position 3191: 0.9929708841678508
Position 1605: 0.9798827652566432
Position 191: 0.9761970393565962
Position 1734: 0.06838107096578798
Position 2288: 0.047497075199356704
Position 2971: 0.0435734125208769
Position 2251: 0.04142443059983273
Position 433: 0.04087999183164075
Position 456: 0.03978582392927826
Position 2835: 0.02706272759777426
Position 451: 0.01927210022964059
Position 2113: 0.01772835035952626
Position 394: 0.010126146246677604
Position 1978: 0.009961263345969388
Position 736: 0.009094040737008126
Position 1210: 0.008393789621129506
Position 981: 0.007625917077977709
Position 742: 0.0071610638750100025
Position 222: 0.007136766155258065
Position 409: 0.006243279552953816
Position 1609: 0.004157717076292297
Position 1821: 0.004074273744456812
Position 492: 0.003927692823965606
Position 195: 0.0031002626046589626
Position 2845: 0.002700018427710447
Position 3141: 0.0025237690652699495
Position 46: 0.0023809761001082376
Position 693: 0.00204375590149763
Position 2938: 0.0019176265346413333
Position 1068: 0.0018407455922169573
Position 469: 0.0018256799841406776
Position 1738: 0.0017781715679898442
Position 1002: 0.0017311119222704345
Position 2929: 0.0014880624784951503
Position 385: 0.0014495797497704238
Position 1825: 0.00130337783460542
Position 260: 0.0012091451319785817
Position 1089: 0.0011448594421138037
Position 400: 0.001001614882276069
Position 2958: 0.0007052689700204504
Position 2888: 0.0006334651111369449
Position 3195: 0.0005095301402900456
Position 2713: 0.00047978985842742235
Position 1838: 0.0003666863456935953
Position 2135: 0.00033478504129893176
Position 867: 0.00032908485309716696
Position 720: 0.00032526724873773843
Position 420: 0.00032296946581305056
Position 1224: 0.0003127712707022321
Position 2560: 0.0002711410677069101
Position 445: 0.00026989189429367483
Position 1242: 0.0002549670258674147
Position 1541: 0.00025186042650434336
Position 1851: 0.00023546296294243716
Position 2931: 0.00023317473188469082
Position 474: 0.00022545090085522183
Position 2724: 0.00020958456476024084
Position 2989: 0.00020391287236093574
Position 755: 0.00018877577802028686
Position 2994: 0.00016955693202120066
Position 3542: 0.0001634677039110658
Position 2996: 0.00014211895396612931
Position 2726: 0.0001275622547297701
Position 1569: 0.00011250639609553798
Position 1214: 0.00011051285060175171
Position 1585: 9.58148896255032e-05
Position 2907: 9.500817084216245e-05
Position 3430: 9.328501335936975e-05
Position 264: 6.838153511031555e-05
Position 3634: 5.1822447175619294e-05
Position 529: 4.815498588437843e-05
Position 1444: 4.7471585245539104e-05
Position 801: 4.685978840479319e-05
Position 3345: 2.6963231463177966e-05
Position 95: 2.661739339483035e-05
Position 1562: 2.5772149030615983e-05
Position 2595: 1.6227758532058747e-05
Position 435: 1.591956097756154e-05
Position 3007: 1.2502381373608392e-05
