Gene = bc10
index = 1625
Annotated 5SS: [141]
Annotated 3SS: [295]
SMsplice 5SS: [867]
SMsplice 3SS: [996]
top_k =  500
Partition function (log Z): -8.75475831594549

Sorted 5' Splice Sites (High to Low Probability):
Position 867: 0.5613687929640045
Position 235: 0.3978376234053205
Position 620: 0.11290563073702597
Position 141: 0.07875278191449657
Position 901: 0.05498752937260489
Position 637: 0.04487402634635928
Position 892: 0.03914650778097217
Position 202: 0.0345659433669651
Position 197: 0.03174987304094011
Position 834: 0.02830873965117428
Position 39: 0.025543026714411846
Position 685: 0.021060826501118287
Position 209: 0.016360436835983535
Position 694: 0.014559126375181005
Position 49: 0.012802630492539116
Position 644: 0.009129845416400632
Position 493: 0.002781485524186804
Position 709: 0.002765246203336091
Position 396: 0.00247850863267835
Position 469: 0.0022192441720178093
Position 830: 0.001803107894357647
Position 553: 0.0017340119006063164
Position 115: 0.0011501926458953211
Position 421: 0.0011342449370450466
Position 860: 0.0010968947300156252
Position 688: 0.0006874997141196009
Position 844: 0.0005262233800150987
Position 871: 0.00032246877008107884
Position 206: 0.00023040551601820927
Position 896: 0.00020268807604539106
Position 967: 0.00020229179521736448
Position 313: 0.00020094448338283755
Position 538: 0.00017926985477347102
Position 481: 0.00012329394464046723
Position 784: 9.90236178354713e-05
Position 474: 6.499491665724304e-05
Position 164: 4.353048044126619e-05
Position 577: 4.17336937676203e-05
Position 572: 2.352427027224249e-05
Position 57: 7.304060392009828e-06
Position 191: 6.249726146085843e-06
Position 275: 5.9093735385505655e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 996: 0.5731772553079182
Position 295: 0.4070308940595189
Position 757: 0.2484716973524903
Position 925: 0.07083112635984562
Position 1001: 0.06529839917460034
Position 392: 0.0562374548949284
Position 481: 0.017873824415483186
Position 152: 0.012763686651379084
Position 572: 0.007820257796041057
Position 1181: 0.007006662032772193
Position 1022: 0.0058367001844785
Position 1149: 0.004519710803686335
Position 550: 0.0043420754012466
Position 244: 0.004255670098753517
Position 1011: 0.004079304093739667
Position 773: 0.002510670567255727
Position 675: 0.0021323324813899078
Position 533: 0.0021037319411658525
Position 1190: 0.001601619620034144
Position 1064: 0.001499955705951351
Position 350: 0.0008076774850390872
Position 347: 0.000795220040122942
Position 220: 0.0005803788862857711
Position 254: 0.0005474062219289811
Position 1232: 0.000340571533038731
Position 84: 0.00033864883352475815
Position 1130: 0.00033231377361818816
Position 688: 0.00029818871343538093
Position 901: 0.00017417288357255355
Position 679: 0.00016714347248161337
Position 332: 0.00014700553482929976
Position 356: 6.126045626651396e-05
Position 112: 4.484445676698168e-05
Position 125: 2.262121525267764e-05
Position 184: 2.046560576292501e-05
Position 119: 5.890661867009753e-06
Position 516: 3.638481059205397e-06
Position 307: 2.2111780421369753e-06
Position 170: 7.29189845977307e-07
Position 114: 9.694594542701324e-08
Position 128: 5.41364902254548e-08
Position 235: 2.589889801045369e-08
Position 88: 1.4309437635633018e-08
Position 510: 8.424431394084585e-09
Position 140: 8.156669027354904e-09
Position 154: 7.791689588547514e-09
