Gene = PGRP-LC
index = 1355
Annotated 5SS: [5803 6258 6951]
Annotated 3SS: [6089 6798 7017]
SMsplice 5SS: [  57 4320 6650 6951 7936]
SMsplice 3SS: [3354 6089 6798 7748 7997]
top_k =  500
Partition function (log Z): 0.75277496937156

Sorted 5' Splice Sites (High to Low Probability):
Position 6951: 0.9668619162584724
Position 7936: 0.9596752822455848
Position 4320: 0.9575181876552705
Position 6650: 0.6360652945249723
Position 6258: 0.5670742074847577
Position 57: 0.4427982110247254
Position 5803: 0.4042077623906261
Position 75: 0.34482458658451093
Position 759: 0.229387611903922
Position 8480: 0.1984437417086683
Position 6315: 0.14951645128761634
Position 308: 0.13968839549101197
Position 8363: 0.1152730760510882
Position 8774: 0.10782255739396165
Position 2234: 0.10758850357635842
Position 8167: 0.10472574350299145
Position 4470: 0.07993790317242151
Position 1780: 0.07957543923189381
Position 4705: 0.05650116695587487
Position 4744: 0.04773013748529519
Position 1692: 0.03977816405244714
Position 8440: 0.039362568135175406
Position 942: 0.038361163581555516
Position 4011: 0.022438728074719864
Position 6461: 0.018211911569399927
Position 3567: 0.015917997113592063
Position 32: 0.014120856716879324
Position 7894: 0.013062569381509547
Position 9084: 0.012831512204272907
Position 7427: 0.012813970988379718
Position 8408: 0.00953807546038283
Position 415: 0.00929200158006724
Position 2353: 0.009123517423353268
Position 9370: 0.009058958653623541
Position 991: 0.008992002553744865
Position 79: 0.008456947682697323
Position 3572: 0.007400824031931816
Position 9090: 0.005365828537462704
Position 6449: 0.0051753772929519475
Position 2588: 0.00492801035787548
Position 5135: 0.004469461401597731
Position 6615: 0.004294730844101646
Position 6645: 0.004253223913665979
Position 8098: 0.003796009177783511
Position 6496: 0.0033671401334320664
Position 8064: 0.0033517043446778362
Position 2225: 0.0033329635462463676
Position 7187: 0.0031304242726460374
Position 2582: 0.0031257372265657765
Position 5290: 0.003026894281309764
Position 712: 0.003000560160475519
Position 6424: 0.002579751086059402
Position 5681: 0.0024928772794182413
Position 7925: 0.0020704947823421195
Position 8602: 0.0016965734111714353
Position 8248: 0.00153009010384612
Position 557: 0.0014375680849416776
Position 6185: 0.001369025464619403
Position 7166: 0.0011384692334156263
Position 8161: 0.0008208394379049816
Position 5796: 0.0007656056541648724
Position 7822: 0.0006803314790865646
Position 2628: 0.000679853986345288
Position 8650: 0.0006657669873095153
Position 1701: 0.0006393944986545364
Position 4770: 0.0005248797607035163
Position 2095: 0.0005170793416110632
Position 4682: 0.000451230996513068
Position 4454: 0.00041292419126290455
Position 1726: 0.00041117179266743223
Position 9041: 0.0003558800467105859
Position 1128: 0.0003393503736751456
Position 7844: 0.00030559498334129393
Position 9000: 0.00029317963117179264
Position 4474: 0.0002887864460989489
Position 8082: 0.0002786710867057154
Position 771: 0.00026609833957534304
Position 4863: 0.0002610926347942027
Position 1307: 0.00025490600538257183
Position 1824: 0.00024380879073306272
Position 312: 0.00024183318129770433
Position 98: 0.000241116256641233
Position 1433: 0.00021861305622969133
Position 1179: 0.00019735397946575055
Position 5335: 0.00015227737312318071
Position 1314: 0.0001324699999926655
Position 4311: 0.00012781581454050908
Position 5077: 0.00012367003371650093
Position 5148: 0.00012218866945201768
Position 346: 0.00011720105805398007
Position 9362: 0.00010834320625226741
Position 1208: 9.5769787326835e-05
Position 1799: 9.009112911807433e-05
Position 119: 5.5402351241928604e-05
Position 248: 4.862210596888974e-05
Position 7713: 4.835855794929064e-05
Position 755: 3.4744920018449185e-05
Position 1801: 3.4511451094876014e-05
Position 809: 2.846134304833953e-05
Position 423: 2.8101196549827653e-05
Position 610: 2.638823925730378e-05
Position 250: 2.4501268577200276e-05
Position 116: 2.2605637458803613e-05
Position 7122: 2.2007587128200334e-05
Position 193: 1.3876441217308871e-05
Position 996: 1.3421644177220312e-05
Position 372: 2.9448147611639426e-06
Position 421: 1.8882955853146015e-06
Position 6207: 1.648176221366513e-06
Position 602: 1.3881761781946472e-06
Position 981: 9.209867439936387e-07
Position 69: 8.701704473303905e-07
Position 242: 7.453836943435949e-07
Position 447: 5.668004864758056e-07
Position 434: 2.8570577755385485e-07
Position 657: 7.679900309571264e-08
Position 851: 4.141126068313456e-08
Position 647: 8.245672562789382e-12
Position 618: 4.769491188003717e-12
Position 459: 1.1517934423663387e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7997: 0.9128293974726298
Position 3354: 0.8555658140564556
Position 6089: 0.7910164407877597
Position 8829: 0.656713031729366
Position 6798: 0.6071383838652727
Position 4381: 0.4598223932625402
Position 6539: 0.3722184689715846
Position 7748: 0.34260741673916956
Position 7762: 0.2865832312041881
Position 6314: 0.24095519814604358
Position 6065: 0.19120837789593242
Position 7017: 0.18300966219962467
Position 2137: 0.10810097706017284
Position 495: 0.10063362315864006
Position 1545: 0.08742382026962721
Position 475: 0.07688744888584192
Position 6823: 0.06764456775306656
Position 124: 0.05295320665546027
Position 7686: 0.05126877904981304
Position 5019: 0.050937147420959304
Position 1954: 0.04729688583003813
Position 3620: 0.03732631946392939
Position 7780: 0.03532313710207218
Position 5060: 0.032731091937637805
Position 6723: 0.03243056818311594
Position 7236: 0.027163332162497892
Position 3951: 0.02515367336248649
Position 368: 0.023683844173752976
Position 7067: 0.023570105879980638
Position 4160: 0.02046693648122705
Position 9149: 0.01982056671461183
Position 7529: 0.017191738948774814
Position 6320: 0.014719228463702787
Position 6337: 0.013843506823065526
Position 6846: 0.01233198561963997
Position 6418: 0.012194368439363463
Position 287: 0.011726202204225784
Position 8035: 0.01141135545391597
Position 5489: 0.010565814235762206
Position 3528: 0.010050933851006326
Position 5122: 0.009019141151736318
Position 9433: 0.008714469421751076
