Gene = Dscam4
index = 1141
Annotated 5SS: [  174 10305 16355 16828 16972 21752 22144 24473 27338 27788 28060 28427
 30477 31199 31952 32965 33751 34288 34683 36023 37021 37856 38327 38937
 39303 40563 40776 41175 41320 41763 42042]
Annotated 3SS: [ 9910 16217 16705 16912 21674 21953 24306 27246 27699 27910 28302 30348
 31061 31808 32802 33605 33850 34528 35904 36857 37357 38179 38783 39207
 39511 40628 40839 41246 41612 41872 42112]
SMsplice 5SS: [  787 16355 16828 16972 21752 24473 27338 27788 28060 28427 30477 31199
 31564 31952 32965 33751 34288 34683 37021 37856 38327 38937 39303 40563
 40776 41175 41407 41628 41763 42042]
SMsplice 3SS: [16217 16705 16912 21674 24306 27246 27699 27910 28302 30348 31061 31259
 31808 32830 33605 33850 34528 36857 37357 38179 38484 38997 39511 40628
 40839 41246 41462 41681 41872 42140]
top_k =  500
Partition function (log Z): 87.203476321409

Sorted 5' Splice Sites (High to Low Probability):
Position 33751: 0.9991091493565415
Position 16355: 0.9980421522155414
Position 40776: 0.9974322424756298
Position 40563: 0.9970795505425053
Position 37021: 0.996010825728448
Position 28427: 0.994179970963271
Position 38327: 0.9918804550808078
Position 41175: 0.9902939989513495
Position 41763: 0.9885834676054044
Position 28060: 0.9874155605901134
Position 21752: 0.9800065684581628
Position 42042: 0.9798257110137149
Position 38937: 0.9739611425627247
Position 34288: 0.9718046171490654
Position 27788: 0.9699286789409137
Position 34683: 0.9593985249860546
Position 27338: 0.9451161906458131
Position 16828: 0.922909348986691
Position 37856: 0.9155108257023276
Position 31199: 0.8757159862288236
Position 39303: 0.8744167673625292
Position 787: 0.8453431810036325
Position 31952: 0.7998268193860297
Position 16972: 0.7910332001763449
Position 31564: 0.7798824697543199
Position 41407: 0.7598977458970098
Position 24473: 0.7590267130011674
Position 32965: 0.7455458484614597
Position 30477: 0.6806746224032965
Position 1607: 0.5499181552642498
Position 10305: 0.47893587552298783
Position 13843: 0.4688679305936566
Position 41628: 0.441225478222526
Position 36023: 0.3768717283125478
Position 31749: 0.3231303240177074
Position 22144: 0.3138398717706193
Position 24642: 0.3038890034843965
Position 14605: 0.2882478819189932
Position 14913: 0.19658801812241652
Position 30725: 0.16935872011978223
Position 41320: 0.16548649308698357
Position 31315: 0.15949593694107447
Position 33958: 0.15810281607281976
Position 1737: 0.15111692488845274
Position 35406: 0.14242487801330514
Position 42690: 0.1217038113646424
Position 22704: 0.111072770557973
Position 15913: 0.08070025667499
Position 29581: 0.0805144854591158
Position 25876: 0.06791659606515339
Position 174: 0.06250743939856758
Position 37717: 0.05769665354582367
Position 23490: 0.05695020275088683
Position 24656: 0.055360571037980866
Position 352: 0.052019778369414627
Position 27342: 0.04817265340329266
Position 42575: 0.044564903341374425
Position 14375: 0.043436156264910784
Position 39407: 0.04282359211211101
Position 33178: 0.04177238074913335
Position 39791: 0.039760479841496096
Position 39689: 0.0396207414865309
Position 39377: 0.039276220954169994
Position 17100: 0.03876526952958382
Position 37869: 0.038609086078460836
Position 37678: 0.03174479625301804
Position 43007: 0.031612865744366975
Position 22253: 0.029364789529716395
Position 29546: 0.027886724750222056
Position 793: 0.027747273774618268
Position 20863: 0.025345177233773556
Position 424: 0.024993889674555007
Position 1330: 0.024326548414360164
Position 22128: 0.0239121133410184
Position 1408: 0.02353224801818351
Position 39416: 0.021190967310489067
Position 22548: 0.021147150187722733
Position 560: 0.021036317201338018
Position 1156: 0.020882193674434384
Position 27816: 0.020180035388920648
Position 38133: 0.019473465048336584
Position 37522: 0.019409990776315406
Position 27644: 0.019305417545129017
Position 22046: 0.019233301567194782
Position 30567: 0.018983796389731945
Position 39686: 0.01701318852038094
Position 22662: 0.01673806958423294
Position 22073: 0.01485453716522661
Position 7971: 0.014579923183274023
Position 35067: 0.014339781257018649
Position 1307: 0.013760792314387472
Position 13992: 0.013364623369878991
Position 2365: 0.013277830092839438
Position 29567: 0.012529303652632728
Position 61: 0.012101485568346565
Position 2548: 0.011374008526436975
Position 186: 0.010747774983457765
Position 184: 0.009350310443555247
Position 397: 0.009111830488474625
Position 182: 0.008821558821710429
Position 188: 0.008789830895638912
Position 1021: 0.00863132102275383
Position 178: 0.008211307091569883
Position 41814: 0.008157829734474584
Position 42357: 0.008042794692667362
Position 41546: 0.00789749314298685
Position 1141: 0.006819242542351987
Position 42293: 0.006457649463218114
Position 39295: 0.006328390213093824
Position 769: 0.005807767642971634
Position 41184: 0.005637814417864026
Position 17440: 0.005287716271473845
Position 1177: 0.0048476328871165635
Position 41024: 0.0047399199432441134
Position 180: 0.00455633288643303
Position 34281: 0.004359914990585798
Position 34004: 0.004327657262365242
Position 27820: 0.004160344021610519
Position 29908: 0.004128337163297678
Position 29571: 0.004033763257968767
Position 775: 0.004019320446020907
Position 39977: 0.003990078958460583
Position 203: 0.0039591165660236545
Position 22344: 0.0037829107885837573
Position 42103: 0.00350072959311934
Position 27361: 0.0033667998187164963
Position 34130: 0.003055465961252207
Position 2785: 0.003044982786392445
Position 29028: 0.002778242884715878
Position 41578: 0.0027171093641625552
Position 41045: 0.0025218292185285956
Position 23026: 0.002415968567338638
Position 39353: 0.0024100668435416794
Position 29600: 0.0023332920918915498
Position 42469: 0.0022928513788455017
Position 26277: 0.002270111484621227
Position 16808: 0.0022233406795671203
Position 22428: 0.0022230932602132804
Position 29825: 0.0022107998607943736
Position 28121: 0.002151453689371004
Position 27633: 0.002050260643557204
Position 41494: 0.0017290784666984704
Position 33993: 0.001661467513239833
Position 42696: 0.0016129859490953903
Position 20579: 0.001607266216165741
Position 27346: 0.001431120427898729
Position 28054: 0.0014243614664306735
Position 41179: 0.0013813166618130064
Position 20798: 0.001255337974572773
Position 41597: 0.0012153268990863818
Position 35844: 0.001166346250286611
Position 40567: 0.0010936510716986652
Position 41526: 0.0010778998521611479
Position 23225: 0.0010582673978112105
Position 34042: 0.0010513727934276676
Position 1130: 0.0010408897425042524
Position 39307: 0.0010408682904897622
Position 29577: 0.001026949948585432
Position 38885: 0.0009715101569198541
Position 34097: 0.0009274981771944705
Position 41779: 0.0008913531511944344
Position 42089: 0.0008645354280614961
Position 41760: 0.0008450677208146902
Position 40941: 0.000842328207962315
Position 39357: 0.0008409033216128064
Position 33789: 0.0008145823803515443
Position 41283: 0.0007525712646584208
Position 197: 0.0007332017619787459
Position 129: 0.0007315030014759248
Position 42279: 0.0007040590431499987
Position 27408: 0.0006782451464118619
Position 319: 0.000675705787236371
