Gene = Nse4
index = 1333
Annotated 5SS: [ 180  449  673 1066]
Annotated 3SS: [ 230  504  735 1120]
SMsplice 5SS: [ 180  449  673 1066]
SMsplice 3SS: [ 230  504  735 1120]
top_k =  500
Partition function (log Z): 14.48033475577999

Sorted 5' Splice Sites (High to Low Probability):
Position 180: 0.9999285992533248
Position 673: 0.9995192325639627
Position 449: 0.970467248217163
Position 1066: 0.9128474365925202
Position 1501: 0.22547072587536446
Position 1172: 0.1476252869755905
Position 1505: 0.06762120874216201
Position 1061: 0.02904714338075642
Position 1279: 0.023440083999435972
Position 453: 0.01980087930389628
Position 1312: 0.01773168479024401
Position 1321: 0.012171395980213042
Position 434: 0.002993752557770313
Position 1176: 0.0024881860223602364
Position 795: 0.0015078127746810627
Position 1483: 0.0007309897769181248
Position 861: 0.0006555851993632066
Position 799: 0.00043089144301583726
Position 1260: 0.0004238090346173296
Position 1070: 0.00039070187462233395
Position 1454: 0.0003897214763902003
Position 386: 0.00020570286799322722
Position 1463: 0.0001498728435581419
Position 372: 0.00014020512776446797
Position 974: 0.00013518140863401164
Position 1478: 0.00012185577582083582
Position 677: 0.000118421464058726
Position 462: 0.00010940763086766257
Position 628: 9.353985154294607e-05
Position 985: 8.186280264512189e-05
Position 1127: 6.497214151228097e-05
Position 1040: 6.422292096076588e-05
Position 24: 5.8780576354719325e-05
Position 30: 5.6069316305045654e-05
Position 483: 5.542380195631494e-05
Position 389: 5.155614114232841e-05
Position 1251: 4.7506199008153966e-05
Position 1212: 3.0577800208082436e-05
Position 419: 3.0442512642948258e-05
Position 994: 3.01423315926367e-05
Position 1199: 2.7780534930948243e-05
Position 1009: 2.4657549142654033e-05
Position 1289: 2.354814093501715e-05
Position 631: 1.959502348183549e-05
Position 184: 1.9183020411351844e-05
Position 1221: 1.8620145973423488e-05
Position 1291: 1.7096752596743694e-05
Position 488: 1.5442346777337913e-05
Position 634: 1.2948283371491322e-05
Position 1026: 1.1989975406664718e-05
Position 684: 9.346331603528675e-06
Position 647: 8.72504536642392e-06
Position 1051: 6.9725140350369534e-06
Position 1156: 6.630799615354822e-06
Position 1509: 5.509271369110049e-06
Position 330: 5.063871562106685e-06
Position 514: 4.770802916563131e-06
Position 460: 2.976169704765387e-06
Position 567: 2.535755389796957e-06
Position 144: 2.21614695433398e-06
Position 551: 1.999027633410965e-06
Position 702: 1.0452443148821742e-06
Position 1377: 1.027116492771279e-06
Position 761: 1.0130846686208376e-06
Position 1366: 8.880417143121292e-07
Position 991: 7.721518887894173e-07
Position 1427: 6.602043929448361e-07
Position 70: 4.663606626614652e-07
Position 616: 3.668107530363736e-07
Position 262: 2.5476087430419995e-07
Position 927: 1.8637326726137381e-07
Position 732: 1.8359322684031073e-07
Position 736: 1.6269773206549537e-07
Position 65: 8.16716592295661e-08
Position 934: 6.997832987713125e-08
Position 350: 6.481039101519343e-08
Position 924: 4.8014903435607944e-08
Position 749: 4.2024636914366955e-08
Position 904: 3.5301469893201696e-08
Position 1084: 1.0915618863603448e-08
Position 97: 2.4919707209732106e-09
Position 1244: 1.969121071935785e-09
Position 711: 5.222716071196962e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.9989738335660334
Position 735: 0.9862030724621715
Position 504: 0.9856881904126086
Position 1120: 0.9365698531353445
Position 1562: 0.3112963881817507
Position 1240: 0.08517740639786425
Position 1363: 0.03667093727019345
Position 1366: 0.03083817947094145
Position 1377: 0.030490202201045015
Position 739: 0.010343389337864313
Position 567: 0.005140816891680329
Position 1519: 0.0044230120039664205
Position 1312: 0.002761994882164336
Position 523: 0.0026030687626524313
Position 942: 0.0019839656656046845
Position 909: 0.0017488134891734711
Position 939: 0.0015072332526595916
Position 1251: 0.001288839221502327
Position 1289: 0.0007665675509695553
Position 278: 0.000602510247263713
Position 1132: 0.0005971055364380314
Position 292: 0.0002821323666406083
Position 596: 0.0002462084473977767
Position 780: 0.00020338130714582644
Position 747: 0.00015554973867473512
Position 1466: 0.0001272722567354788
Position 613: 0.00011937243221148007
Position 1199: 0.00011618669271100293
Position 1533: 0.00011381272275886681
Position 1212: 8.953704936273735e-05
Position 627: 6.585602096103701e-05
Position 70: 5.8411197917204476e-05
Position 296: 5.561015435639487e-05
Position 105: 5.430974977459942e-05
Position 1091: 3.560514463537064e-05
Position 759: 3.3382518945745764e-05
Position 1176: 3.087984430516927e-05
Position 1164: 2.539782044015842e-05
Position 1469: 1.4041825364620924e-05
Position 1489: 1.3269537773105865e-05
Position 535: 1.1553263528035285e-05
Position 575: 9.739496900282815e-06
Position 702: 9.362965926149747e-06
Position 754: 9.035006683251945e-06
Position 309: 5.338287443429766e-06
Position 1032: 3.86064815719419e-06
Position 1538: 3.3254153543599314e-06
Position 1015: 3.0812065403567964e-06
Position 969: 2.118337628981102e-06
Position 532: 1.5812878543349217e-06
Position 232: 1.271543658797068e-06
Position 364: 1.1135350575161544e-06
Position 850: 1.0490784712549376e-06
Position 816: 9.660218690485095e-07
Position 280: 7.891921482299847e-07
Position 128: 7.519401387604854e-07
Position 525: 7.461884761671138e-07
Position 386: 5.992832061456282e-07
Position 793: 3.9168069582375304e-07
Position 787: 1.841165145211001e-07
Position 323: 1.1828405635690401e-07
Position 313: 1.1307249929709454e-07
Position 260: 1.1263232256592813e-07
Position 838: 7.588873853359205e-08
Position 1186: 4.9556065727331655e-08
Position 790: 3.225673962050993e-08
Position 761: 3.146118193376107e-08
Position 642: 2.7069547476146407e-08
Position 398: 2.6599885222724676e-08
Position 824: 1.9488543544897923e-08
Position 852: 1.606147017229367e-08
Position 452: 1.165631548987197e-08
Position 166: 1.0097808810098923e-08
Position 1065: 7.773399105829699e-09
Position 527: 2.2682211372585154e-09
Position 262: 9.535420138835078e-10
Position 175: 8.164747456721777e-11
Position 179: 1.0489423275662764e-11
Position 184: 8.337181133874734e-20
