Gene = spz4
index = 1890
Annotated 5SS: [ 459 5670]
Annotated 3SS: [4380 5728]
SMsplice 5SS: [ 459 5670]
SMsplice 3SS: [4380 5728]
top_k =  500
Partition function (log Z): -2.9209981775591833

Sorted 5' Splice Sites (High to Low Probability):
Position 5670: 0.994865339300666
Position 459: 0.8608246663793055
Position 3648: 0.25561611195466283
Position 247: 0.23100562180238154
Position 245: 0.2248707696783893
Position 251: 0.180009995429345
Position 556: 0.1131419278053035
Position 4912: 0.10354285624855122
Position 792: 0.07943090580412729
Position 4642: 0.07701964689870994
Position 3620: 0.07115464105135087
Position 14: 0.041681700800571174
Position 2697: 0.03797686165745226
Position 6217: 0.024516620318232714
Position 6366: 0.022231947317988204
Position 6516: 0.01872259721688498
Position 3665: 0.017882776361511026
Position 574: 0.01283865896952355
Position 5828: 0.011218083857084274
Position 2780: 0.008816129907803429
Position 4499: 0.008699774063181325
Position 3870: 0.0084420773620791
Position 6220: 0.00812028117586698
Position 3380: 0.006919819346588304
Position 6212: 0.0068197952209291994
Position 2091: 0.0065649690431387915
Position 2959: 0.006474257974675138
Position 4784: 0.006246969084744325
Position 4868: 0.005736174121313058
Position 6227: 0.005618842421754475
Position 6154: 0.005572238130351413
Position 5144: 0.00524130766584705
Position 2659: 0.004567887596079727
Position 401: 0.004389123054671589
Position 3637: 0.004353732057682484
Position 249: 0.004052352596066421
Position 4976: 0.0038264338780505357
Position 4588: 0.00365180951112075
Position 2907: 0.0033642212970895623
Position 2791: 0.003314985222241923
Position 816: 0.003051820610495023
Position 411: 0.0029878854815790245
Position 4632: 0.0029293352565619634
Position 201: 0.002517589151287511
Position 2088: 0.002467892741728798
Position 3564: 0.002112806354840045
Position 1062: 0.0020244643818019417
Position 2061: 0.0017936069127686596
Position 3661: 0.0017403571389208784
Position 35: 0.001606102754337287
Position 6508: 0.0015683837824404581
Position 3590: 0.001396270845729553
Position 6143: 0.0013458861946812892
Position 3439: 0.0013453552386038707
Position 2671: 0.001336360829224857
Position 2700: 0.00126654220479254
Position 5674: 0.0010351401410619253
Position 3017: 0.0010027446836184937
Position 2677: 0.0008084990913399168
Position 6140: 0.0007921863454418297
Position 172: 0.0007912676610496525
Position 86: 0.000630758927232349
Position 6047: 0.0006087782889833037
Position 764: 0.000600170659837762
Position 4021: 0.0005767365747594464
Position 257: 0.0004917814656413571
Position 2726: 0.00042337394552076466
Position 6161: 0.00041656600016163687
Position 6660: 0.0004140132004997324
Position 3693: 0.0002968066658321485
Position 1187: 0.0002951023369614107
Position 6298: 0.00025665711472092523
Position 3634: 0.00019858342016686883
Position 5921: 0.00019761915703307047
Position 2728: 0.00015124912120547662
Position 2789: 0.00013309317253598998
Position 6202: 9.313502547321869e-05
Position 5793: 8.745332303800232e-05
Position 1673: 7.154153882791733e-05
Position 1666: 5.818592171877369e-05
Position 265: 4.9698837635225475e-05
Position 463: 3.296544553303466e-05
Position 102: 3.1223754950237933e-05
Position 263: 3.032660091154301e-05
Position 1651: 2.828333755896764e-05
Position 276: 1.6184622423660806e-05
Position 607: 1.4353685995725265e-05
Position 1864: 1.0368448845305664e-05
Position 6105: 9.77252969446081e-06
Position 1512: 9.72042867765479e-06
Position 18: 7.705519420187342e-06
Position 27: 7.543220574619476e-06
Position 52: 7.38983754842961e-06
Position 29: 6.442401677759699e-06
Position 1881: 4.447621134404914e-06
Position 5606: 4.370131434424661e-06
Position 1875: 3.583544018134654e-06
Position 2503: 2.8812221849028093e-06
Position 609: 2.6373340483692543e-06
Position 4755: 2.2567960433860046e-06
Position 5893: 2.116526164684349e-06
Position 5641: 1.709906315626197e-06
Position 1671: 1.6058408714042305e-06
Position 386: 1.1912444303773129e-06
Position 5903: 9.949887232968366e-07
Position 4616: 7.227021290498606e-07
Position 588: 6.868915743914939e-07
Position 395: 6.011366664753897e-07
Position 4538: 5.853105328755677e-07
Position 968: 3.171374234340385e-07
Position 502: 2.6150148982713403e-07
Position 5: 1.4717522763808328e-07
Position 4687: 6.071313368622392e-08
Position 482: 4.937683822722679e-08
Position 334: 7.817305856979754e-09
Position 384: 1.3520565533037601e-09
Position 485: 4.3265172300957136e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5728: 0.9933850596601735
Position 4380: 0.9851900000558845
Position 302: 0.6678028178947831
Position 2524: 0.2460813166284262
Position 3057: 0.15582618591244712
Position 5285: 0.12513550318886218
Position 526: 0.09198782621755909
Position 6280: 0.039043497695226685
Position 6422: 0.0336988507636189
Position 5200: 0.01921792665668758
Position 4976: 0.017787006451724027
Position 5230: 0.01737454382958371
Position 5175: 0.01620670890684671
Position 5038: 0.01510975022955901
Position 6798: 0.01279935712318278
Position 5140: 0.011637111035456157
Position 2848: 0.009828305480414383
Position 3305: 0.0076704833877735395
Position 2892: 0.004642200941774642
Position 86: 0.004584276851955247
Position 1726: 0.004440990212378618
Position 6825: 0.00418927647384703
Position 3529: 0.0036166450600571957
Position 1932: 0.003561200109435751
