Gene = NTPase
index = 1306
Annotated 5SS: [ 858 4469]
Annotated 3SS: [3016 4529]
SMsplice 5SS: [1494 4469]
SMsplice 3SS: [3016 4529]
top_k =  500
Partition function (log Z): -8.759673658418407

Sorted 5' Splice Sites (High to Low Probability):
Position 4469: 0.9562805220973524
Position 1494: 0.7672154657778935
Position 3159: 0.10059546622063523
Position 1054: 0.06300088307060403
Position 626: 0.054321050566314
Position 78: 0.05348459323711652
Position 858: 0.04556945755996318
Position 222: 0.04249160978378373
Position 4612: 0.04183750880678978
Position 17: 0.04072089591630056
Position 2931: 0.03604447069675845
Position 3916: 0.02929552814814259
Position 465: 0.02912260915070171
Position 623: 0.023501741803087162
Position 3878: 0.015681174268577763
Position 313: 0.01548042586752537
Position 2005: 0.010740955349473096
Position 1385: 0.009975172714612023
Position 977: 0.0093688588453087
Position 1156: 0.009272192260501463
Position 2419: 0.008429510424335747
Position 13: 0.008392759682650996
Position 3908: 0.007164138417093806
Position 1557: 0.007072046309853508
Position 1988: 0.0069641701674073965
Position 2213: 0.0063093986201970395
Position 1451: 0.006280634275493523
Position 736: 0.005621343891072457
Position 3925: 0.004632117761895523
Position 155: 0.004311730505673914
Position 1696: 0.003620658547408711
Position 4876: 0.003019823865063068
Position 2002: 0.0025091549256891117
Position 869: 0.0014226758151445317
Position 417: 0.0011646584120893295
Position 2746: 0.0011407031535598524
Position 1673: 0.0009511688381172647
Position 4640: 0.0008832925721389817
Position 4636: 0.000739412359721082
Position 1257: 0.0006778014535067168
Position 814: 0.0006128875045986766
Position 172: 0.0005703726371075354
Position 4796: 0.0004613707976707654
Position 560: 0.0004438850334391079
Position 4900: 0.00034681036126710794
Position 2608: 0.00032720933295582525
Position 1540: 0.0003187037286701993
Position 1550: 0.0003097174737283013
Position 4205: 0.00030179848138016407
Position 2553: 0.0002747230164033559
Position 187: 0.00026215599809407443
Position 309: 0.00019499113247796695
Position 1223: 0.0001508770386394396
Position 1014: 0.00014277676823358038
Position 573: 0.00014064994046886675
Position 4994: 9.617887424789826e-05
Position 1042: 7.877619251479697e-05
Position 457: 6.79584581948985e-05
Position 111: 5.093088570633606e-05
Position 159: 3.7644444213570246e-05
Position 407: 2.278013564315557e-05
Position 82: 2.0303773892145553e-05
Position 843: 1.9835991400239276e-05
Position 3179: 8.75591773148156e-06
Position 1677: 3.293650706846719e-06
Position 153: 3.24577957123868e-06
Position 125: 2.8538733595376617e-06
Position 443: 1.7789042367941058e-06
Position 1007: 1.1197269724740924e-06
Position 807: 9.97104749130682e-07
Position 146: 8.943158941353762e-07
Position 96: 6.478921591943781e-07
Position 113: 1.6672065933763173e-07
Position 636: 1.194002723606808e-07
Position 790: 1.0361936725757134e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3016: 0.9489701112444691
Position 4529: 0.9218056734226717
Position 3978: 0.11196880701973835
Position 4674: 0.04643123988220354
Position 3338: 0.046427914261449744
Position 1768: 0.045112468801497566
Position 1137: 0.03713268584785947
Position 552: 0.0352972683740592
Position 2796: 0.026654096654876516
Position 271: 0.02425377893119672
Position 4690: 0.023809837411063923
Position 1221: 0.021621469008243004
Position 1338: 0.019864445922936794
Position 374: 0.016390004349745108
Position 417: 0.014948380821033868
Position 2832: 0.009632431647471136
Position 1290: 0.007490852653572292
Position 4114: 0.007404636104788326
Position 687: 0.007138489864845893
Position 1377: 0.005197142643381728
Position 2212: 0.0042752993547807375
Position 5046: 0.003951604971211111
Position 1815: 0.003948163695860517
Position 4940: 0.003888297071605096
Position 1256: 0.0033534714791144523
Position 143: 0.003313831562689885
Position 3399: 0.003237746889477417
Position 807: 0.0030046321464823333
Position 3388: 0.002813333694967897
Position 1737: 0.0026033129100190935
Position 3360: 0.0025440188531316342
Position 146: 0.0016840007080214368
Position 999: 0.001642677390685479
Position 2502: 0.0015469897763202888
Position 4636: 0.0014795137211856993
Position 643: 0.0014242947479670262
Position 4541: 0.0013515036785083242
Position 888: 0.0010836589675061788
Position 1720: 0.001025070883895425
Position 2288: 0.0010092994938234502
Position 4790: 0.0009932311086819005
Position 1451: 0.0009794690192147376
Position 4764: 0.0009590997037983962
Position 4967: 0.0009234466770324083
Position 2243: 0.0009207259472244126
Position 197: 0.0009207230798055412
Position 2607: 0.0008462144326872839
Position 3474: 0.0007907540121046002
Position 1264: 0.0007035547134885944
Position 4538: 0.0006490379501794946
Position 4700: 0.0005783474596965048
Position 1080: 0.0005687428841297518
Position 106: 0.0004498916721869511
Position 2670: 0.00040781007591358807
Position 450: 0.000325069053741594
Position 2860: 0.00032498494291030117
Position 689: 0.00031339451380495
Position 2045: 0.0002962464071176607
Position 1285: 0.00028782677516434
Position 1428: 0.0002828473208574129
Position 383: 0.00020397613823098227
Position 4835: 0.00016893103502788547
Position 1308: 0.00013934199562438162
Position 1636: 0.00013649431915459733
Position 153: 0.00013429299560491388
Position 1066: 0.00011910697310781943
Position 760: 9.896611650249351e-05
Position 720: 9.786611768509148e-05
Position 826: 7.356395701841527e-05
Position 1646: 5.692442538887112e-05
Position 1575: 3.479153897934309e-05
Position 1914: 1.2907554020574822e-05
Position 2163: 1.0959668439720926e-05
Position 1853: 9.742907292412452e-06
Position 2353: 8.565011917706012e-06
Position 1986: 7.731812748045139e-06
Position 1917: 5.529471406462835e-06
Position 1748: 4.0202066911132744e-06
Position 1664: 3.168764857328262e-06
Position 868: 1.8214763273400548e-06
Position 330: 7.951113295676957e-07
Position 465: 6.532430659696909e-07
Position 654: 4.684204787162086e-07
Position 462: 1.7427536332964512e-07
Position 573: 1.6431412866008752e-07
Position 222: 9.693001054780709e-08
Position 585: 2.9566225101369357e-08
Position 725: 1.697971691698429e-08
Position 736: 1.4748082440237646e-08
Position 123: 1.2629870925833954e-08
Position 96: 4.703549592427456e-10
