Gene = Zasp66
index = 1604
Annotated 5SS: [ 2140  2739  3360 10413 10711 11382 13228 13825]
Annotated 3SS: [ 2589  3055 10211 10630 11309 13067 13785 13895]
SMsplice 5SS: [  313  2739  3360 10413 10711 13825]
SMsplice 3SS: [ 2589  3055 10211 10630 13785 13957]
top_k =  500
Partition function (log Z): 10.038933872367178

Sorted 5' Splice Sites (High to Low Probability):
Position 3360: 0.9977067894461635
Position 313: 0.992791115301235
Position 10711: 0.9831994967506354
Position 2739: 0.9796723654851539
Position 10413: 0.9739898434798114
Position 13825: 0.6641295681763846
Position 13228: 0.5074395250103861
Position 2140: 0.41063031676635575
Position 11382: 0.15987708577035056
Position 4176: 0.15882898801855547
Position 9931: 0.08894445989312015
Position 10577: 0.0822231973949958
Position 11388: 0.06303950356787792
Position 1393: 0.061881542252448074
Position 6265: 0.04219980084135821
Position 1586: 0.03809239024789964
Position 1435: 0.024207060709612722
Position 11188: 0.017882865946530553
Position 2787: 0.015229785210035355
Position 44: 0.0141265908085158
Position 3017: 0.0078459374238456
Position 3826: 0.006718145197141618
Position 3577: 0.005912968584552476
Position 11919: 0.004496625282641587
Position 11958: 0.004197849071097538
Position 2098: 0.004107697986395309
Position 1740: 0.0034653707849357364
Position 10417: 0.003386395512442559
Position 1383: 0.003130118720308728
Position 1456: 0.0029580018281854257
Position 2511: 0.0027013066406948944
Position 4914: 0.0026228727008846286
Position 35: 0.0025673698216108895
Position 1565: 0.002558780547268068
Position 2542: 0.0024723001132886885
Position 1758: 0.0023660176012386793
Position 2893: 0.0021540526668023256
Position 1754: 0.0018737339198903363
Position 11930: 0.0015970370616621703
Position 3163: 0.0012062249966247347
Position 2990: 0.0011585465632783956
Position 3820: 0.001133252697823891
Position 169: 0.001108644942668625
Position 3012: 0.0010544704051186772
Position 8850: 0.001048886285899694
Position 10386: 0.0008255060799831626
Position 8823: 0.0006842201269624146
Position 1399: 0.0006398019589523803
Position 10731: 0.000636193369722191
Position 2757: 0.0006060812184305508
Position 3617: 0.0005811028003154866
Position 2728: 0.0004448113737879021
Position 2360: 0.0004278237933060453
Position 2831: 0.000379200936269548
Position 10383: 0.00036992545210343494
Position 3754: 0.0003623538691069753
Position 2069: 0.0003483257419438887
Position 4034: 0.00031146679563977085
Position 2731: 0.00027547902378050927
Position 3351: 0.000274784478108386
Position 11735: 0.0002619039630494704
Position 673: 0.00023267000905370102
Position 1543: 0.0002066095206768004
Position 385: 0.00020552538005283826
Position 2150: 0.00019277300827686222
Position 10390: 0.00016891766271768288
Position 135: 0.0001647582509404229
Position 2824: 0.00016353629190037452
Position 733: 0.00015666280033935565
Position 307: 0.00013422125843429443
Position 1406: 0.00011750082007174343
Position 540: 0.00010958737859049319
Position 485: 0.00010010831055185863
Position 4373: 9.722485554237131e-05
Position 11192: 8.710961312200466e-05
Position 3021: 8.549944172966465e-05
Position 5468: 7.996678819814321e-05
Position 615: 7.821153507949234e-05
Position 176: 7.729403790997714e-05
Position 11016: 6.966479162239145e-05
Position 11092: 6.719824041303567e-05
Position 2822: 6.631538648878355e-05
Position 336: 6.188691566135912e-05
Position 1282: 5.840128562420517e-05
Position 3880: 5.69351127138643e-05
Position 3851: 5.680277180508519e-05
Position 8727: 5.5583253381647816e-05
Position 3698: 5.3928087459004336e-05
Position 11045: 4.945921663418446e-05
Position 1359: 4.8640979558610734e-05
Position 778: 4.699699132648296e-05
Position 870: 4.540134327749847e-05
Position 1510: 4.309467123533647e-05
Position 4018: 4.0650172618954773e-05
Position 10706: 4.0492815782011555e-05
Position 953: 4.021198854478835e-05
Position 10999: 3.855726552825897e-05
Position 3399: 3.5607422284459e-05
Position 141: 3.247931601681633e-05
Position 3716: 3.1684890655668626e-05
Position 11225: 2.92593065740747e-05
Position 2655: 2.8882426134373948e-05
Position 4747: 2.8503182641529306e-05
Position 70: 2.6181562251341848e-05
Position 3585: 2.5596690810621533e-05
Position 10961: 2.4813565198957187e-05
Position 3427: 2.4671543362412357e-05
Position 2913: 2.36510073216602e-05
Position 2782: 2.0291525102036576e-05
Position 10715: 2.0062924501773864e-05
Position 149: 1.8941957704560127e-05
Position 3795: 1.8775434345187725e-05
Position 2755: 1.7119901966978902e-05
Position 11185: 1.6413639362573065e-05
Position 3780: 1.6112640289846582e-05
Position 1130: 1.4232321660561393e-05
Position 4518: 1.3327343728687648e-05
Position 11038: 1.121294478883889e-05
Position 7004: 1.0945526737607807e-05
Position 6346: 1.0180472003658209e-05
Position 4066: 9.43118573946259e-06
Position 4524: 8.327021224523312e-06
Position 20: 7.770732185322046e-06
Position 6597: 7.614268270267016e-06
Position 11574: 7.441893632196218e-06
Position 971: 6.132019586935352e-06
Position 1160: 5.418592325421538e-06
Position 4460: 4.894330434519513e-06
Position 11570: 4.723904435268549e-06
Position 4506: 4.6497128967710676e-06
Position 4483: 3.928888871491026e-06
Position 3: 3.448041391201658e-06
Position 414: 3.011715275807192e-06
Position 863: 2.5385303468914815e-06
Position 1077: 2.3685280944056575e-06
Position 192: 1.657156448509725e-06
Position 4766: 1.438053582830605e-06
Position 964: 1.0926966280493776e-06
Position 3276: 9.257171568156667e-07
Position 4548: 8.407662275284315e-07
Position 200: 7.1165739498688e-07
Position 3581: 6.625890443445628e-07
Position 1048: 5.539599988940918e-07
Position 762: 5.305419338247244e-07
Position 6436: 4.936868914526201e-07
Position 317: 4.5000598647490394e-07
Position 4707: 1.9734448270545724e-07
Position 5127: 1.808539851546301e-07
Position 88: 1.5610828462568967e-07
Position 3493: 1.4367253789674339e-07
Position 3375: 1.301353515411966e-07
Position 2817: 4.4705664725557255e-08
Position 323: 3.719143310560972e-08
Position 3438: 1.680848440895318e-08
Position 3890: 1.4409296442185188e-08
Position 98: 1.3032729877751427e-08
Position 3620: 1.2097490569317856e-08
Position 816: 8.910862866718231e-09
Position 3240: 7.62629317734542e-09
Position 371: 7.572841407287202e-09
Position 389: 1.3552928852676613e-09
Position 229: 1.2079167946830724e-09
Position 404: 6.263670758622447e-10
Position 283: 4.828941281476873e-10
Position 535: 3.318207071613982e-10
Position 387: 2.423316818664946e-10
Position 667: 1.6847472043325037e-10
