Gene = Nup154
index = 1338
Annotated 5SS: [ 259  482 1042 1274 2313 2612 2837 3442 4026 4558 4746]
Annotated 3SS: [ 318  547 1100 1341 2371 2674 2894 3499 4090 4622 4806]
SMsplice 5SS: [ 259  482 1042 1274 2313 2612 2837 3442 4026 4558 4746]
SMsplice 3SS: [ 318  547 1100 1341 2371 2674 2894 3499 4090 4622 4806]
top_k =  500
Partition function (log Z): 31.10587429334205

Sorted 5' Splice Sites (High to Low Probability):
Position 4746: 0.9943202995007909
Position 1274: 0.9893997711198829
Position 3442: 0.985339657208903
Position 2837: 0.9783926609640214
Position 2313: 0.9703538577974834
Position 482: 0.9703440432402108
Position 2612: 0.9690131128271166
Position 4558: 0.9473534300191494
Position 4026: 0.9129929562418216
Position 259: 0.8633701940928047
Position 1042: 0.5685745854422747
Position 3601: 0.5045456380402151
Position 4397: 0.2708566009707433
Position 1515: 0.17107981665606795
Position 4997: 0.1655298628841899
Position 1033: 0.1630295810365244
Position 685: 0.1315193772178811
Position 5751: 0.12805982667356441
Position 794: 0.09669502447569432
Position 4927: 0.08020633141895561
Position 4954: 0.07015976437118074
Position 1601: 0.0667962828346694
Position 5208: 0.058724912059505883
Position 4511: 0.04753888419110371
Position 4978: 0.04151738163554206
Position 4914: 0.03249790076077163
Position 33: 0.029584614546011793
Position 29: 0.027796170941233295
Position 2643: 0.021208072788516774
Position 2457: 0.01987507669782916
Position 3801: 0.019242271280989424
Position 4356: 0.016377739458468498
Position 2841: 0.01125183724049259
Position 3787: 0.01078146824675677
Position 3371: 0.009844743608342763
Position 1260: 0.009768858168977759
Position 3942: 0.00941122020722231
Position 2904: 0.00821670022903762
Position 1823: 0.007633038310796729
Position 4944: 0.007460651040808974
Position 3675: 0.007029644678920771
Position 4372: 0.006926389573339697
Position 4992: 0.005892722778524586
Position 263: 0.005875020090048238
Position 248: 0.004650938950840529
Position 2794: 0.004145859997803218
Position 5406: 0.00404494425179526
Position 2534: 0.0039106944286353635
Position 3836: 0.003906084576301928
Position 2207: 0.0035504130712643847
Position 3117: 0.0032122567074735495
Position 2833: 0.003109284353438428
Position 700: 0.003085041727054612
Position 3035: 0.0030780155345191225
Position 5184: 0.0027446361758825767
Position 3970: 0.002730583810065415
Position 4734: 0.002578599238136236
Position 4758: 0.0022612534452359895
Position 4: 0.002253573203380139
Position 769: 0.0021776943863090945
Position 3552: 0.0021774329001024682
Position 4930: 0.002054792202027511
Position 3631: 0.0016468380395161042
Position 4195: 0.0016157940129745058
Position 657: 0.0015916437186654453
Position 486: 0.0015797332808074151
Position 3614: 0.0015683980207754035
Position 956: 0.0012410878286714198
Position 2113: 0.0011646084535402803
Position 738: 0.0011001093511792313
Position 4562: 0.0010665192051783176
Position 69: 0.0009778778565817116
Position 206: 0.0009678629279791303
Position 5178: 0.0009329188257464
Position 95: 0.0009228562646453977
Position 3070: 0.0008786140979526371
Position 2270: 0.0008668296100066676
Position 73: 0.0008412907982612859
Position 2637: 0.0008354059212619533
Position 1440: 0.0008148855916270177
Position 5086: 0.0007575186663469422
Position 2846: 0.0007155356818313227
Position 1533: 0.0006082251867389843
Position 1015: 0.0005891227287784163
Position 848: 0.0005456016430752836
Position 2909: 0.0005378662779233436
Position 3420: 0.0005222846495491763
Position 112: 0.00046060723387504393
Position 5242: 0.0004437021154500425
Position 674: 0.00043331329750026266
Position 3958: 0.0004116563964994573
Position 3094: 0.0004062789415911577
Position 5807: 0.00037907699744131075
Position 4030: 0.0003728094850230246
Position 4192: 0.0003590524522323934
