Gene = Als2
index = 19
Annotated 5SS: [2586 3324 4524 4734]
Annotated 3SS: [2704 3386 4581 4792]
SMsplice 5SS: [2586 3324 4524 4734]
SMsplice 3SS: [2662 3386 4581 4792]
top_k =  500
Partition function (log Z): -1.4023791615360046

Sorted 5' Splice Sites (High to Low Probability):
Position 4734: 0.9961972547903171
Position 3324: 0.9900444770311522
Position 4524: 0.9262174915598279
Position 2586: 0.9133455489528363
Position 169: 0.1472638050664219
Position 602: 0.13907324188513118
Position 2225: 0.051035260410308855
Position 850: 0.027706754525016558
Position 5071: 0.027590955682227226
Position 4155: 0.02702375865228339
Position 4057: 0.026162341565643787
Position 2324: 0.02167776181649984
Position 2172: 0.009187722914344925
Position 2126: 0.007696398270044758
Position 5241: 0.007610662823529694
Position 5234: 0.005975468271142675
Position 938: 0.004961532294221406
Position 5115: 0.003416180247300551
Position 5251: 0.003356776051415444
Position 5197: 0.002878224224969983
Position 58: 0.002104272830283532
Position 2947: 0.0018162554219752823
Position 5249: 0.0017276999609791134
Position 665: 0.0016668626643692426
Position 1224: 0.0014824513698179459
Position 1967: 0.0013659924079351903
Position 47: 0.0011594637173967688
Position 680: 0.001134821723478369
Position 5085: 0.001002229121750923
Position 5104: 0.0010012843804359448
Position 5109: 0.0009425907242629794
Position 5145: 0.0008865219874159461
Position 5267: 0.0008178335189810679
Position 4874: 0.0008142151238830045
Position 633: 0.0007892816849376558
Position 1464: 0.0006197975057755636
Position 2147: 0.0005337389589599736
Position 4112: 0.0005142524784987495
Position 1909: 0.0004435848891438143
Position 2182: 0.00040308598430705814
Position 903: 0.0003864470197493776
Position 4431: 0.0003345404917328873
Position 4348: 0.0002978169469687627
Position 814: 0.00023641980500623474
Position 1522: 0.00022711551907267163
Position 3406: 0.0002256684307406223
Position 892: 0.00021902649871639133
Position 3292: 0.00021407429911678323
Position 5208: 0.00020037241662232777
Position 974: 0.0001839548719424829
Position 4419: 0.00018223722763511667
Position 720: 0.0001714641080494961
Position 208: 0.00016208778503791103
Position 4452: 0.0001567075072208155
Position 120: 0.0001522131199247746
Position 606: 0.00015197374622245697
Position 4081: 0.00013931427092273393
Position 1435: 0.00013723840041640395
Position 506: 0.0001355173446419933
Position 203: 0.00011976004846980337
Position 3866: 0.00011922952530686742
Position 4501: 0.00011470596373866844
Position 4559: 0.00010853179632671728
Position 4213: 9.970518807680194e-05
Position 4410: 9.314440621914445e-05
Position 4254: 8.672311013012445e-05
Position 1059: 8.193695615114468e-05
Position 3573: 7.880855810423373e-05
Position 5152: 7.826368459600092e-05
Position 498: 7.808504292713488e-05
Position 3315: 7.739536380674848e-05
Position 4116: 7.349101306905368e-05
Position 160: 6.949063037676392e-05
Position 206: 6.529135268031809e-05
Position 534: 5.886089769826694e-05
Position 110: 5.812713633912779e-05
Position 291: 5.5298403876187666e-05
Position 376: 5.090497095349126e-05
Position 4984: 4.6505241388220755e-05
Position 134: 4.5834293321210164e-05
Position 4989: 4.497635917549191e-05
Position 3571: 4.406026384580505e-05
Position 124: 4.3398087903995206e-05
Position 845: 4.097466801664524e-05
Position 755: 3.256393361326196e-05
Position 854: 3.249410986765515e-05
Position 3403: 3.168440723599553e-05
Position 4159: 3.0589657573255844e-05
Position 548: 2.6695379865057616e-05
Position 3254: 2.1818110266005636e-05
Position 3268: 2.1015726084167245e-05
Position 4759: 1.8346988898080922e-05
Position 5156: 1.785849118250897e-05
Position 4738: 1.7651678851767237e-05
Position 5132: 1.290520772917252e-05
Position 509: 1.044620752849764e-05
Position 5271: 1.0052132587584706e-05
Position 4308: 9.265473368347486e-06
Position 5095: 9.050106106941892e-06
Position 4271: 8.837639591808798e-06
Position 4747: 8.509965829826109e-06
Position 4040: 7.255771230573843e-06
Position 3962: 7.057278985691885e-06
Position 4907: 6.966976023360751e-06
Position 3851: 6.778989143980253e-06
Position 5046: 6.577229375525878e-06
Position 3641: 6.511996898098317e-06
Position 2798: 6.049816768407229e-06
Position 1476: 3.855236170404334e-06
Position 264: 3.497664108261368e-06
Position 1097: 2.3113440048721616e-06
Position 5134: 2.1737770702547717e-06
Position 896: 1.2338205167242473e-06
Position 1219: 1.206218753586595e-06
Position 5281: 1.116999978449856e-06
Position 1163: 9.643525819927195e-07
Position 2632: 6.256928640425441e-07
Position 128: 4.2929652402300383e-07
Position 307: 3.680105345038894e-07
Position 954: 1.4067446268785046e-07
Position 81: 1.0511925062614291e-07
Position 4679: 9.42832816798492e-08
Position 227: 8.704350889834145e-08
Position 137: 7.7258473093273e-08
Position 93: 7.2976648474541e-08
Position 146: 1.0185651404575946e-08
Position 4654: 5.700160252419214e-09
Position 551: 1.962826159561291e-09
Position 701: 1.766106825526655e-09
Position 710: 1.2371729179703967e-09
Position 3936: 5.456365253296713e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4581: 0.9936720932590617
Position 3386: 0.9694684393018617
Position 4792: 0.9159200357342795
Position 2662: 0.4333227692994304
Position 2704: 0.3507973279185397
Position 2224: 0.14752690251849435
Position 1111: 0.08801983849119908
Position 2758: 0.07181412131263257
Position 5302: 0.06868017764308293
Position 2341: 0.03500542767139734
Position 2282: 0.027002371629663093
Position 4806: 0.024680376482706948
Position 4779: 0.01960342021082124
Position 1549: 0.017184903901450763
Position 1582: 0.016858861240182602
Position 2387: 0.016256204457991738
Position 2667: 0.01622332888904345
Position 5152: 0.015794137399397255
Position 2475: 0.012285795407003081
Position 3005: 0.01173928550866548
Position 2746: 0.00982662704798921
Position 5167: 0.006998650532756714
Position 3246: 0.006420163463878094
Position 4128: 0.006258533123739914
Position 2673: 0.006035975667164619
Position 2802: 0.006033907569040386
Position 2689: 0.0053891638621505235
Position 1801: 0.003348096705531204
Position 399: 0.0027588805618039753
Position 4390: 0.0025085933669416046
Position 3158: 0.0024861501643729795
Position 2181: 0.0023962034178103457
Position 1573: 0.002322000851294978
Position 329: 0.002242148716796769
Position 1555: 0.0022363977192824376
Position 1506: 0.002143054217070781
Position 4296: 0.002136036264711873
Position 4612: 0.002068120577535149
Position 1918: 0.0020667978979001887
Position 264: 0.0019301704570469412
Position 4213: 0.0017408941599282568
Position 2921: 0.0016572901169541058
Position 1998: 0.0016257488566074239
Position 2328: 0.0015880154109359427
Position 4776: 0.001538199992736951
Position 1951: 0.0015375190064986703
Position 1735: 0.0014819112126465716
Position 2162: 0.0014005983272982786
Position 2467: 0.0013140490965764238
Position 1769: 0.001291981694935891
Position 1939: 0.0012005739235532546
Position 5336: 0.0011379360545591653
Position 2821: 0.001084712000915312
Position 3980: 0.001032506464005265
Position 857: 0.0010170742382759582
Position 534: 0.001000009662620882
Position 1396: 0.0009986476965703937
Position 574: 0.0009146681933303364
Position 1071: 0.0008587589649877616
Position 4239: 0.000821762982461773
Position 2344: 0.0008066577503438557
Position 4045: 0.000728536581397917
Position 3641: 0.0007133292074745113
Position 110: 0.0006715647478098763
Position 4306: 0.000618586800295379
Position 697: 0.0006039721182883338
Position 3315: 0.0005897166350795287
Position 1219: 0.0005050321984051562
Position 295: 0.00046095997890467026
Position 2814: 0.0003805615989643891
Position 661: 0.000375903419995382
Position 951: 0.0003457512336409793
Position 1611: 0.00032632191779128397
Position 1586: 0.0003090143559179603
Position 954: 0.0002658340656770669
Position 4630: 0.0002640193824170417
Position 1615: 0.0002627039281991577
Position 744: 0.00025213818686945416
Position 2028: 0.0002488286182897191
Position 1007: 0.00024106219657581
Position 1274: 0.0002158410128083553
Position 1399: 0.00018331559415367518
Position 4881: 0.0001807448388836286
Position 216: 0.00018039848172508597
Position 457: 0.00011750000230310398
Position 1286: 0.00011402050059826238
Position 137: 0.0001033709773275247
Position 1417: 9.476834531017218e-05
Position 1429: 9.192701636709076e-05
Position 373: 8.958994251353098e-05
Position 889: 8.94299628137368e-05
Position 333: 8.8852667286215e-05
Position 5213: 7.01009186426448e-05
Position 1516: 6.243409662676985e-05
Position 5109: 6.213179028648223e-05
Position 720: 5.8040981083557005e-05
Position 1510: 5.51595774532221e-05
Position 551: 3.6883415686307023e-05
Position 3403: 3.0110000408126208e-05
Position 4968: 2.843001139058927e-05
Position 463: 2.548731554894241e-05
Position 538: 2.0872134486543998e-05
Position 1929: 1.588259503844804e-05
Position 4687: 1.4363272341468766e-05
