Gene = Kr-h2
index = 1246
Annotated 5SS: [ 198 1687 1994 2184]
Annotated 3SS: [1423 1743 2049 2246]
SMsplice 5SS: [ 198 1687 1994 2184]
SMsplice 3SS: [1423 1743 2049 2246]
top_k =  500
Partition function (log Z): 9.452934010783741

Sorted 5' Splice Sites (High to Low Probability):
Position 2184: 0.9992053598465536
Position 1687: 0.9982236890972749
Position 1994: 0.9907063576613295
Position 198: 0.9369754042043732
Position 990: 0.05745316611633263
Position 739: 0.04448770260869072
Position 1136: 0.031171006602069225
Position 2421: 0.029118742564610875
Position 1326: 0.016643774406856406
Position 191: 0.01648362712756635
Position 635: 0.0159318811138743
Position 1280: 0.012353556949175636
Position 2469: 0.01083533641328382
Position 756: 0.010661798757642676
Position 774: 0.00827961780270703
Position 2629: 0.007751166836040961
Position 36: 0.004482856148049864
Position 1069: 0.004297567161923321
Position 750: 0.004276337417713006
Position 494: 0.003292699947867174
Position 617: 0.002923452326656444
Position 2040: 0.0027510761976273614
Position 838: 0.0025220880455285462
Position 215: 0.002056525665166521
Position 40: 0.0011133571523024406
Position 484: 0.0008780697964760926
Position 656: 0.0008166556752392799
Position 202: 0.0007474681232676955
Position 541: 0.0007030129841694621
Position 351: 0.0006425415533749012
Position 1224: 0.0006188707202912424
Position 489: 0.0005476375189431204
Position 258: 0.0004872547760877955
Position 1691: 0.00043992078190193356
Position 1200: 0.00043439124914366876
Position 1063: 0.00041721901438444804
Position 2590: 0.0004014847435773615
Position 326: 0.0003638784412550539
Position 115: 0.0003370781591747046
Position 996: 0.0003336902686682388
Position 2573: 0.0002952655734302452
Position 1948: 0.00028846414655864493
Position 338: 0.00028293929509632824
Position 1769: 0.00027101228863116465
Position 2632: 0.0002628969602083665
Position 779: 0.00022408318635814284
Position 1888: 0.00021561329730809096
Position 23: 0.00019913181957645698
Position 310: 0.0001349767524064404
Position 8: 0.00012295385623995524
Position 479: 0.00011510918909846585
Position 627: 0.00011443558237116953
Position 1574: 9.450030075193392e-05
Position 177: 9.225732364982869e-05
Position 2604: 9.14453480875179e-05
Position 886: 8.110925974317801e-05
Position 2581: 7.053296071538582e-05
Position 842: 6.892436543507439e-05
Position 1059: 6.097768705307029e-05
Position 2351: 5.6582489503160724e-05
Position 1661: 5.2556302363704186e-05
Position 1928: 5.146480411954997e-05
Position 2026: 4.7720329556524855e-05
Position 381: 4.60267392237326e-05
Position 1670: 4.307089846032835e-05
Position 2293: 4.065499046755798e-05
Position 539: 4.031943288456287e-05
Position 1858: 3.6125030086477835e-05
Position 418: 3.13263787716851e-05
Position 568: 3.127024764374031e-05
Position 1836: 2.759318068070817e-05
Position 844: 2.387021684772323e-05
Position 2554: 2.3378297532852524e-05
Position 2425: 1.9416007773675985e-05
Position 2538: 1.77500174625417e-05
Position 2877: 1.495836662504885e-05
Position 2188: 1.1523465773084884e-05
Position 1825: 8.973650410355992e-06
Position 2170: 8.793783781379146e-06
Position 1803: 6.212174107535259e-06
Position 2408: 6.1860524800315845e-06
Position 84: 5.266868293476856e-06
Position 869: 5.216654996195675e-06
Position 1646: 4.088900022747884e-06
Position 1843: 3.841568519809778e-06
Position 1940: 3.537667903422044e-06
Position 1955: 3.340078560250645e-06
Position 862: 3.1630671083130074e-06
Position 1875: 3.0644234365208487e-06
Position 2881: 2.759889261443689e-06
Position 2773: 1.6364066091342222e-06
Position 34: 1.2805647441545235e-06
Position 2272: 1.1657241863664374e-06
Position 1699: 1.1467144286554273e-06
Position 1386: 8.160735682292235e-07
Position 288: 7.348623039409544e-07
Position 2070: 6.155412662173922e-07
Position 2647: 5.042118138002334e-07
Position 1831: 4.734745067543282e-07
Position 44: 4.552616976156434e-07
Position 1638: 4.4518751942416655e-07
Position 312: 3.6616822513375383e-07
Position 291: 2.3370980580765388e-07
Position 1873: 2.3301793352906435e-07
Position 466: 2.230520107655585e-07
Position 140: 2.130745250379604e-07
Position 233: 1.9561300591924887e-07
Position 152: 1.640625479197694e-07
Position 2902: 1.598625191703346e-07
Position 2908: 1.1452915270990272e-07
Position 2067: 9.103821102534392e-08
Position 2075: 3.663439784895135e-08
Position 472: 2.7834835715024958e-08
Position 2098: 4.856040679668223e-09
Position 73: 2.8527927691164877e-09
Position 2081: 2.4352504303734793e-10
Position 2103: 2.350549891268407e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1743: 0.9946587912215741
Position 2246: 0.9878533519947363
Position 1423: 0.9414241367289048
Position 2049: 0.7572317440069911
Position 2101: 0.2344903230255099
Position 267: 0.07006838004742058
Position 2688: 0.05437615415568333
Position 901: 0.052487869717160886
Position 434: 0.04925794667959793
Position 350: 0.02162755945198457
Position 675: 0.010193706344217492
Position 940: 0.005850840100600763
Position 655: 0.005729164047326243
Position 796: 0.0044703299829633196
Position 84: 0.004313320268327636
Position 1753: 0.0038657661376789694
Position 691: 0.003649992158296398
Position 1175: 0.0035209890948183584
Position 2103: 0.0017925489660241118
Position 2229: 0.0016945414054341606
Position 2306: 0.0016943835114767677
Position 1616: 0.0016697438977763947
Position 1279: 0.001428870618699019
Position 1570: 0.0013956710363412456
Position 634: 0.001372924297316295
Position 1300: 0.0012892630368376444
Position 2594: 0.00105704429401726
Position 1011: 0.0009187088641908133
