Gene = AstC
index = 31
Annotated 5SS: [ 246 4277 4473]
Annotated 3SS: [4160 4332 4534]
SMsplice 5SS: [ 246 4277 4473]
SMsplice 3SS: [4160 4332 4534]
top_k =  500
Partition function (log Z): 0.7528259209741845

Sorted 5' Splice Sites (High to Low Probability):
Position 4277: 0.9963819661963121
Position 246: 0.956340560591757
Position 4473: 0.9551057858319025
Position 4661: 0.3999747364363265
Position 1068: 0.08423636063375185
Position 829: 0.07512672362883976
Position 824: 0.05788538407854057
Position 2581: 0.029569662582312424
Position 1375: 0.024349533153770562
Position 1303: 0.02020712773548078
Position 3219: 0.017802293106989105
Position 1594: 0.010948663001774325
Position 1163: 0.010567906810212146
Position 882: 0.010026426001757408
Position 834: 0.00871252461258718
Position 4614: 0.008646513449598058
Position 354: 0.007944027266953662
Position 2436: 0.00767237195138731
Position 4059: 0.00562812652094027
Position 1037: 0.005543354593926949
Position 4892: 0.003097345926851026
Position 463: 0.0019461644667789712
Position 4281: 0.0015037260939292146
Position 434: 0.0011493648647927783
Position 4575: 0.001040850883440084
Position 1055: 0.0009969592904706768
Position 4880: 0.0009125644920379326
Position 406: 0.0007048029358265771
Position 3682: 0.0006244173407756056
Position 250: 0.0005482098413150711
Position 4609: 0.00047606739563863816
Position 4676: 0.0004406934120524468
Position 3116: 0.0004402451841471658
Position 3224: 0.0003933904912995605
Position 4904: 0.0003417397983268691
Position 4388: 0.0003119950894771611
Position 4708: 0.0002927947868144722
Position 563: 0.0002614813926045992
Position 5073: 0.00022498465628075705
Position 567: 0.0002082830603477992
Position 872: 0.00010792551055464277
Position 4260: 0.00010586324338164897
Position 5014: 0.00010064986607910775
Position 1776: 8.404182095327135e-05
Position 420: 5.0090093724441345e-05
Position 760: 4.156912584019167e-05
Position 4518: 3.951922109663212e-05
Position 5120: 3.310741448833337e-05
Position 240: 2.8823402269144866e-05
Position 574: 2.7201741781984892e-05
Position 1121: 2.2415827982205657e-05
Position 400: 1.6234061855241328e-05
Position 1431: 1.3945500265619543e-05
Position 788: 8.039220965547197e-06
Position 512: 6.2797491887296515e-06
Position 717: 5.373448554328035e-06
Position 1167: 4.40634666451765e-06
Position 4369: 3.685586651367626e-06
Position 4299: 2.9188514437630186e-06
Position 886: 2.8389432064089397e-06
Position 667: 2.32688132561356e-06
Position 60: 2.041302334031254e-06
Position 521: 2.0048417027148273e-06
Position 648: 1.5977690772881688e-06
Position 4501: 9.16793638790364e-07
Position 1170: 5.258980659984152e-07
Position 470: 4.538332309250334e-07
Position 623: 2.118438969071777e-07
Position 552: 1.7621318776692068e-07
Position 4665: 1.4328188995620741e-07
Position 4537: 3.261924855023366e-08
Position 29: 4.9630820790919546e-09
Position 7: 2.190861529872007e-09
Position 330: 6.418679275712074e-10
Position 305: 5.576516494150889e-10
Position 312: 3.820824719417592e-10
Position 345: 3.404524723362321e-10
Position 310: 1.3897860844071458e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4332: 0.9971574087210877
Position 4160: 0.870974386096746
Position 4534: 0.6966895125884047
Position 4726: 0.3275037256722326
Position 4543: 0.17398790861129668
Position 4195: 0.11922070394979209
Position 898: 0.1165024218641043
Position 305: 0.08335010843455921
Position 4537: 0.06722613298623567
Position 4907: 0.028023882472364547
Position 948: 0.02770699925712008
Position 4657: 0.02631193141594039
Position 4801: 0.013180292548426707
Position 2651: 0.012884881978785718
Position 5095: 0.011238125736462719
Position 2537: 0.011213286039097915
Position 4955: 0.01083311136742006
Position 623: 0.010292468940645227
Position 3415: 0.009475006536854937
Position 1661: 0.008516220179517885
Position 667: 0.006799482072081378
Position 1226: 0.006646071500261305
Position 5211: 0.004665044347773381
Position 1173: 0.0046534916961019565
Position 487: 0.004310046429571983
Position 353: 0.003864887707772311
Position 677: 0.0034906205745043146
Position 4770: 0.0032359017664829156
Position 604: 0.0030966864889522597
Position 2130: 0.0030167792367810364
Position 563: 0.0027315297898891835
Position 467: 0.002684675357742447
Position 3136: 0.002380897146983904
Position 965: 0.0022595898410564825
Position 537: 0.002169596966899306
Position 1828: 0.0020806155782095393
Position 648: 0.0020079752186834667
Position 1144: 0.0018663021887793847
Position 4817: 0.0016484019485985592
Position 5127: 0.0016071767930406627
Position 1528: 0.0015803557281477457
Position 4757: 0.0015242041119677805
Position 574: 0.0014829484065683766
Position 977: 0.0014401371825534686
Position 4242: 0.0013196242307516625
Position 4165: 0.001245290589652714
Position 1500: 0.0011780587464784056
Position 4822: 0.0011162753422518914
Position 4356: 0.0009168794927451518
Position 5103: 0.0008391493227365608
Position 5139: 0.0007794868906413801
Position 4168: 0.0007639596075472815
Position 2292: 0.0007312162569856072
Position 2757: 0.0006424775771697141
Position 434: 0.0005326376555654581
Position 1974: 0.000427398581206477
Position 3584: 0.00039953828176546936
Position 367: 0.000391391111863307
Position 723: 0.0003806427607452613
Position 3021: 0.0003333188899267312
Position 2361: 0.00031368495967207277
Position 4775: 0.0002788470979711639
Position 2707: 0.0002682053923867327
Position 759: 0.0002568612871486601
Position 5041: 0.00024404562139124743
Position 585: 0.00024214930331031639
Position 3489: 0.00023020547241481236
Position 2464: 0.00019980364862525499
Position 4466: 0.00018693867074347022
Position 406: 0.0001805547980273061
Position 3926: 0.0001752598661168703
Position 3467: 0.0001370595943441763
Position 805: 0.00013507216662912884
Position 452: 0.000131855694520853
Position 5120: 0.00012590572137948219
Position 1418: 0.00010402485598674647
Position 1560: 9.613586039510363e-05
Position 4963: 9.20560628987431e-05
Position 3562: 8.716762442938186e-05
Position 788: 7.47364388487093e-05
Position 823: 6.686228016885525e-05
Position 4271: 6.303109715491463e-05
Position 4446: 2.276418098201544e-05
Position 753: 1.1806783994480848e-05
Position 993: 8.645039699160498e-06
Position 4365: 8.554355548271133e-06
Position 4601: 6.120669950847447e-06
Position 1053: 5.64855105102361e-06
Position 4555: 5.234729428653215e-06
Position 375: 3.2816301012050102e-06
Position 383: 2.880917544206132e-06
Position 1058: 2.7713646146404857e-06
Position 117: 1.3351167299789689e-06
Position 4618: 6.768694297667719e-07
Position 1003: 6.512578390593478e-07
Position 4558: 5.918966307197993e-07
Position 1268: 2.871980539860942e-07
Position 4614: 2.1680366461115077e-07
Position 4628: 1.4213401884354744e-07
Position 232: 1.0328799303168281e-07
Position 176: 4.1051804711138554e-08
Position 81: 2.293058899581889e-09
Position 75: 5.519526610003335e-10
Position 53: 2.7330345736498608e-11
Position 240: 1.6079115255251743e-11
Position 60: 8.093754862501519e-13
Position 250: 4.439487288112882e-13
