Gene = ppk14
index = 1844
Annotated 5SS: [ 200  842 1529]
Annotated 3SS: [ 252  939 1579]
SMsplice 5SS: [200 842]
SMsplice 3SS: [252 939]
top_k =  500
Partition function (log Z): -6.665895843413914

Sorted 5' Splice Sites (High to Low Probability):
Position 842: 0.6733098545926154
Position 200: 0.6504300033485602
Position 1529: 0.41443003978258125
Position 193: 0.23948731766803874
Position 846: 0.03416303865069249
Position 1173: 0.005544187756651429
Position 1134: 0.003686197905616034
Position 325: 0.0035264243752522306
Position 1516: 0.0032737163942555287
Position 161: 0.0015896899325234244
Position 834: 0.001543030613271403
Position 1115: 0.0008998685212123002
Position 451: 0.0007878172954639496
Position 1486: 0.0003991787403217653
Position 1342: 0.0002895480096997581
Position 430: 0.0002651140767505992
Position 516: 0.00023550634462316813
Position 302: 0.0002117898355352713
Position 340: 0.00019470281637696103
Position 852: 0.0001664555791661602
Position 318: 0.00013946938365739053
Position 675: 0.00013839402130602182
Position 1459: 0.0001288427215789899
Position 963: 0.00012088821633921543
Position 966: 9.928481067799714e-05
Position 398: 8.956578741544056e-05
Position 1539: 8.045698206503613e-05
Position 1554: 6.856488735664578e-05
Position 213: 6.0100258288777075e-05
Position 254: 4.63800980237226e-05
Position 395: 4.445527078820879e-05
Position 1344: 3.3099031451189034e-05
Position 602: 2.844248806668963e-05
Position 36: 2.7735353143179224e-05
Position 259: 2.7646594317151535e-05
Position 1567: 2.4301815412690684e-05
Position 472: 2.2009405437184855e-05
Position 624: 2.1191926502633973e-05
Position 81: 1.6831729044085527e-05
Position 1179: 1.0364610037973381e-05
Position 33: 1.016681138405224e-05
Position 1449: 9.805483610665964e-06
Position 1161: 7.538274573285498e-06
Position 961: 6.214327218260559e-06
Position 353: 5.7814070223499615e-06
Position 1552: 4.6115419990195286e-06
Position 949: 4.262808873417002e-06
Position 946: 4.1164626910782715e-06
Position 616: 2.4568874106069004e-06
Position 562: 1.2324933299248682e-06
Position 522: 8.15316084804727e-07
Position 6: 5.549277109668116e-07
Position 661: 2.6527068738713376e-07
Position 295: 2.3334693143020578e-07
Position 971: 6.983873298493182e-08
Position 290: 4.537768690119688e-08
Position 1015: 2.4680920239243184e-08
Position 985: 3.7017441409820387e-09
Position 714: 4.84295729710413e-11
Position 613: 1.0890123410015102e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8184205147853124
Position 939: 0.5846229675573325
Position 1579: 0.43948283708140395
Position 306: 0.05080639100127643
Position 1021: 0.046676099080734314
Position 920: 0.03401709690562862
Position 888: 0.02121762073679837
Position 395: 0.007662538600729311
Position 1299: 0.004714226392713043
Position 1628: 0.0038013843786193604
Position 522: 0.002961065379580664
Position 254: 0.002580051840663165
Position 1602: 0.0023428827953716814
Position 946: 0.00222275792244659
Position 1067: 0.0019374245729366862
Position 1329: 0.0017974102303526598
Position 961: 0.0017784029450769677
Position 998: 0.00112538631769774
Position 610: 0.0010845122791497944
Position 1591: 0.0010634158394157854
Position 346: 0.0010006212074237606
Position 1248: 0.000929147820333209
Position 1433: 0.0005201662171504671
Position 479: 0.0005175881921555105
Position 1422: 0.00044493940454578364
Position 1470: 0.00038342046798591286
Position 1473: 0.00033676431249666914
Position 340: 0.0003312725092788717
Position 655: 0.0003005332940538135
Position 337: 0.0001940253219977587
Position 907: 9.03034045259195e-05
Position 1663: 8.471964939809716e-05
Position 899: 5.9569949267387405e-05
Position 902: 5.343781322683302e-05
Position 984: 4.9420427005726254e-05
Position 1398: 4.240784499899739e-05
Position 730: 1.860083531104603e-05
Position 659: 1.4641103929870528e-05
Position 142: 8.176651951187613e-06
Position 443: 6.899085064065862e-06
Position 415: 5.3300257460736375e-06
Position 1706: 5.1720057713818014e-06
Position 824: 2.634283884118841e-06
Position 739: 1.885820991608515e-06
Position 130: 1.8264658332513865e-06
Position 445: 4.971658273895403e-07
Position 81: 2.5974862801112163e-07
Position 96: 1.5418942210008298e-07
Position 213: 1.2233905591752351e-07
Position 106: 1.103208158967698e-07
Position 59: 6.954862449267916e-08
Position 621: 2.2043688713577397e-09
Position 209: 2.723213480702667e-10
Position 108: 9.05070340846988e-11
Position 204: 3.206676426727793e-14
