Gene = mus304
index = 1807
Annotated 5SS: [ 737 2317 2570]
Annotated 3SS: [ 815 2389 2635]
SMsplice 5SS: [ 737 2317 2570]
SMsplice 3SS: [ 815 2389 2635]
top_k =  500
Partition function (log Z): -0.25569680525399646

Sorted 5' Splice Sites (High to Low Probability):
Position 737: 0.9850965370262552
Position 2317: 0.9829074363148881
Position 2570: 0.9691025818773807
Position 1308: 0.11895797834738658
Position 1718: 0.08587511156427868
Position 317: 0.054673216424168676
Position 732: 0.010595843341325737
Position 1811: 0.009065881114598644
Position 1328: 0.008786391567979047
Position 1605: 0.006838622812386101
Position 1299: 0.0055714392138847746
Position 1436: 0.005163794195731662
Position 540: 0.002590364486541788
Position 1150: 0.0025603980186045512
Position 501: 0.0023167164177656146
Position 2206: 0.002267514790484469
Position 1339: 0.0019664075940811973
Position 1522: 0.0014491382307081021
Position 2552: 0.001033901770132394
Position 995: 0.0010193339413859632
Position 2262: 0.0009776989508696434
Position 2559: 0.0008285555121428069
Position 2280: 0.0008216605564058683
Position 741: 0.0006809093214620283
Position 753: 0.000654699618983539
Position 705: 0.0005140815536476737
Position 161: 0.0004823430434448988
Position 1839: 0.0004637826214348122
Position 1295: 0.0004011220020083324
Position 2526: 0.0003453700172611699
Position 70: 0.00031162346202640414
Position 2865: 0.00028076113096854426
Position 1896: 0.00026427013472519524
Position 2321: 0.0002208373456728095
Position 1367: 0.00020497747950243332
Position 1432: 0.00018629013349832124
Position 3: 0.000178973411854672
Position 2171: 0.00017153704619296035
Position 965: 0.00013851968081637775
Position 2856: 0.0001328148031113163
Position 1815: 0.0001251597621649901
Position 2883: 8.803081362634453e-05
Position 2241: 6.866591654323805e-05
Position 2788: 6.62061369134831e-05
Position 2246: 5.956985106244638e-05
Position 727: 5.453512664830781e-05
Position 338: 5.045828414151206e-05
Position 1319: 4.7591729179608e-05
Position 566: 4.705725238503863e-05
Position 1154: 3.598704315058848e-05
Position 1401: 3.475222984762841e-05
Position 167: 3.084920779825798e-05
Position 139: 3.012214819249108e-05
Position 2900: 2.9120452612594067e-05
Position 2859: 2.89206020163399e-05
Position 924: 2.5798227335154244e-05
Position 2770: 1.9083936753594555e-05
Position 2601: 1.7732903305034748e-05
Position 1989: 1.7413855043845305e-05
Position 2775: 1.4615563522481076e-05
Position 2086: 1.2549057962872257e-05
Position 2635: 1.177335075015072e-05
Position 2825: 1.1086010385229403e-05
Position 564: 1.0903252702314832e-05
Position 2468: 1.0481428516567123e-05
Position 2877: 1.0067212591117006e-05
Position 2175: 6.820244664501487e-06
Position 2639: 5.86282467567655e-06
Position 2454: 4.748691169011087e-06
Position 2472: 3.94385394317955e-06
Position 986: 3.7286014832190327e-06
Position 2782: 2.8638629759985056e-06
Position 637: 1.5330257504691874e-06
Position 2918: 1.405985286889895e-06
Position 485: 7.241176708617273e-07
Position 2743: 5.5632865011462e-07
Position 2923: 4.4287367828711394e-07
Position 2907: 4.102417711361977e-07
Position 394: 3.988698724275728e-07
Position 2937: 3.6129780814097437e-07
Position 1152: 3.4054235890337677e-07
Position 192: 2.5691919630721424e-07
Position 242: 2.0969732820508214e-07
Position 1122: 2.4329261911719738e-08
Position 1746: 4.58917599441327e-12
Position 829: 3.7739432499298345e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2389: 0.9766604531173247
Position 2635: 0.965483184284766
Position 815: 0.8894535830187879
Position 1895: 0.08835342879291576
Position 370: 0.055147246348274365
Position 1427: 0.047719004580994324
Position 1777: 0.04527347996000772
Position 2103: 0.03332210911852302
Position 2279: 0.026554056126371888
Position 1654: 0.02163542542776391
Position 2425: 0.016106245331596127
Position 2130: 0.013276037444087759
Position 1117: 0.01201716739252648
Position 1949: 0.011377787799720228
Position 857: 0.008714634857487228
Position 1930: 0.007632403547865132
Position 2662: 0.006191460515823862
Position 1822: 0.005960265471877977
Position 1102: 0.005782230150912031
Position 1250: 0.005683975451902142
Position 1392: 0.004778306823658166
Position 1476: 0.0026541092827926426
Position 785: 0.0023119842277928176
Position 622: 0.0019847842903192303
Position 1786: 0.0019603672062876083
Position 619: 0.0010498270310631667
Position 1451: 0.0010316182282629753
Position 2694: 0.001014411879827051
Position 558: 0.0009074382255833418
Position 1560: 0.0008659619930028901
Position 2206: 0.0007347664751535937
Position 651: 0.0006472811368704948
Position 1762: 0.0005771450216254478
Position 3012: 0.0004441782339947264
Position 1055: 0.0004292922814748312
Position 1220: 0.0003878733082073087
