Gene = pns
index = 1840
Annotated 5SS: [ 106  853 1018 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
Annotated 3SS: [ 386  907 1582 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
SMsplice 5SS: [ 853 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
SMsplice 3SS: [ 907 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
top_k =  500
Partition function (log Z): 46.62213089223924

Sorted 5' Splice Sites (High to Low Probability):
Position 5822: 0.9998648238482373
Position 5099: 0.9994151824936065
Position 3492: 0.9977184596766451
Position 5292: 0.996806946574071
Position 6456: 0.9950882350191326
Position 6007: 0.9929882626877854
Position 4697: 0.9889876846936869
Position 2349: 0.9833563552571309
Position 853: 0.9799234997584789
Position 5600: 0.9479018778279401
Position 1996: 0.9328890220855577
Position 3821: 0.6395193180606357
Position 1018: 0.28171799261458763
Position 4016: 0.2797685985993178
Position 3871: 0.09232235096564559
Position 315: 0.08418614752337177
Position 1267: 0.07308043184377613
Position 4134: 0.06832676118205361
Position 7564: 0.05375609256622038
Position 1090: 0.04061341496245173
Position 5604: 0.03818479428596461
Position 334: 0.028244713058663398
Position 1220: 0.028194549623438068
Position 4130: 0.02461336885095123
Position 3202: 0.022914481777093036
Position 1915: 0.021527399634677653
Position 3723: 0.019138944197182116
Position 1070: 0.016508732619670966
Position 6659: 0.0159306634422531
Position 2435: 0.013699904719785203
Position 106: 0.011918037813631798
Position 1166: 0.011586249045052382
Position 6789: 0.010856649661553917
Position 3020: 0.009019022611846419
Position 675: 0.008881480131487048
Position 1062: 0.008244100417642284
Position 2308: 0.008164051450721228
Position 4869: 0.0077216170223006805
Position 4393: 0.006843069104182575
Position 3302: 0.006385934000083399
Position 3989: 0.006316586228735043
Position 4640: 0.005086711704657969
Position 2126: 0.004484435527253228
Position 1954: 0.0041725317004163215
Position 1990: 0.003982524583812926
Position 6803: 0.0038832584701522
Position 1033: 0.0038337208955882564
Position 2665: 0.0034937753018623725
Position 3998: 0.003250282567363673
Position 3043: 0.0029242945067338147
Position 7223: 0.0024873798082074954
Position 4699: 0.0024329874526195215
Position 202: 0.002231188709617599
Position 6436: 0.002010971700620501
Position 6172: 0.0019292294845950062
Position 5560: 0.0017611452784051602
Position 1509: 0.0017233196646207704
Position 3008: 0.0016793609016284793
Position 3809: 0.0016424414670652998
Position 2159: 0.0015880271110261543
Position 3969: 0.0014363225494249646
Position 1098: 0.0014243793680067257
Position 4718: 0.0012505615004175497
Position 3866: 0.0011538086542292043
Position 27: 0.0011520929349313877
Position 6663: 0.0011276489729184949
Position 6829: 0.0010973335321945164
Position 5287: 0.0010759768253019938
Position 7590: 0.0007981199026956887
Position 1040: 0.0007793788827606587
Position 4099: 0.0007631540292931614
Position 444: 0.0007525587535718609
Position 3339: 0.0007437448561310456
Position 4361: 0.0007086208900504498
Position 4245: 0.0007002605642972286
Position 57: 0.0006645481873150973
Position 1174: 0.0006544881063503332
Position 1423: 0.0006369488838811057
Position 7070: 0.0006173915524985608
Position 6022: 0.0005881912332624801
Position 3252: 0.0005661740302522312
Position 4476: 0.0005534471096827309
Position 5969: 0.0004934835885979228
Position 7378: 0.0004841910475566043
Position 5529: 0.0004416089227109564
Position 7073: 0.0004151176065426185
Position 187: 0.00038977809101370023
Position 372: 0.000381346582913554
Position 5296: 0.00036929671852175026
Position 2481: 0.0003506570201198396
Position 2807: 0.0003398022284649729
Position 3584: 0.000338875586089404
Position 2105: 0.000328749505221947
Position 3841: 0.0003263669609235459
Position 1204: 0.0003176023839008846
Position 7556: 0.00027382041348339453
Position 6409: 0.000273556594904574
Position 2287: 0.00026042023501830286
Position 2330: 0.0002460450803037914
Position 5987: 0.00024156097474973534
Position 5108: 0.00023769006141198933
Position 5103: 0.0002220048099595001
Position 306: 0.0002097889644233917
Position 4675: 0.0002091124883104066
Position 6926: 0.00020819524097712047
Position 30: 0.00018704642783664153
Position 4802: 0.0001844008951365798
Position 4169: 0.00018191597134345063
Position 1912: 0.00017320940736981932
Position 1076: 0.0001645784120615744
Position 5404: 0.0001630938747216433
Position 2802: 0.00015707694170057814
Position 1887: 0.0001454588995636094
Position 223: 0.00014499144777145673
Position 2149: 0.00014266120050570615
Position 5280: 0.00013798088738391532
Position 3366: 0.00013622506739200007
Position 3534: 0.0001292783419781388
Position 5616: 0.0001249166316443288
Position 5484: 0.00011698095655121817
Position 6389: 0.00010923345219989013
Position 244: 0.00010550061287071374
Position 7127: 0.00010118602493510712
Position 6655: 8.837819326028862e-05
Position 4893: 8.791276724043996e-05
Position 235: 8.701126841070135e-05
Position 231: 8.367907136896874e-05
Position 208: 8.258140890234115e-05
Position 1856: 7.911424213443932e-05
Position 1678: 7.570557913989852e-05
Position 2214: 7.169141227038976e-05
Position 5972: 7.026773684644266e-05
Position 1826: 6.51221203720274e-05
Position 2280: 6.365828793229265e-05
Position 3505: 6.21081194286875e-05
Position 5809: 5.9541627850411186e-05
Position 7011: 5.884937139122927e-05
Position 591: 5.7797002043245594e-05
Position 3079: 5.5062201262106626e-05
Position 2795: 5.4270785868155667e-05
Position 2085: 5.365947631493838e-05
Position 6134: 5.3271215178913294e-05
Position 1369: 5.239122720981594e-05
Position 979: 5.178125272522203e-05
Position 696: 4.931694985928653e-05
Position 2341: 4.630104335684573e-05
Position 2272: 4.3636767553882134e-05
Position 1944: 4.032187670260691e-05
Position 6631: 3.795416933140174e-05
Position 406: 3.6406054761195615e-05
Position 238: 3.634809411405418e-05
Position 3563: 3.6127506621826076e-05
Position 4020: 3.416677830998017e-05
Position 93: 3.11205762814396e-05
Position 5960: 2.8012205109503982e-05
Position 1808: 2.727299081394057e-05
Position 5447: 2.6386744542993547e-05
Position 829: 2.552993090423249e-05
Position 6366: 2.4692566098362723e-05
Position 1975: 2.4583011114867874e-05
Position 7525: 2.411478235337877e-05
Position 5783: 2.2969490911166555e-05
Position 3496: 2.2092153300147985e-05
Position 3531: 2.135488060017092e-05
Position 154: 2.0149972910565784e-05
Position 5837: 1.9617179153994193e-05
Position 5131: 1.915991910145389e-05
Position 7259: 1.7270049591294113e-05
Position 6713: 1.7154032194860766e-05
Position 857: 1.608202008709402e-05
Position 200: 1.5917772137832788e-05
Position 6329: 1.2672951545296443e-05
Position 658: 1.1857079038453384e-05
Position 594: 1.1851658191212732e-05
Position 3432: 1.1684249021459518e-05
Position 102: 1.1214734986268068e-05
Position 110: 8.460950090019855e-06
Position 133: 8.086908398153728e-06
Position 3478: 7.442878652000657e-06
Position 7471: 6.961602887230269e-06
Position 5953: 5.861386064383162e-06
Position 6025: 5.827633583072575e-06
Position 221: 5.513627465674682e-06
Position 3967: 5.4291902178608904e-06
Position 5713: 5.373176450702791e-06
Position 450: 4.94775625665411e-06
Position 228: 4.643619267450756e-06
Position 369: 4.125810158526034e-06
Position 2850: 3.5331228695902447e-06
Position 3878: 3.309654484636088e-06
Position 80: 3.283753844299094e-06
Position 634: 3.274475372065608e-06
Position 34: 3.2411170535861973e-06
Position 2927: 3.147375767995973e-06
Position 9: 3.0093603241889133e-06
Position 5632: 2.972728519683463e-06
Position 2559: 2.935032308017381e-06
Position 5112: 2.691301205818808e-06
Position 131: 2.1570660899189937e-06
Position 376: 2.0692044095733717e-06
Position 5271: 1.7775611043622267e-06
Position 4163: 1.7766683297514149e-06
Position 401: 1.6124965358663443e-06
Position 99: 1.544721776235483e-06
Position 2703: 1.3687037411042177e-06
Position 2467: 1.2913543580813862e-06
Position 2463: 1.2895391068588746e-06
Position 3124: 1.1532114988756688e-06
Position 4174: 1.1367974064333962e-06
Position 226: 1.0943380171139969e-06
Position 2539: 1.0806344554098585e-06
Position 5789: 1.0691638330458982e-06
Position 5239: 9.415080605548347e-07
Position 6287: 9.004040565709612e-07
Position 6293: 8.977319720679377e-07
Position 5353: 7.793340333996136e-07
Position 5650: 5.389425053530867e-07
Position 2687: 5.295385893622244e-07
Position 3259: 4.993701779286056e-07
Position 142: 4.91737217513455e-07
Position 801: 4.856081527421442e-07
Position 4976: 4.3374851699580983e-07
Position 418: 3.1328590669275325e-07
Position 354: 2.2050311218539082e-07
Position 357: 2.1161768865721277e-07
Position 6144: 1.881370053971772e-07
Position 5753: 1.7071518452944415e-07
Position 737: 1.6702153354748448e-07
Position 5256: 1.5310341741627333e-07
Position 4932: 1.4904366971393703e-07
Position 5114: 1.3806696576805043e-07
Position 6352: 1.1823100060964255e-07
Position 5325: 1.100133998879329e-07
Position 6376: 1.0680291242358351e-07
Position 2312: 1.0329636682030136e-07
Position 5741: 9.905468577715711e-08
Position 1687: 9.642320809407286e-08
Position 6222: 8.467060832663523e-08
Position 5433: 8.460595079755475e-08
Position 3852: 7.96377863937281e-08
Position 6378: 7.790325564150577e-08
Position 6371: 7.175692286740615e-08
Position 6281: 5.714146192992397e-08
Position 6176: 4.3932425037721374e-08
Position 6224: 3.690404719916885e-08
Position 3824: 2.3624089074309157e-08
