Gene = ppk7
index = 1846
Annotated 5SS: [ 978 1176 1287 1591]
Annotated 3SS: [1042 1232 1347 1693]
SMsplice 5SS: [ 978 1591]
SMsplice 3SS: [1406 1693]
top_k =  500
Partition function (log Z): -5.205556431786929

Sorted 5' Splice Sites (High to Low Probability):
Position 978: 0.6819986653714976
Position 1591: 0.6698870832663459
Position 1287: 0.6347615943734967
Position 1176: 0.6307793188343894
Position 201: 0.18220116223233085
Position 1624: 0.06601322828636992
Position 1595: 0.04991338925819862
Position 965: 0.01880029298233243
Position 224: 0.014473730730051284
Position 463: 0.0070429891325292406
Position 435: 0.006953300288815023
Position 1291: 0.00449205838547045
Position 1490: 0.002406413955177812
Position 1133: 0.002014353136735072
Position 1548: 0.0019396848601822047
Position 756: 0.0011705244684170307
Position 1104: 0.0009206566214696751
Position 276: 0.0005319738199437307
Position 1331: 0.00045082323745702924
Position 1578: 0.0003921369101851605
Position 1645: 0.00037661271007122975
Position 279: 0.0003494343592013722
Position 1385: 0.0003001379473520842
Position 945: 0.0002581176910101731
Position 1184: 0.00016955299581473715
Position 228: 0.00014342375163102136
Position 721: 0.00013007350408711732
Position 222: 0.00011302636706053655
Position 377: 9.918441818975824e-05
Position 993: 9.832234859593643e-05
Position 982: 9.580902638149652e-05
Position 534: 8.588097667520581e-05
Position 1233: 8.402898114147621e-05
Position 300: 7.829481588991843e-05
Position 473: 7.000238279839296e-05
Position 1126: 5.760578603371826e-05
Position 728: 5.582015281800826e-05
Position 1812: 5.368628997733936e-05
Position 1108: 3.563859995963444e-05
Position 1389: 3.3252280141973766e-05
Position 293: 3.1850978277442224e-05
Position 969: 2.9361364656564966e-05
Position 205: 2.8126342112993196e-05
Position 985: 2.7958379923838665e-05
Position 77: 2.6919978829308542e-05
Position 1165: 1.7155863923642976e-05
Position 736: 1.4381032275155637e-05
Position 321: 1.3398241534524162e-05
Position 1069: 1.1371918402069436e-05
Position 834: 1.0549665158383102e-05
Position 1843: 7.979668617786262e-06
Position 154: 4.017942748011295e-06
Position 191: 4.004153524164425e-06
Position 849: 3.840169184867613e-06
Position 1085: 3.618155082439232e-06
Position 537: 3.3804933808225213e-06
Position 166: 3.2863545398037076e-06
Position 183: 2.9870266047007744e-06
Position 1196: 2.5902029224672246e-06
Position 647: 1.0095741189297323e-06
Position 9: 7.907063010627284e-07
Position 710: 4.1568799389212994e-07
Position 519: 1.4600820851658354e-07
Position 61: 3.432280527855437e-08
Position 1219: 5.721698995300381e-09
Position 1297: 4.659931116847987e-10
Position 584: 1.4899462931800792e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1232: 0.6558813463776715
Position 1406: 0.5991600533115079
Position 1693: 0.4688842554820679
Position 1042: 0.3824736601072805
Position 1347: 0.2765216979070239
Position 1679: 0.1575648179595269
Position 1742: 0.15233298211926635
Position 272: 0.0937282175196168
Position 529: 0.08780880341425491
Position 1114: 0.026335841258330567
Position 1108: 0.019577925824387284
Position 1258: 0.010828210669745184
Position 1697: 0.010424724301479742
Position 473: 0.009210942404431316
Position 1008: 0.007743902842517779
Position 1652: 0.005303023345155422
Position 533: 0.0033189920741013264
Position 1069: 0.002486348997903136
Position 1056: 0.0019076229110852362
Position 1456: 0.0018826773024889253
Position 773: 0.001787292834797602
Position 1660: 0.001284300920850849
Position 1079: 0.0009908873229247865
Position 1382: 0.0005153060088067992
Position 1889: 0.0003656816760079865
Position 1923: 0.00030767041851293455
Position 497: 0.00019610537377876653
Position 799: 0.00016858228729188835
Position 1126: 0.00016474659231400794
Position 634: 0.00016077433070834897
Position 400: 0.00013730277201849824
Position 1561: 0.00010928301948777525
Position 1989: 8.588718423646141e-05
Position 818: 7.846753771024499e-05
Position 1123: 6.760824377479944e-05
Position 1060: 4.0740471441973736e-05
Position 1379: 3.043629825919616e-05
Position 416: 3.0402600010603263e-05
Position 782: 2.7715339276767747e-05
Position 377: 2.3815317074583784e-05
Position 1294: 2.2950167440578833e-05
Position 671: 2.150165462133694e-05
Position 1811: 1.710474334921777e-05
Position 1331: 1.2923866212796246e-05
Position 1538: 1.278389773287232e-05
Position 413: 8.971720264996391e-06
Position 286: 8.77352457816034e-06
Position 1048: 7.840177260863729e-06
Position 419: 4.424637914732977e-06
Position 965: 3.6172690347585157e-06
Position 626: 2.1989477749034535e-06
Position 842: 1.9089524978018478e-06
Position 890: 1.8880239633226177e-06
Position 566: 1.396491807274457e-06
Position 902: 1.2234943617277726e-06
Position 959: 5.285073548299053e-07
Position 382: 4.235405909917788e-07
Position 145: 3.8274438260943466e-07
Position 638: 1.9263483806412976e-07
Position 371: 1.27399283494753e-07
Position 695: 9.538819552600735e-08
Position 77: 7.07005314305015e-08
Position 98: 6.592469839902656e-08
Position 506: 1.83343898117589e-08
Position 205: 2.137265405267715e-10
Position 154: 1.7651216834242768e-10
Position 61: 9.448950178113645e-11
Position 428: 3.623579985490756e-11
Position 161: 1.8901210154950853e-11
Position 166: 7.872353664201191e-12
Position 55: 1.8683234492947368e-16
Position 176: 9.174546215593557e-18
