Gene = Naa60
index = 1309
Annotated 5SS: [ 675 1013 1255 1539 1720]
Annotated 3SS: [ 891 1089 1317 1608 1817]
SMsplice 5SS: [ 675 1013 1255 1539]
SMsplice 3SS: [ 891 1089 1317 1608]
top_k =  500
Partition function (log Z): -3.6900576783141004

Sorted 5' Splice Sites (High to Low Probability):
Position 1013: 0.8950577924018271
Position 1539: 0.8856375202355807
Position 675: 0.46923550355066773
Position 1255: 0.45485144480833317
Position 191: 0.36246900494880296
Position 375: 0.12193617413688385
Position 4: 0.07394368121693298
Position 1755: 0.061865228301693366
Position 798: 0.053108939554968114
Position 188: 0.020079580610703605
Position 1679: 0.012311583999964662
Position 1140: 0.009587466321604558
Position 1471: 0.008363704878225986
Position 2034: 0.004438727271963669
Position 1897: 0.002402249342010999
Position 985: 0.002225569826441797
Position 381: 0.0016445183974969323
Position 1947: 0.0015145931234902348
Position 820: 0.0010929364549371841
Position 685: 0.0009766002900494484
Position 2109: 0.0009555651569157562
Position 2283: 0.000952303876034792
Position 1905: 0.0007694130172769432
Position 305: 0.0006733886042539957
Position 1900: 0.000595903634345927
Position 1086: 0.0005845565600286397
Position 1017: 0.0004965369764587631
Position 2550: 0.0004748193427430539
Position 1186: 0.00046633431529147646
Position 679: 0.000460275245230221
Position 1026: 0.0003989750010297975
Position 500: 0.00039620938043626464
Position 23: 0.0003802897452318744
Position 1090: 0.00036307862212610006
Position 1243: 0.00033681255817699906
Position 2644: 0.0003131744655464393
Position 1208: 0.00025990147301044856
Position 2286: 0.0002091651322024589
Position 2651: 0.00016631498567703555
Position 2294: 0.0001411583241400425
Position 1908: 0.00011264365934620041
Position 1581: 0.00010786420234746063
Position 308: 0.0001021713872816027
Position 927: 9.733806171862562e-05
Position 28: 8.557005405479768e-05
Position 1558: 7.716392220134283e-05
Position 8: 3.8305021967382625e-05
Position 524: 2.473872638136378e-05
Position 1080: 2.4503068934458218e-05
Position 527: 1.9394667524268473e-05
Position 518: 1.916775564827523e-05
Position 474: 9.187090891293597e-06
Position 346: 7.468211529156072e-06
Position 247: 4.807633051791864e-06
Position 1360: 3.784929901549427e-06
Position 253: 1.802372344315074e-06
Position 1569: 8.591131571274316e-07
Position 594: 8.018184309108813e-07
Position 1364: 4.639835243676106e-07
Position 119: 4.296725534189734e-07
Position 47: 4.411052144418272e-08
Position 702: 4.299444716355304e-10
Position 772: 2.94349074283127e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1317: 0.8664645056607055
Position 1608: 0.8004687952929137
Position 891: 0.6320562246647615
Position 1089: 0.4275628894647559
Position 1819: 0.2511026845874016
Position 505: 0.12045185658201982
Position 565: 0.09214919082187989
Position 276: 0.06215983467852661
Position 247: 0.05213126350439443
Position 84: 0.04668859572323246
Position 1098: 0.019912369617383303
Position 709: 0.01812555131537912
Position 906: 0.006734137752679676
Position 1323: 0.0062390160194228045
Position 2164: 0.0058165797915667155
Position 468: 0.005088329378896707
Position 1183: 0.004859968664583967
Position 391: 0.0041915336850015346
Position 462: 0.003822974530916156
Position 2004: 0.0036864395785814494
Position 253: 0.0036755984687792927
Position 921: 0.0025026139936626013
Position 918: 0.0023652391487029
Position 126: 0.002128204016526492
Position 1295: 0.0016161788205916333
Position 1284: 0.001422273929004639
Position 2179: 0.0013747010295780146
Position 2682: 0.0010793302415845738
Position 2355: 0.0009097488120208243
Position 1043: 0.0009062071834361451
Position 979: 0.0007374270340327217
Position 1160: 0.0007057417628289474
Position 2701: 0.0005459907708458406
Position 238: 0.0004422002263107962
Position 2433: 0.00038314325516597696
Position 570: 0.00037516220949402484
Position 94: 0.00019795903863445964
Position 1751: 0.0001878186332920939
Position 2203: 0.00017621385824559356
Position 2136: 0.0001572252212544305
Position 1251: 0.00014366396386111612
Position 1277: 0.00013419895559388173
Position 368: 0.00012955285812778293
Position 295: 0.00011497539140683141
Position 573: 0.00011043172274863866
Position 465: 9.975221039928968e-05
Position 218: 8.811248733966603e-05
Position 1581: 6.19367438684181e-05
Position 984: 5.7750648662944085e-05
Position 576: 5.7615214176848874e-05
Position 483: 4.790937863424664e-05
Position 299: 4.5040325408506445e-05
Position 136: 3.452040283845437e-05
Position 809: 3.202522147317199e-05
Position 750: 2.5224414720814725e-05
Position 656: 2.1453189105431424e-05
Position 567: 2.1389731552925945e-05
Position 281: 1.5450404487898097e-05
Position 164: 1.4418103908270983e-05
Position 139: 1.1203450204818366e-05
Position 594: 3.455250436223831e-06
Position 133: 2.696506842052068e-06
Position 614: 5.72031653314524e-07
Position 588: 3.8055149501357855e-07
Position 172: 2.1854904918945342e-08
Position 305: 1.6346887205883376e-08
Position 186: 1.2504489578611723e-08
Position 220: 3.828320097610887e-09
Position 195: 3.58186115504011e-09
Position 629: 1.1775095507095077e-11
Position 635: 9.671765221184653e-12
Position 632: 9.05087810026752e-12
Position 301: 1.439592537028016e-12
