Gene = mRpL20
index = 1766
Annotated 5SS: [192 464]
Annotated 3SS: [254 517]
SMsplice 5SS: [192 464]
SMsplice 3SS: [254 517]
top_k =  500
Partition function (log Z): -2.9020101400572336

Sorted 5' Splice Sites (High to Low Probability):
Position 192: 0.9557369733129778
Position 464: 0.9535601860358776
Position 40: 0.012157350212582263
Position 408: 0.007784264509822469
Position 468: 0.003904044246979277
Position 28: 0.0015407280291211693
Position 23: 0.0015051936818421278
Position 412: 0.0007787759843601184
Position 401: 7.166139812935624e-05
Position 45: 5.142753511733151e-05
Position 132: 3.088726361593521e-05
Position 642: 3.011748179640227e-05
Position 391: 1.79755839963471e-05
Position 394: 9.567271477842388e-06
Position 209: 4.002922829003255e-06
Position 196: 3.4179004445887923e-06
Position 570: 2.564546870112181e-06
Position 48: 1.97672663758439e-06
Position 381: 1.932904099822742e-06
Position 17: 1.4979367233469724e-06
Position 522: 9.494030379837742e-07
Position 368: 5.421064684277153e-07
Position 145: 4.996801999147586e-07
Position 238: 1.500746865059165e-07
Position 137: 1.0743394199130927e-07
Position 142: 9.35184641480427e-08
Position 108: 2.1653257765611463e-08
Position 91: 2.1330018780889493e-08
Position 279: 4.099253442128993e-09
Position 301: 1.6714254859388343e-11
Position 303: 1.6146129535100962e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 517: 0.9677600603036259
Position 254: 0.9172794247562253
Position 262: 0.020413596344936464
Position 102: 0.015180752738044666
Position 310: 0.009969744960266504
Position 522: 0.0038425975781401825
Position 238: 0.0010635339761361706
Position 265: 0.0007645220617610665
Position 570: 0.00046176967497620183
Position 332: 0.00015222213131395025
Position 564: 7.18980976912316e-05
Position 341: 6.386922248446303e-05
Position 464: 4.331599599948737e-05
Position 575: 3.9315806617800045e-05
Position 703: 2.8674183974007168e-05
Position 585: 2.0891997820792047e-05
Position 301: 1.4502644891339653e-05
Position 641: 1.1781886361947803e-05
Position 401: 4.056004665199672e-06
Position 429: 2.4864437870135383e-06
Position 689: 2.430879690433109e-06
Position 594: 1.3326184723152371e-06
Position 347: 1.1893320918713083e-06
Position 386: 6.718922336972238e-07
Position 548: 6.049901741201526e-07
Position 411: 4.84329577700871e-07
Position 679: 3.995839003614963e-07
Position 398: 3.491546523247409e-07
Position 692: 1.1980324317838303e-07
Position 373: 1.1651262207650025e-07
Position 625: 1.066533496448721e-07
Position 665: 3.646518397343466e-08
Position 612: 3.138532961706846e-08
Position 182: 2.6631486207366624e-08
Position 189: 1.670551813129084e-08
Position 431: 6.196663594986061e-10
Position 167: 3.7713364237465976e-10
Position 169: 7.344548486448858e-11
Position 231: 1.238193894710992e-18
