Gene = SCAR
index = 1461
Annotated 5SS: [ 299 1935 2210 2942 4341 4657]
Annotated 3SS: [1125 2107 2860 3672 4406 4714]
SMsplice 5SS: [ 197 1935 2942 4341 4657]
SMsplice 3SS: [1125 2860 3672 4406 4714]
top_k =  500
Partition function (log Z): 3.441417258251242

Sorted 5' Splice Sites (High to Low Probability):
Position 4657: 0.9978658059676077
Position 4341: 0.9882727316840094
Position 197: 0.8331399013716025
Position 1935: 0.7464625073359727
Position 2942: 0.7393844050044319
Position 2581: 0.41067702091352265
Position 2192: 0.17328409199860115
Position 2012: 0.16247421155017877
Position 2206: 0.1081967986371629
Position 2210: 0.08482684060173762
Position 2664: 0.06152187886430387
Position 4994: 0.05520222305352401
Position 2975: 0.03048944201194732
Position 2459: 0.02846019222303855
Position 1041: 0.02814948970293653
Position 1033: 0.022462569096733914
Position 442: 0.02177734655851698
Position 3195: 0.021579907785344965
Position 3161: 0.019446536670970318
Position 3200: 0.016960309671834307
Position 2415: 0.01382759306986148
Position 27: 0.010935493535587903
Position 1463: 0.01070798838983888
Position 739: 0.00825183588124852
Position 4947: 0.008112899209740525
Position 821: 0.007211489437528545
Position 651: 0.006795842197435816
Position 1454: 0.006690873621093924
Position 220: 0.006489198772121041
Position 3529: 0.0060314591331099305
Position 1030: 0.0057369559580442
Position 1967: 0.005611507547778912
Position 393: 0.0053684968090520315
Position 203: 0.004493074623838707
Position 733: 0.004167179979482152
Position 603: 0.0037126472716686072
Position 826: 0.003675324431436732
Position 1353: 0.0034900440546467675
Position 2678: 0.002781447361483292
Position 3135: 0.002721277952101515
Position 154: 0.0026684731742178257
Position 1511: 0.0025084153899844566
Position 2063: 0.002394581929780812
Position 299: 0.002361201067376721
Position 688: 0.0023178442737095194
Position 831: 0.0021770658966016295
Position 2016: 0.002043657107253632
Position 446: 0.0018373935382831827
Position 185: 0.0018012555170581282
Position 5116: 0.0016048652718890298
Position 4661: 0.0015322978504616759
Position 215: 0.0014297952080101696
Position 692: 0.0014223203445032561
Position 523: 0.0014095682245876878
Position 4276: 0.0013942765673042171
Position 655: 0.001342991372904793
Position 4063: 0.0011701919845333807
Position 3562: 0.001008257837993334
Position 1052: 0.0009972087986278276
Position 2355: 0.0009769810330946063
Position 618: 0.0009763732362556901
Position 504: 0.0009437857124914292
Position 4908: 0.0008243143677705963
Position 670: 0.0006938620947139964
Position 1976: 0.0006804237066738674
Position 2585: 0.0006772843479031418
Position 2866: 0.0006699848094746629
Position 2711: 0.0006228519395291606
Position 494: 0.0005911578460259257
Position 5100: 0.0005725300761758058
Position 297: 0.000553672695839747
Position 5542: 0.0005028146062341801
Position 4991: 0.00045666743085970166
Position 471: 0.00043912709224839375
Position 13: 0.00041467480806780665
Position 2484: 0.0003987172987321724
Position 2648: 0.00039028132255795964
Position 314: 0.00038830425693818033
Position 225: 0.0003836970635632742
Position 939: 0.00036934337231998973
Position 1348: 0.00034543513772545154
Position 234: 0.0003326518709265946
Position 1983: 0.0003250770681553629
Position 773: 0.0003101639494129781
Position 2188: 0.00030902173883648373
Position 5237: 0.00028529968060015624
Position 805: 0.00025137151379925267
Position 436: 0.00023453944112498016
Position 1151: 0.00020088628026352373
Position 2336: 0.00019790897524666823
Position 2228: 0.0001799876508907582
Position 5087: 0.00017734789478326718
Position 810: 0.00016668177157633135
Position 515: 0.00016341837935201085
Position 696: 0.00014293261136723477
Position 3633: 0.00013649046127016322
Position 438: 0.00013312360120188563
Position 4677: 0.00012371475982931953
Position 778: 0.00011815420751653967
Position 1939: 0.00011702988424917472
Position 187: 0.00011614602836337649
Position 164: 0.00011054012532438605
Position 665: 0.00010435468895358485
Position 397: 0.00010246626971333174
Position 866: 0.00010085615177675852
Position 5558: 7.55506663229327e-05
Position 4018: 7.153820986928091e-05
Position 683: 6.789122917631728e-05
Position 1965: 5.451724288461289e-05
Position 467: 5.3975129305256116e-05
Position 1370: 4.86926072616494e-05
Position 536: 4.586070651457659e-05
Position 1910: 4.564599838791013e-05
Position 158: 4.279747642423802e-05
Position 4740: 4.2267643373976585e-05
Position 750: 4.221293055504615e-05
Position 428: 3.829835518493196e-05
Position 1433: 3.6767758258912834e-05
Position 41: 3.6067619519862425e-05
Position 919: 3.250106639592772e-05
Position 325: 3.098808809771452e-05
Position 350: 2.9108916957033236e-05
Position 1346: 2.480936446272251e-05
Position 161: 2.314316528353024e-05
Position 141: 2.165252157460711e-05
Position 4978: 2.017026854344525e-05
Position 5274: 1.825323368028976e-05
Position 456: 1.779514392079521e-05
Position 316: 1.6201690973210594e-05
Position 336: 1.577654256180502e-05
Position 368: 1.5518729535463665e-05
Position 4727: 2.568467443958889e-06
Position 2906: 2.5349901409835714e-06
Position 440: 9.688874213535744e-07
Position 4573: 4.2599321938913037e-07
Position 98: 3.4913851168606144e-07
Position 201: 3.008633337312834e-07
Position 450: 2.4867096231865714e-07
Position 672: 2.451336858705804e-07
Position 29: 2.0582942056416587e-07
Position 4732: 1.875902145556345e-07
Position 4827: 7.911833819128831e-08
Position 5073: 5.71463378235267e-08
Position 4715: 4.1206758489931396e-08
Position 232: 4.045491983000954e-08
Position 539: 3.552110110016608e-08
Position 69: 3.622068499213209e-09
Position 252: 2.519161705671605e-09
Position 318: 1.4851907609908708e-09
Position 675: 7.359953198147792e-10
Position 411: 5.959717004882251e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4406: 0.9950810348749836
Position 4714: 0.9873306636588576
Position 1125: 0.8622409435218577
Position 2860: 0.8222573607565933
Position 3672: 0.563707117576388
Position 2107: 0.5159228838391116
Position 2251: 0.22633831940818988
Position 3322: 0.16147203451733114
Position 3066: 0.06567874715231865
Position 3028: 0.06039104895631644
Position 2001: 0.05952336542398202
Position 3051: 0.0535452125848203
Position 5168: 0.03442164923638519
Position 2545: 0.02821364425001247
Position 1525: 0.025419738991995795
Position 2484: 0.02459472369460832
Position 1214: 0.020358632682387613
Position 5143: 0.019990450926088043
Position 2941: 0.014930803512098462
Position 1249: 0.01432517904714093
Position 2501: 0.012161822758383357
Position 4306: 0.011850562564725543
Position 2112: 0.01176127307838901
Position 2368: 0.010386584004656758
Position 4270: 0.010034047250585907
Position 2267: 0.009861063484151462
Position 2648: 0.00962665958183025
Position 514: 0.008704265941926512
Position 2127: 0.007113918673978649
Position 350: 0.0063149905148824625
Position 5087: 0.005988074633379173
Position 4732: 0.0059290549299500965
Position 5383: 0.005496645704106792
Position 1405: 0.005406655878597804
Position 69: 0.0052072572894916866
Position 3730: 0.004529402342638571
Position 2507: 0.0042204546976990906
Position 336: 0.004096375336681873
Position 2728: 0.0037044045415533518
Position 5173: 0.0034859291077924326
Position 2304: 0.0033085070052322166
Position 2116: 0.002501114467481127
Position 277: 0.0024261523254802283
Position 1684: 0.001983258461573957
Position 1246: 0.0014880736474020765
Position 1723: 0.0013737578084729904
Position 4802: 0.0012689318829216607
Position 5427: 0.0011138782065104643
Position 866: 0.0010777889536990313
Position 1576: 0.001027773935294428
Position 1315: 0.0009882760669223446
Position 3737: 0.0008802906227029278
Position 4418: 0.0007755044486330591
Position 2898: 0.000608895770218648
Position 5606: 0.0005999636349814668
Position 5116: 0.000579960612098804
Position 2336: 0.0004895250424971814
Position 1837: 0.0004481575288406739
Position 96: 0.0004068267294682541
Position 5236: 0.00037981128434961284
Position 280: 0.0003723661392466743
Position 919: 0.00035252427959410286
Position 1834: 0.00033340645562225624
Position 2162: 0.00032813103602148924
Position 77: 0.00026497405221780274
