Gene = Ripalpha
index = 1428
Annotated 5SS: [106 559 684]
Annotated 3SS: [307 617 737]
SMsplice 5SS: [106 559 684]
SMsplice 3SS: [307 617 737]
top_k =  500
Partition function (log Z): -0.9470362290447722

Sorted 5' Splice Sites (High to Low Probability):
Position 559: 0.9902665194603681
Position 684: 0.9563513660675598
Position 106: 0.48358552333783195
Position 194: 0.17855159544664959
Position 242: 0.04084068485629967
Position 68: 0.020853630519891423
Position 842: 0.01678612354622925
Position 239: 0.014262578330466187
Position 906: 0.012829978773742541
Position 706: 0.0075783525540316695
Position 381: 0.005623225989480892
Position 952: 0.004408211030789774
Position 189: 0.002543560294710428
Position 1143: 0.0009652483380161148
Position 165: 0.000949825936712861
Position 1186: 0.000835463345710635
Position 229: 0.0008176176924253794
Position 187: 0.0005484179738050552
Position 1159: 0.00047499720843851266
Position 918: 0.000384343723385534
Position 1328: 0.00034466480246223865
Position 110: 0.00033462973363013247
Position 1413: 0.00026596265682874603
Position 114: 0.0002431974769758163
Position 123: 0.0002102993856885642
Position 11: 0.00016450305390945595
Position 132: 0.00014166462639731635
Position 1109: 0.00010503704081690884
Position 1309: 9.79253540555312e-05
Position 150: 9.137458586039859e-05
Position 1470: 8.211337250023032e-05
Position 71: 5.831729956958021e-05
Position 573: 5.6661075838688884e-05
Position 772: 3.8364762681432685e-05
Position 295: 3.736152901188826e-05
Position 130: 3.6502981087338035e-05
Position 839: 2.925827730958615e-05
Position 174: 1.5746952293987852e-05
Position 73: 1.5570907696787344e-05
Position 1380: 7.515029992443084e-06
Position 585: 5.744570081326211e-06
Position 571: 5.14718884509314e-06
Position 1204: 4.25623355188276e-06
Position 499: 3.083796672346987e-07
Position 457: 7.191169390000031e-08
Position 614: 1.5922028359766654e-08
Position 922: 6.888128759372762e-09
Position 968: 6.739093232969657e-09
Position 472: 4.903766694788635e-09
Position 1052: 8.336862540103679e-10
Position 831: 3.2660351885244185e-10
Position 789: 9.20240538345425e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 617: 0.9834173749219451
Position 737: 0.945469573658041
Position 307: 0.6555397247162192
Position 328: 0.04888473093183321
Position 452: 0.03208149874677206
Position 748: 0.015859793071452653
Position 1478: 0.009278469044067353
Position 772: 0.007380518270910516
Position 381: 0.006847549664918253
Position 1142: 0.004130122618001677
Position 1526: 0.004061823998333654
Position 1007: 0.0039998079337752795
Position 951: 0.003744356314517128
Position 968: 0.0030537879413158322
Position 130: 0.002379489257765956
Position 1449: 0.002369708644644735
Position 1239: 0.0021336787695806192
Position 150: 0.0018051796391623058
Position 918: 0.0014211755359043266
Position 926: 0.0012999251522873572
Position 393: 0.0010513584860690139
Position 1243: 0.0010242431284805784
Position 1039: 0.0005061873458262206
Position 1369: 0.0004583540714489939
Position 1328: 0.00045313183629996933
Position 639: 0.0004159450617801033
Position 1013: 0.00038983558619991397
Position 652: 0.00038878597124978307
Position 483: 0.00034939271145446063
Position 140: 0.00028682063419896783
Position 1061: 0.00019391866177629122
Position 1052: 0.00017299020228605456
Position 1265: 0.0001695193711124825
Position 1458: 0.00015669105265999584
Position 629: 0.00010315728568740211
Position 687: 0.00010087734269437124
Position 1390: 0.00010022520049235272
Position 1277: 7.281709877121498e-05
Position 1544: 7.067351667883714e-05
Position 902: 4.0148181180088974e-05
Position 1252: 3.8535024465981754e-05
Position 1117: 3.246907939361775e-05
Position 499: 2.5072023987413997e-05
Position 882: 1.923394758440482e-05
Position 896: 1.4935006036531985e-05
Position 105: 1.4402817630921432e-05
Position 1289: 1.1596782991610383e-05
Position 706: 1.013995148277339e-05
Position 194: 4.984878045969967e-06
Position 496: 3.4711333816628473e-06
Position 1532: 2.8988383369923353e-06
Position 171: 2.3919726756554623e-06
Position 60: 1.3837418450025642e-06
Position 239: 1.0156859759378202e-06
Position 509: 9.043280985117144e-07
Position 513: 5.277378309519947e-07
Position 536: 4.976276416345312e-07
Position 672: 4.889365679553418e-07
Position 585: 4.2162864389061597e-07
Position 234: 3.403734121765961e-07
Position 477: 1.783896170560307e-07
Position 110: 1.1307150304737736e-07
Position 780: 9.236904063220957e-08
Position 785: 1.4689296726917786e-08
Position 68: 1.4276688710417383e-08
Position 710: 1.1247267392757942e-08
Position 782: 2.100260995056472e-09
