Gene = Tango6
index = 1547
Annotated 5SS: [ 132 2392]
Annotated 3SS: [ 189 2451]
SMsplice 5SS: [ 132 2392]
SMsplice 3SS: [ 189 2451]
top_k =  500
Partition function (log Z): -3.048706708080984

Sorted 5' Splice Sites (High to Low Probability):
Position 2392: 0.9896588905677057
Position 132: 0.9154403184994598
Position 687: 0.4652517954286927
Position 1012: 0.24370153557355437
Position 1936: 0.16248206944428847
Position 1752: 0.03706007024740551
Position 115: 0.03547001388212808
Position 447: 0.03407140148077964
Position 547: 0.030148546210581047
Position 274: 0.022315637039140995
Position 1500: 0.012558536619673526
Position 1084: 0.01009506900151265
Position 120: 0.008730250273009887
Position 999: 0.007541324952842104
Position 331: 0.005156496654997021
Position 1043: 0.0032504471378540446
Position 2047: 0.002320232657670101
Position 308: 0.002216191753162681
Position 2120: 0.001861410251775262
Position 140: 0.0015692082436911047
Position 909: 0.0012705943532193517
Position 2498: 0.0010550284147468774
Position 108: 0.0007611318542139627
Position 2355: 0.0006886332312117999
Position 88: 0.0005822359428520996
Position 971: 0.0005178392799234985
Position 1445: 0.000493467583884924
Position 1141: 0.00043349472437989513
Position 466: 0.00039655029145868137
Position 8: 0.00026371908372757125
Position 2359: 0.0002612940292193
Position 352: 0.00025418750905662087
Position 2603: 0.0001936448573089965
Position 697: 0.0001933691823605938
Position 52: 0.00018139036020826523
Position 943: 0.00013213360036809266
Position 533: 0.00010384913136443291
Position 160: 9.628031851796635e-05
Position 2583: 9.532746127353185e-05
Position 1659: 9.418386378521411e-05
Position 2534: 9.333943912995925e-05
Position 1506: 7.608616164923674e-05
Position 464: 4.80034659634342e-05
Position 293: 3.990069587695418e-05
Position 2352: 3.6416969939836854e-05
Position 877: 2.841574618169463e-05
Position 2616: 2.013219921305122e-05
Position 1909: 1.9692934713009396e-05
Position 2889: 1.776988909768568e-05
Position 384: 1.5083033899974736e-05
Position 691: 1.1757931144306228e-05
Position 2809: 9.062026234926275e-06
Position 835: 6.8553106552462075e-06
Position 699: 5.718072256546152e-06
Position 660: 4.2006174662897874e-06
Position 163: 4.053378067683398e-06
Position 55: 2.166543430969162e-06
Position 1053: 1.194804042140594e-06
Position 32: 8.535034118847629e-07
Position 882: 8.461581762961711e-07
Position 936: 1.821724549914987e-07
Position 1969: 7.605640882507848e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2451: 0.9806388972536186
Position 189: 0.9257747541630496
Position 1892: 0.357660957216134
Position 1242: 0.1967886881348758
Position 1997: 0.1738411227996964
Position 922: 0.11651944164646921
Position 1152: 0.03529644284454652
Position 1929: 0.02830075576288722
Position 1818: 0.01756991048034414
Position 1499: 0.017322262571515843
Position 846: 0.014489548138557871
Position 1840: 0.012320055908660336
Position 2474: 0.012125639173716767
Position 210: 0.011977329286217022
Position 1028: 0.010127728793210687
Position 795: 0.00871365845949627
Position 1217: 0.008453898010447483
Position 642: 0.008351778493933062
Position 1755: 0.006815786214965325
Position 1187: 0.005866979920489706
Position 2132: 0.005245418198636457
Position 1653: 0.005207821253849594
Position 512: 0.005125618371916862
Position 2175: 0.003906842531347978
Position 1334: 0.002690339945731449
Position 2077: 0.0025392717298001414
Position 867: 0.002503887580856491
Position 1255: 0.0023301200535979574
Position 765: 0.00224931922994216
Position 1530: 0.0021387865948865378
Position 163: 0.0018756408023569435
Position 421: 0.001752824758161703
Position 1680: 0.0012878958506813039
Position 1149: 0.001287342718710704
Position 2558: 0.000956460745525481
Position 1069: 0.0009497627645636739
Position 2623: 0.0008134383458244041
Position 1683: 0.0006876902801955221
Position 1626: 0.0006778901028389135
Position 1677: 0.0006390078756517996
Position 602: 0.0006361817138801004
Position 373: 0.0004943236177441617
Position 595: 0.00047668987073579686
Position 1066: 0.0004470611229528163
Position 1721: 0.00035375961087726884
Position 1657: 0.000344095024276631
Position 1369: 0.00031084497047491084
Position 998: 0.00029025161562899293
Position 1100: 0.0002778517963782047
Position 473: 0.0002662448827981847
Position 762: 0.00025092556142100326
Position 1084: 0.00022575443394383382
Position 1573: 0.00021593482046700413
Position 2664: 0.00021444752331167033
Position 877: 0.00020957342495356619
Position 975: 8.575918232437225e-05
Position 222: 7.704409807047324e-05
Position 55: 7.681435240353615e-05
Position 331: 7.171516082403031e-05
Position 2667: 6.98454487155322e-05
Position 557: 3.096586957666124e-05
Position 971: 1.703439824792691e-05
Position 2754: 1.677840280776937e-05
Position 704: 1.5787593093930037e-05
Position 943: 1.2827483489543355e-05
Position 2831: 1.1155084729323432e-05
Position 2966: 1.0604528026468602e-05
Position 269: 9.742275226671028e-06
Position 2956: 9.665704976906377e-06
Position 2538: 9.22423677826052e-06
Position 2720: 9.071864631754152e-06
Position 450: 8.200635656120027e-06
Position 851: 6.985055707527647e-06
Position 104: 6.045168549119535e-06
Position 2876: 5.843764827503881e-06
Position 533: 4.915244754152014e-06
Position 2882: 3.2182614074223917e-06
Position 403: 2.014521665499373e-06
Position 315: 1.343667606603651e-06
Position 431: 6.963127245356607e-07
Position 278: 5.34168418713387e-07
Position 667: 4.1123395787171937e-07
Position 483: 1.7668947252849654e-07
Position 308: 6.632829623996074e-08
Position 120: 3.35340122263376e-08
Position 114: 2.3583551343810078e-08
Position 88: 1.4715176610535437e-08
Position 570: 1.2876950747774616e-08
Position 656: 8.643389224871334e-09
Position 125: 2.009336167870448e-09
Position 108: 1.4852981565558744e-09
Position 106: 6.12484947489572e-10
Position 131: 4.563405860555126e-10
Position 290: 3.94365724848649e-13
