Gene = Bet3
index = 49
Annotated 5SS: [ 144 3118]
Annotated 3SS: [2706 3215]
SMsplice 5SS: [ 144 3118]
SMsplice 3SS: [2706 3215]
top_k =  500
Partition function (log Z): -9.48166633624584

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.5694474622682124
Position 220: 0.23593333226502655
Position 3108: 0.08114146071039433
Position 300: 0.08005200495810554
Position 186: 0.06441827973760758
Position 2482: 0.0478633621620449
Position 38: 0.041141294988773024
Position 215: 0.03088214806816746
Position 3097: 0.026878662293852926
Position 2069: 0.01733079561238664
Position 181: 0.011351815302422269
Position 759: 0.008492487041153029
Position 1588: 0.006109352807617743
Position 2148: 0.003151570719183935
Position 2600: 0.0024679788511157955
Position 3132: 0.0021172806048207296
Position 3085: 0.0015267492220970664
Position 543: 0.001454062619720154
Position 17: 0.0013189858190768083
Position 600: 0.00129873255252142
Position 304: 0.0011635268574667033
Position 1900: 0.0009417282966830587
Position 2977: 0.0007651966923605516
Position 990: 0.0007503387469212518
Position 1251: 0.0006703117171092439
Position 1017: 0.0005279935578478131
Position 3563: 0.0004900000648451372
Position 306: 0.00042613330626193723
Position 2407: 0.000331789764830713
Position 326: 0.0003275757568820885
Position 308: 0.0002724908834293238
Position 1792: 0.00015421646717281927
Position 664: 0.00013804273663925657
Position 2108: 7.976470252848647e-05
Position 4: 7.328952926612462e-05
Position 212: 5.398933577439216e-05
Position 900: 1.9447601813102284e-05
Position 682: 1.7394095200178856e-05
Position 1074: 1.6551430059559827e-05
Position 541: 1.6480344584665467e-05
Position 1273: 1.5886948239845555e-05
Position 141: 1.5228589760654242e-05
Position 6: 1.5154608821829691e-05
Position 1612: 1.4858163722356092e-05
Position 1265: 8.85670753671882e-06
Position 1122: 6.146035784417693e-06
Position 1131: 5.676755539853329e-06
Position 190: 4.142806252278366e-06
Position 1337: 2.2461345411775375e-06
Position 237: 1.147278016280962e-06
Position 90: 8.087689127263191e-07
Position 75: 6.510556851076065e-07
Position 312: 4.988552266793524e-07
Position 148: 1.508105336379524e-07
Position 229: 7.546708966166003e-08
Position 310: 5.404576967035095e-08
Position 260: 4.598132925361451e-08
Position 124: 2.3922642521834938e-11
Position 107: 1.0407800409222404e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1977: 0.40851034971437583
Position 2706: 0.25059595826183384
Position 3215: 0.20659629781722846
Position 300: 0.0665556881287799
Position 391: 0.057542524510891646
Position 97: 0.04216264980274094
Position 2309: 0.035921192819747476
Position 1986: 0.02838156570098083
Position 3385: 0.019916086334483562
Position 1782: 0.018931833508549104
Position 3433: 0.016527088168140486
Position 2987: 0.013463266117242832
Position 2751: 0.008961331881638383
Position 3733: 0.007485033437792759
Position 2231: 0.006762543032304348
Position 1935: 0.006618190088246528
Position 3044: 0.005984939660725276
Position 1879: 0.005436226564408168
Position 2551: 0.004951048652092368
Position 2605: 0.003405193854360228
Position 3453: 0.0031126684032535233
Position 400: 0.002482492615917292
Position 1412: 0.0022209566110345975
Position 1743: 0.0016759637426456784
Position 656: 0.0012931499917419613
Position 2041: 0.0012425040928335557
Position 831: 0.001162209555061156
Position 206: 0.0010974394146805076
Position 710: 0.0009532131726836747
Position 325: 0.0009069953370673204
Position 2101: 0.0008664724088636605
Position 1914: 0.0008543983020444131
Position 797: 0.0008154861571548709
Position 371: 0.0006866171831297993
Position 2186: 0.0006597226583524433
Position 304: 0.0006018042213610631
Position 974: 0.0005992296682495749
Position 3388: 0.0005849182421576081
Position 2345: 0.0005604225989173426
Position 1292: 0.0005353352996274206
Position 349: 0.0005245349576777663
Position 3172: 0.000470765942952917
Position 411: 0.00044195387868599156
Position 731: 0.00035151809008271255
Position 2528: 0.00031733327904574354
Position 345: 0.00027921245032820076
Position 421: 0.00024802060711150034
Position 1061: 0.00023538880705823207
Position 2454: 0.000198045203910306
Position 1058: 0.0001601713531162919
Position 190: 0.00014907397981233012
Position 237: 0.0001373907795512392
Position 212: 0.00012549225607220096
Position 662: 0.00010321576337842051
Position 945: 8.520984197412423e-05
Position 896: 4.876021936951404e-05
Position 1265: 3.86067467767318e-05
Position 224: 3.8332657817328175e-05
Position 978: 2.7636742777158727e-05
Position 600: 2.6033156395712827e-05
Position 541: 2.4912371918444008e-05
Position 219: 2.426642201821642e-05
Position 200: 1.0299225418471489e-05
Position 245: 8.447643986239867e-06
Position 117: 6.93455627386724e-06
Position 137: 1.8402266086296042e-06
Position 56: 7.146518470030256e-07
Position 653: 1.7632201083539876e-07
Position 555: 1.5679429361226254e-07
Position 47: 1.331452256454237e-07
Position 496: 1.1699228777734558e-07
Position 141: 2.354230077853246e-09
Position 161: 2.328037011401034e-09
Position 158: 1.888271768391042e-09
Position 170: 1.4272316649551611e-10
Position 176: 1.5378764458420533e-11
Position 148: 1.1046284890409299e-11
Position 165: 2.597711170899747e-13
