Gene = Nuf2
index = 1334
Annotated 5SS: [373 806]
Annotated 3SS: [432 862]
SMsplice 5SS: [373 806]
SMsplice 3SS: [432 862]
top_k =  500
Partition function (log Z): -0.3228989229497442

Sorted 5' Splice Sites (High to Low Probability):
Position 373: 0.9939471410779523
Position 806: 0.9886594173014635
Position 561: 0.011525768025839737
Position 1017: 0.001964254224582285
Position 99: 0.0010317798391694035
Position 1151: 0.00078967968782088
Position 618: 0.000744758767021186
Position 789: 0.00047966967794454203
Position 574: 0.0003085330865764118
Position 733: 0.0002531120418086055
Position 344: 0.0001535129851626446
Position 1194: 0.00014675502585563744
Position 507: 0.00012681181260854504
Position 28: 0.00011193585223609474
Position 927: 9.68574575243949e-05
Position 1221: 6.204858107814021e-05
Position 519: 2.931443752946088e-05
Position 306: 2.012381324465811e-05
Position 388: 1.6177156270753734e-05
Position 492: 1.525753468349928e-05
Position 916: 1.2205864129914636e-05
Position 192: 9.790349275130985e-06
Position 810: 8.103673914903681e-06
Position 774: 7.098424346798862e-06
Position 784: 5.689382094167161e-06
Position 771: 4.585414060759356e-06
Position 1078: 4.043617640137269e-06
Position 294: 3.5297729893679217e-06
Position 256: 3.5180383096111664e-06
Position 1227: 2.6260978288187356e-06
Position 1083: 2.1510629400300513e-06
Position 84: 1.848859166604879e-06
Position 263: 1.4999875628288254e-06
Position 815: 1.1618241148591799e-06
Position 435: 9.367687804804982e-07
Position 1056: 8.279960709186713e-07
Position 318: 8.082222391917197e-07
Position 77: 7.905645294969904e-07
Position 688: 6.641085383062653e-07
Position 859: 6.610766397764935e-07
Position 683: 6.001568740622422e-07
Position 961: 5.491709848111057e-07
Position 754: 4.788689782408703e-07
Position 208: 3.7863281227885455e-07
Position 296: 3.2302351137947454e-07
Position 999: 2.2731884035250854e-07
Position 279: 1.5352896720617085e-07
Position 494: 7.675462747868051e-08
Position 177: 1.128173035035184e-09
Position 1010: 3.311766880903062e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 862: 0.9881885727007169
Position 432: 0.9809938001018954
Position 491: 0.008291808851963088
Position 725: 0.006819404765370507
Position 680: 0.0038824613810050155
Position 683: 0.003521467702354181
Position 650: 0.002269680744462442
Position 1097: 0.0009500917949390184
Position 1094: 0.0008645733131329401
Position 148: 0.0008061249361430094
Position 872: 0.0005586290382477096
Position 1214: 0.0005149596018911684
Position 1106: 0.0004503643084775939
Position 731: 0.0003107231282069589
Position 1220: 0.00030716246515361965
Position 1281: 0.0002939589399662229
Position 728: 0.00018699265317148795
Position 926: 0.00018278627885052359
Position 691: 0.0001209231980698008
Position 185: 0.00010764592805787281
Position 1083: 0.0001053679215479597
Position 972: 9.879475663039278e-05
Position 638: 8.909021139217363e-05
Position 506: 8.121213678818082e-05
Position 170: 7.271759956156061e-05
Position 503: 7.080963439310195e-05
Position 84: 5.669736012383524e-05
Position 97: 4.9299281619090525e-05
Position 1046: 4.366457608022422e-05
Position 989: 4.2033949677415635e-05
Position 1016: 3.960810328945865e-05
Position 961: 3.310825479497929e-05
Position 1361: 2.8341126524556516e-05
Position 642: 2.4257790261270947e-05
Position 665: 1.3971155945666071e-05
Position 522: 1.0605490155265652e-05
Position 323: 9.349443268077037e-06
Position 560: 8.97777213764763e-06
Position 239: 7.734032610512187e-06
Position 581: 7.02979914528702e-06
Position 1241: 4.7544996140737084e-06
Position 1193: 3.8969553592106915e-06
Position 227: 3.2285683743289395e-06
Position 1162: 3.032172683900087e-06
Position 566: 2.97437968496688e-06
Position 767: 2.910972740111198e-06
Position 1277: 2.4906251576616878e-06
Position 1157: 2.376953911950827e-06
Position 306: 2.2383209064239566e-06
Position 110: 2.0239770754821616e-06
Position 372: 1.912536369938166e-06
Position 1340: 1.6753117009180219e-06
Position 608: 1.5641580511869783e-06
Position 1169: 1.0242021568224597e-06
Position 208: 9.040560502257902e-07
Position 1113: 7.657805204222832e-07
Position 536: 6.651512823063665e-07
Position 660: 6.267176623863368e-07
Position 460: 5.272127622337793e-07
Position 542: 4.4306400456338884e-07
Position 341: 4.1917281710288196e-07
Position 986: 3.903239523630896e-07
Position 893: 3.459220886639952e-07
Position 574: 2.4093620680065026e-07
Position 1232: 2.245482201929561e-07
Position 1127: 2.1782001088361234e-07
Position 1043: 2.1247898595648652e-07
Position 595: 2.0626510565633638e-07
Position 587: 2.0555231978383553e-07
Position 618: 1.93053257093016e-07
Position 328: 1.8436178554053313e-07
Position 771: 1.3200170114148044e-07
Position 602: 1.0422839019132564e-07
Position 294: 1.0117801852077442e-07
Position 722: 7.038541143793476e-08
Position 272: 4.7094597656717184e-08
Position 795: 4.349813541551652e-08
Position 784: 4.151264711896132e-08
Position 400: 1.1893906646750786e-08
Position 797: 7.780526380847437e-09
Position 311: 5.541033413910559e-10
Position 384: 1.420410851961647e-13
Position 524: 7.067512048185383e-14
Position 377: 6.124959983261494e-18
