Gene = NimA
index = 1320
Annotated 5SS: [ 614 3467 3643 4414]
Annotated 3SS: [3291 3524 3709 4580]
SMsplice 5SS: [ 614 3467 3643 4414]
SMsplice 3SS: [3291 3524 3709 4580]
top_k =  500
Partition function (log Z): 9.670726096424769

Sorted 5' Splice Sites (High to Low Probability):
Position 3467: 0.9973233834634465
Position 3643: 0.9661491049372245
Position 614: 0.9030219410557343
Position 4414: 0.5188659517509302
Position 4418: 0.44834615076109907
Position 49: 0.2898501755729389
Position 4221: 0.2650519228165757
Position 5105: 0.14205748580697122
Position 1201: 0.07391377923353712
Position 3933: 0.0497385494322255
Position 618: 0.038587471517478024
Position 3837: 0.030221437061809162
Position 5036: 0.023762297071289136
Position 4123: 0.02173548710280061
Position 3647: 0.018020065021387317
Position 1123: 0.01654898593411037
Position 3627: 0.015201679944967543
Position 103: 0.014838817982146946
Position 247: 0.008420755836824502
Position 4937: 0.006542506984585446
Position 168: 0.005997141886540317
Position 3886: 0.005449863962405024
Position 3927: 0.005106927478654595
Position 4714: 0.005068011559017219
Position 177: 0.0043100173982676656
Position 2171: 0.003657851490927259
Position 524: 0.0034868449175713074
Position 1602: 0.0029255902365688006
Position 228: 0.0027515462230967647
Position 1116: 0.0025505051699260175
Position 1190: 0.0021036633133099487
Position 4442: 0.0019564680134457127
Position 263: 0.0019514903932405184
Position 4232: 0.0017061940061277529
Position 136: 0.00156899008832038
Position 4975: 0.0015045334724952438
Position 3248: 0.0015029476990389853
Position 186: 0.001487166110558734
Position 2249: 0.0012980287729872223
Position 4185: 0.0012853866395652004
Position 1170: 0.0012113370146582072
Position 4882: 0.0011384795288875054
Position 5442: 0.001130733677357439
Position 1621: 0.0011006758201273132
Position 33: 0.0010069076907720756
Position 5240: 0.0009608339836659903
Position 5024: 0.0008372958303788935
Position 5609: 0.0008247202033374526
Position 1183: 0.0008133028222287955
Position 4863: 0.0008075491496053446
Position 2723: 0.0007394829016894465
Position 3471: 0.0007034046327498337
Position 599: 0.0006630506751120083
Position 1833: 0.0006496599649685457
Position 1206: 0.0006141122104357542
Position 410: 0.0005727030935469266
Position 4865: 0.000559246401500135
Position 3799: 0.0005501670411529523
Position 5461: 0.00044805922657638894
Position 4247: 0.0004179743855109289
Position 280: 0.0003668020490229069
Position 4670: 0.00034967186229452823
Position 627: 0.00031307667288398293
Position 4781: 0.0003119701045504734
Position 1579: 0.0002648710647681604
Position 1193: 0.0002586846748251899
Position 4138: 0.00025222755012225786
Position 3898: 0.0002184062763063864
Position 129: 0.00021711721731353483
Position 359: 0.00020258657680085216
Position 1826: 0.00019860979848597098
Position 2493: 0.0001941754556422341
Position 5207: 0.00018254950217238273
Position 5052: 0.00018247138396195402
Position 290: 0.00013122551233309815
Position 506: 0.00010646818999869919
Position 1585: 9.203429205036761e-05
Position 3409: 9.11309915726242e-05
Position 4225: 9.096786522904812e-05
Position 622: 8.913424366546635e-05
Position 10: 6.33440238427598e-05
Position 995: 5.860253812917784e-05
Position 3861: 5.769710812827314e-05
Position 543: 4.983019593033493e-05
Position 111: 4.773976286094777e-05
Position 4059: 3.480854885557356e-05
Position 4684: 3.199466416567644e-05
Position 4042: 2.9815200577485124e-05
Position 4003: 2.2314884406743448e-05
Position 4173: 1.9913331414393372e-05
Position 3852: 1.8784234941298795e-05
Position 113: 1.0612217556036604e-05
Position 4422: 6.758061413522392e-06
Position 3912: 6.208004161702548e-06
Position 431: 4.65054105833368e-06
Position 3392: 4.191863834932423e-06
Position 4424: 3.4856470278403216e-06
Position 3404: 2.373858918045692e-06
Position 547: 2.202543345325728e-06
Position 68: 1.9649914464178023e-06
Position 4290: 1.7662595074302395e-06
Position 4392: 5.778539903222744e-07
Position 3846: 5.207499038600425e-07
Position 3688: 4.2565933931752994e-07
Position 676: 2.992512624101917e-07
Position 4238: 2.974976587325295e-07
Position 4317: 1.1660682662058372e-07
Position 4269: 9.504042442644345e-08
Position 3483: 4.330069922916445e-08
Position 3573: 3.674868266863502e-08
Position 3987: 2.346892346042219e-08
Position 3612: 1.986524940469918e-08
Position 3521: 9.610107561265492e-09
Position 3749: 1.6583355710611592e-09
Position 4320: 4.723857796653296e-10
Position 3492: 4.148286062779719e-10
Position 630: 2.955006149183424e-10
Position 694: 2.0052361638968454e-10
Position 530: 1.7866877240694627e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3709: 0.9984138916557358
Position 3524: 0.9977978386161281
Position 3291: 0.9761323475219725
Position 4580: 0.9531303533526319
Position 4269: 0.2814289345233201
Position 277: 0.14795064070871172
Position 5202: 0.10169707398916304
Position 454: 0.08450541205546616
Position 945: 0.0674460681417881
Position 106: 0.04345376208662421
Position 5157: 0.03191217882194209
Position 4003: 0.03001274415758803
Position 5441: 0.02966117394405845
Position 4035: 0.018352877791379084
Position 4936: 0.01515917366322179
Position 3980: 0.012896606075320817
Position 4097: 0.010690245450524188
Position 4561: 0.010282569108785887
Position 693: 0.010261159941887915
Position 3313: 0.009089935578420982
Position 5104: 0.008196405511671279
Position 3269: 0.007148357222866358
Position 4650: 0.006870029479290968
Position 1444: 0.0067632465520683855
Position 129: 0.006731762208829499
Position 3191: 0.005889085809536272
Position 1107: 0.005067921222867314
Position 841: 0.0041612623476207635
Position 5274: 0.003685914072465209
Position 5228: 0.00306733271406451
Position 4602: 0.0028393170423557774
Position 4918: 0.0027266581985544414
Position 4589: 0.0022866516265425516
Position 1029: 0.0018486173641110448
Position 1051: 0.0015826361590019216
Position 377: 0.001505850571991492
Position 5494: 0.0012221747996179523
Position 1418: 0.0012015176955962454
Position 1461: 0.0012003430215054148
Position 3731: 0.0011941567019433856
Position 4684: 0.00116618778036673
Position 416: 0.0011179745806983172
Position 3383: 0.0010943947879945085
Position 5532: 0.0010560218112893403
