Gene = IPIP
index = 1222
Annotated 5SS: [ 417  629  936 1345 1631]
Annotated 3SS: [ 509  691 1008 1411 2071]
SMsplice 5SS: [ 629  936 1345 1631]
SMsplice 3SS: [ 691 1008 1411 2071]
top_k =  500
Partition function (log Z): -0.22592478901433988

Sorted 5' Splice Sites (High to Low Probability):
Position 936: 0.9927362115114983
Position 1631: 0.8835892667550995
Position 1345: 0.850257195661992
Position 30: 0.49508056266345135
Position 629: 0.49197437692889984
Position 625: 0.2444705641214905
Position 417: 0.10106225473355315
Position 1877: 0.06579877298481088
Position 124: 0.06483023083841126
Position 2348: 0.04134872043752213
Position 72: 0.013762682483739906
Position 633: 0.013622401103268773
Position 398: 0.013205333526645368
Position 2380: 0.011218885567609983
Position 128: 0.009174410250810965
Position 761: 0.007174748026469154
Position 1668: 0.0053363988600015995
Position 1672: 0.005174425807360394
Position 2324: 0.005165563072695877
Position 1888: 0.004202234679352455
Position 726: 0.0035558467559718425
Position 444: 0.003284095810511696
Position 284: 0.0025884726504010135
Position 442: 0.002502568812408814
Position 567: 0.0024551045086910967
Position 403: 0.002391421659340643
Position 1677: 0.0018721420937280993
Position 1280: 0.0015432911373480837
Position 1164: 0.0014825857923105564
Position 2236: 0.0014015179892838399
Position 1457: 0.0013193318549477736
Position 141: 0.0011793297628980891
Position 2354: 0.0011648525946365514
Position 768: 0.0011238275791900037
Position 898: 0.0008706919186434141
Position 24: 0.0005570008899373848
Position 2213: 0.0004504841133202372
Position 318: 0.00041419181803645846
Position 2410: 0.000338467410880824
Position 192: 0.0003289305021776314
Position 1658: 0.00030515911014760897
Position 1641: 0.00029278832642484407
Position 8: 0.00025681722510773703
Position 2340: 0.0002500663461004308
Position 2394: 0.00022764914775038722
Position 2343: 0.000202411385029786
Position 562: 0.00019957364033610888
Position 489: 0.000187247710655395
Position 389: 0.00012855685086506335
Position 588: 9.051307500222224e-05
Position 164: 9.004040578821253e-05
Position 339: 7.343662729084692e-05
Position 1247: 7.188029688881958e-05
Position 267: 6.954099740896826e-05
Position 750: 6.796900943538747e-05
Position 132: 5.1529407974231845e-05
Position 1154: 3.618610135877281e-05
Position 373: 2.3634341336909253e-05
Position 98: 2.3230672131856563e-05
Position 1131: 1.8658857968493712e-05
Position 1316: 1.8409386635935493e-05
Position 458: 1.535967217439229e-05
Position 307: 1.3735576160552622e-05
Position 1094: 6.524414262503467e-06
Position 197: 5.7392187540675425e-06
Position 960: 4.407712378138533e-06
Position 1703: 3.478990306817372e-06
Position 1032: 2.748559221547778e-06
Position 2228: 2.5162153429637123e-06
Position 167: 1.8039265635324065e-06
Position 149: 1.020530768609207e-07
Position 224: 9.400733564797007e-08
Position 237: 7.911369465362439e-08
Position 195: 6.112349418633347e-08
Position 1860: 3.4719666564740624e-08
Position 1770: 1.2895737421175217e-08
Position 261: 8.247328546294293e-09
Position 465: 3.2441595923012336e-09
Position 342: 5.877586415183837e-11
Position 902: 9.784042641622134e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1008: 0.9856077283398235
Position 1411: 0.8557255798944566
Position 2071: 0.8205800576782224
Position 857: 0.4194815317361142
Position 691: 0.35417134807659345
Position 144: 0.22670848075334363
Position 103: 0.21430094139479286
Position 509: 0.12787202810084572
Position 2468: 0.07683770011387418
Position 706: 0.05907544438724272
Position 2043: 0.04686276742003301
Position 2047: 0.025801415441982226
Position 1949: 0.021949557284183442
Position 476: 0.01956196638455827
Position 342: 0.015373598700496524
Position 1770: 0.014040965659624788
Position 1971: 0.008140770358987302
Position 167: 0.008029126987780227
Position 123: 0.007641380630457469
Position 224: 0.006676081899797557
Position 566: 0.0049414448899178605
Position 1522: 0.004743043592381958
Position 192: 0.004081938408373905
Position 1799: 0.002814346908486501
Position 2282: 0.0025708199924402665
Position 1789: 0.00231166095412168
Position 1987: 0.0020591023348398726
Position 254: 0.0019815869031717787
Position 72: 0.0012955211006110353
Position 1849: 0.001204135609803327
Position 1750: 0.0010327422759516224
Position 1759: 0.0010142995779223844
Position 1703: 0.000970352716209549
Position 1895: 0.000902365010959917
Position 1502: 0.0008648678566658592
Position 440: 0.0006674639026400879
Position 1853: 0.0006228904032852413
Position 648: 0.00048057654498954636
Position 1677: 0.000445220694846868
Position 1071: 0.0003517360599418069
Position 863: 0.000344517070759572
Position 2201: 0.00030733795336318975
Position 2054: 0.00027541680894947
Position 591: 0.00025565481795759506
Position 2150: 0.0002247406400099423
Position 1424: 0.0002014629611726359
Position 1413: 0.00019460042967662578
Position 1892: 0.00018581567918183397
Position 359: 0.0001764967527068379
Position 812: 0.0001342883161820051
Position 1049: 0.00012869951239766067
Position 831: 9.663399325814337e-05
Position 1233: 7.151836628342577e-05
Position 387: 5.860879798692923e-05
Position 872: 5.224287513064598e-05
Position 302: 5.1007699841773164e-05
Position 1526: 3.519101678610568e-05
Position 416: 3.2682831204857456e-05
Position 1237: 3.0901532842171124e-05
Position 513: 2.7576524771629676e-05
Position 1094: 2.6970086441968578e-05
Position 182: 1.702018885772423e-05
Position 1481: 1.3684999335684642e-05
Position 600: 1.0569518825935739e-05
Position 1718: 3.1779856795276017e-06
Position 294: 2.0875188527228673e-14
