Gene = Trp1
index = 1568
Annotated 5SS: [1177 2172 2528]
Annotated 3SS: [1355 2225 3018]
SMsplice 5SS: [ 156 1305 2172 2528]
SMsplice 3SS: [ 534 1355 2225 3018]
top_k =  500
Partition function (log Z): 9.791219433786585

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.9880880505594262
Position 1305: 0.9154169461728322
Position 156: 0.9105687826452501
Position 2528: 0.8296859742852779
Position 2913: 0.5189306837857883
Position 770: 0.43512154894573524
Position 41: 0.11740181128786681
Position 603: 0.08073255426148888
Position 1566: 0.06883036391581264
Position 1177: 0.06432105480695323
Position 3084: 0.040991968343414245
Position 3098: 0.03113467892595957
Position 446: 0.021273960156183845
Position 616: 0.012231435622305978
Position 689: 0.011329478681225816
Position 1771: 0.008133981589693261
Position 2136: 0.005245616758022926
Position 2621: 0.0047469662423131505
Position 3231: 0.004652615110564313
Position 206: 0.004446428189877093
Position 2451: 0.0035944838189648468
Position 2546: 0.002932887676622199
Position 3583: 0.0026877838686766506
Position 1202: 0.0025975636719053007
Position 3089: 0.002493835964287355
Position 45: 0.0021063260036540306
Position 929: 0.002051935011455324
Position 2356: 0.001939633614247827
Position 482: 0.0019312066627688894
Position 297: 0.0019216063478403374
Position 762: 0.0014114216294657466
Position 2373: 0.0013176145349112949
Position 3057: 0.0012777595059228232
Position 1232: 0.0012462242506040976
Position 3593: 0.0011954058905273908
Position 3319: 0.0011775515396977522
Position 716: 0.0011449678413523686
Position 2947: 0.00090373864570839
Position 202: 0.0008880797975983451
Position 3636: 0.0008629313829128928
Position 3579: 0.0007781646896689329
Position 2052: 0.0007589080393217109
Position 731: 0.0006695067126915691
Position 1473: 0.0005422479494558882
Position 2874: 0.0005170370585728678
Position 3397: 0.0004886635227032507
Position 2582: 0.0004717102469746271
Position 939: 0.0004213480794261175
Position 240: 0.00042102012490869025
Position 800: 0.0004034883892244403
Position 2618: 0.00032772352145233333
Position 2689: 0.0003209530417668353
Position 805: 0.00030934709180109913
Position 728: 0.0003077013197018896
Position 1299: 0.0003046846752506201
Position 3454: 0.00027829349368228585
Position 394: 0.00022572743127776158
Position 1272: 0.00022285775361038977
Position 860: 0.00022218113872041157
Position 38: 0.00021013333593050568
Position 756: 0.00018893700039011098
Position 774: 0.00016873365106922028
Position 1517: 0.00016554169621854013
Position 607: 0.00014566936733483
Position 924: 0.00013301319348298183
Position 471: 0.00012095455612057383
Position 492: 0.0001097758918656431
Position 943: 0.00010601498583622588
Position 278: 9.55956489100094e-05
Position 238: 9.366948620564289e-05
Position 2361: 8.43505624804429e-05
Position 684: 7.707632568242139e-05
Position 383: 7.6139550602223e-05
Position 2196: 7.573734739834228e-05
Position 210: 6.879874799623026e-05
Position 1383: 6.628358597504612e-05
Position 1010: 6.35919525358629e-05
Position 421: 6.217254482963857e-05
Position 937: 5.604253964526995e-05
Position 875: 5.20459063391562e-05
Position 47: 4.4034069281791105e-05
Position 160: 3.911796749725379e-05
Position 26: 3.734476763238718e-05
Position 347: 3.349524299643828e-05
Position 1047: 3.2241771121111055e-05
Position 2176: 2.5342353304820298e-05
Position 337: 2.3672724358325427e-05
Position 2798: 2.106306765368336e-05
Position 204: 1.9427526192124732e-05
Position 2331: 1.5454202189283997e-05
Position 1623: 1.309349939991767e-05
Position 1437: 1.2640268340268045e-05
Position 1421: 1.1281382492517113e-05
Position 32: 9.345530519708834e-06
Position 1990: 9.052717479789459e-06
Position 2862: 4.736079468342237e-06
Position 722: 2.7097478672187515e-06
Position 218: 2.539512200582102e-06
Position 1655: 2.4335948093873363e-06
Position 169: 2.1773598358477425e-06
Position 122: 2.12364771960404e-06
Position 372: 1.946549954042104e-06
Position 2884: 1.913469619025839e-06
Position 280: 1.2906851582631608e-06
Position 244: 1.2855713197838276e-06
Position 719: 1.2806233665453384e-06
Position 251: 1.2331975976010094e-06
Position 12: 1.0351886357228514e-06
Position 2917: 9.116260974187629e-07
Position 507: 7.903789591019244e-07
Position 2481: 7.425593669470827e-07
Position 3267: 5.996507359208567e-07
Position 388: 5.286622733912687e-07
Position 142: 5.073102645758263e-07
Position 2720: 4.7548317286002547e-07
Position 49: 4.573423548735684e-07
Position 2455: 4.502925781822576e-07
Position 3326: 4.4546192406052623e-07
Position 3078: 2.876563649877086e-07
Position 3203: 2.602099119609115e-07
Position 2443: 2.38315590611039e-07
Position 3465: 9.355331623132099e-08
Position 2894: 6.613274657926638e-08
Position 1574: 4.5065956057692156e-08
Position 1992: 9.386669843553237e-09
Position 2099: 1.905544748304915e-09
Position 1584: 1.830714714690312e-09
Position 1878: 1.1777032500921243e-09
Position 2239: 3.7430521825366987e-10
Position 740: 2.5538226353136844e-10
Position 103: 2.9384739170200626e-11
Position 2056: 1.5811336592131268e-16
Position 2078: 4.8280593307974275e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1355: 0.9995237379641703
Position 2225: 0.9893459581785954
Position 3018: 0.980043584445264
Position 534: 0.8716223412978872
Position 987: 0.45067182238373316
Position 2679: 0.17676129721634737
Position 99: 0.09805154258016688
Position 2787: 0.08170129318983378
Position 3165: 0.0735033846582437
Position 2654: 0.06343417792778307
Position 1065: 0.04868033256212331
Position 1622: 0.045002459344431145
Position 929: 0.03495866840490575
Position 2873: 0.032451152921017225
Position 1619: 0.02235996953963417
Position 1275: 0.018575583189645826
Position 868: 0.0177598034841199
Position 2988: 0.01568424069425362
Position 1072: 0.011394985345939836
Position 963: 0.01105868098576573
Position 2884: 0.009896985253030495
Position 655: 0.00909291111301702
Position 1850: 0.005858667667450099
Position 567: 0.00407741553032715
Position 2264: 0.003316844037116375
Position 3523: 0.003250690336462357
Position 265: 0.0031241473797376375
Position 1116: 0.0026028840174060707
Position 2288: 0.002301569203733157
Position 3645: 0.002196136131531648
Position 995: 0.002113522727134948
Position 3356: 0.0020056439903999522
Position 2956: 0.0017153240338204634
Position 688: 0.0017022231612888296
Position 3288: 0.0016635949867134447
Position 218: 0.0015756580238479305
Position 2239: 0.0015475868979570615
Position 1080: 0.0015389447135141468
Position 3454: 0.0012881126731711025
Position 3706: 0.0011782589186463321
Position 2412: 0.0011188694768601388
Position 3710: 0.0010630324565571985
Position 2432: 0.0009610394219046355
Position 3183: 0.0009538202858272648
Position 383: 0.0008576971864463904
Position 445: 0.0007343210886835686
Position 3752: 0.000703517767545735
Position 1119: 0.0006595171256595019
Position 886: 0.0005754687075091742
Position 1047: 0.0005321840839128137
Position 289: 0.000494653410035785
Position 3203: 0.0004942603809428793
