Gene = IFT46
index = 1219
Annotated 5SS: [473]
Annotated 3SS: [597]
SMsplice 5SS: [473]
SMsplice 3SS: [597]
top_k =  500
Partition function (log Z): -2.415760408460355

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.9831099415736152
Position 23: 0.022696457522744462
Position 480: 0.01192108176935028
Position 1108: 0.01185779419002889
Position 496: 0.0024696466919561506
Position 1095: 0.001801196119471316
Position 514: 0.0007760094000319802
Position 1238: 0.0004298876044058274
Position 194: 0.0004296357038162576
Position 724: 0.0002900672322843982
Position 1404: 0.00023846891164498222
Position 437: 0.00022673145966318025
Position 737: 0.0002172490548851669
Position 179: 0.0002141459389666964
Position 1112: 0.00018961936078621528
Position 150: 0.0001834765827024741
Position 1375: 0.0001711978315852056
Position 1068: 0.00014488688159125336
Position 477: 9.938695342897253e-05
Position 996: 9.450192317509287e-05
Position 920: 7.018369293910317e-05
Position 742: 6.166524353574132e-05
Position 1036: 4.817910014681535e-05
Position 796: 4.706948250545027e-05
Position 537: 4.342534332376398e-05
Position 1269: 3.856543624471736e-05
Position 31: 3.108630168548885e-05
Position 153: 3.019985989448536e-05
Position 842: 2.1546712410004205e-05
Position 1653: 2.126029666990955e-05
Position 926: 2.0849416349443735e-05
Position 148: 1.9803875767315112e-05
Position 465: 1.951354245087526e-05
Position 1362: 1.8548731410123313e-05
Position 1209: 1.6528638955080297e-05
Position 785: 1.5766700634762323e-05
Position 1384: 1.4761777520300312e-05
Position 1099: 1.268993237367652e-05
Position 1273: 9.690426057316147e-06
Position 1646: 6.170836585043523e-06
Position 419: 3.3221938716886124e-06
Position 390: 3.0189402737641413e-06
Position 548: 2.4167026762872048e-06
Position 264: 1.7658600487951082e-06
Position 1543: 1.5349394508955286e-06
Position 277: 1.3343962484267575e-06
Position 974: 1.2401131084716285e-06
Position 12: 7.674287047625453e-07
Position 402: 4.281230603795924e-07
Position 405: 3.411883899814156e-07
Position 347: 4.13429007134827e-09
Position 393: 4.007712847742612e-09
Position 381: 1.909954561327292e-09
Position 345: 1.7403946787539335e-09
Position 1000: 1.6738180522209623e-09
Position 1117: 1.3141961833857539e-09
Position 626: 1.1204867044128128e-09
Position 1135: 2.292533154067727e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9824436399774528
Position 636: 0.016094628622646198
Position 93: 0.01570786383499104
Position 1158: 0.01558051645976849
Position 273: 0.002235586878645873
Position 377: 0.0013381815378670126
Position 68: 0.0011537399527880804
Position 72: 0.0010240284531095579
Position 1497: 0.0005425966782130745
Position 212: 0.0002473100890258039
Position 1140: 0.00021380539670244337
Position 371: 0.00019534429232533396
Position 1521: 0.00017404730181933136
Position 1170: 0.00014314472354551782
Position 1742: 0.0001062846746903013
Position 89: 8.921858614358804e-05
Position 660: 8.89564967236591e-05
Position 1617: 6.570562580299464e-05
Position 1286: 6.497981518250792e-05
Position 334: 6.396793448696049e-05
Position 1398: 6.264917572611139e-05
Position 1416: 5.770388473451676e-05
Position 175: 4.784281421851918e-05
Position 229: 4.603037910266385e-05
Position 345: 4.523158124909046e-05
Position 1421: 4.330334628125964e-05
Position 171: 3.6854691506024727e-05
Position 974: 3.209176679325494e-05
Position 101: 3.0237656913646556e-05
Position 1173: 2.0897739612534544e-05
Position 1518: 1.7291602326410683e-05
Position 1425: 1.6441979623168196e-05
Position 304: 1.3665749444693545e-05
Position 1135: 1.3561965238031992e-05
Position 1446: 1.216589645029815e-05
Position 1505: 1.100624529027078e-05
Position 666: 1.0439802667412564e-05
Position 307: 7.086372214072182e-06
Position 1238: 5.08268877342766e-06
Position 1534: 4.182387877054892e-06
Position 785: 3.886867862880278e-06
Position 126: 3.681393515770711e-06
Position 129: 2.9715643182354294e-06
Position 792: 2.9629518629564738e-06
Position 1350: 2.924901237770805e-06
Position 796: 2.860120364053169e-06
Position 765: 2.358057566594034e-06
Position 235: 2.2975667150422774e-06
Position 776: 1.6856268670725678e-06
Position 1357: 1.5487419872549087e-06
Position 413: 1.443877326761157e-06
Position 200: 1.4420833580987601e-06
Position 358: 1.2897465440611286e-06
Position 848: 1.1953239291373664e-06
Position 148: 1.0241326487476037e-06
Position 1432: 9.299199322273871e-07
Position 1593: 9.184955715205461e-07
Position 689: 6.777481111198638e-07
Position 114: 4.7200613593917384e-07
Position 699: 3.688485684351608e-07
Position 218: 2.35116126607698e-07
Position 416: 1.8560920520190863e-07
Position 107: 1.0187742626708691e-07
Position 387: 8.683152027886958e-08
Position 419: 6.977569532760089e-08
Position 389: 6.215546442259328e-08
Position 186: 3.6487225122884876e-08
Position 455: 1.9483618845373767e-08
Position 434: 8.450703686190409e-09
Position 179: 7.408222418085536e-09
Position 431: 1.7731263158122854e-09
Position 449: 1.7045920773863475e-09
Position 220: 1.1137099220517178e-09
Position 459: 1.0838790946112416e-09
Position 1095: 1.6427795142155765e-10
Position 521: 1.4691084779803302e-12
Position 524: 8.739779929229178e-13
Position 237: 4.775959844731401e-22
