Gene = SRm160
index = 1464
Annotated 5SS: [ 444 1838 2519]
Annotated 3SS: [ 602 1907 2583]
SMsplice 5SS: [ 444 1838 2519]
SMsplice 3SS: [ 602 1907 2583]
top_k =  500
Partition function (log Z): 5.073057368163315

Sorted 5' Splice Sites (High to Low Probability):
Position 1838: 0.9995032166775509
Position 2519: 0.9975222524023439
Position 444: 0.9676942661271487
Position 3718: 0.4855816039817822
Position 818: 0.02293919308009021
Position 3740: 0.02173138657952358
Position 3729: 0.007074154818954371
Position 788: 0.004817355812051749
Position 3608: 0.004730363222287702
Position 2937: 0.004208666232238404
Position 937: 0.0018278082348589862
Position 490: 0.001285638355527773
Position 251: 0.0010217046788149476
Position 249: 0.0008954814585800577
Position 253: 0.0007167880386299452
Position 892: 0.0005268996114505262
Position 513: 0.0004946795234880653
Position 79: 0.000492653713463653
Position 693: 0.0004197073209985183
Position 1365: 0.00038984598223022434
Position 708: 0.00037062242187071336
Position 1051: 0.0003397902839289683
Position 720: 0.00030667107714097075
Position 3691: 0.00026717077552592034
Position 727: 0.00024233526850998336
Position 783: 0.00023854418903278035
Position 295: 0.00020095557504311597
Position 3612: 0.00016437986077971376
Position 1030: 0.00016315573246421025
Position 777: 0.00016006401137777838
Position 4015: 0.00015375755320840386
Position 1388: 0.00013445128197667604
Position 3722: 0.00010769762560428941
Position 1024: 9.453252070890915e-05
Position 457: 8.3506333937082e-05
Position 285: 8.061739147300907e-05
Position 517: 8.041214941832388e-05
Position 349: 7.926471679702413e-05
Position 2761: 7.921760480090288e-05
Position 2322: 7.661909474236484e-05
Position 4062: 7.262349512514616e-05
Position 288: 6.672722172832224e-05
Position 668: 5.8462976985508516e-05
Position 2099: 5.726407074840508e-05
Position 363: 4.950932293132776e-05
Position 780: 3.869729482038294e-05
Position 2802: 3.3350556998887054e-05
Position 46: 2.9556509095644913e-05
Position 255: 2.6418331465050777e-05
Position 2700: 2.6073159485362185e-05
Position 2426: 2.1067074249679793e-05
Position 1781: 1.9086912474798692e-05
Position 2510: 1.9064172055642512e-05
Position 2525: 1.874169102686387e-05
Position 792: 1.8096477173983748e-05
Position 148: 1.800734642848925e-05
Position 2523: 1.7291100869124123e-05
Position 3619: 1.5815343486792618e-05
Position 884: 1.5720697690079408e-05
Position 265: 1.2880275362939877e-05
Position 1091: 1.2510428687931677e-05
Position 2378: 1.2206479634252335e-05
Position 3876: 1.1705510948318373e-05
Position 2719: 1.0622317128830757e-05
Position 1816: 1.0605423946430554e-05
Position 1842: 9.931371236168256e-06
Position 170: 8.990832709506992e-06
Position 824: 8.085515351138257e-06
Position 3686: 7.449300340282858e-06
Position 437: 7.36613753105795e-06
Position 84: 5.925429133065443e-06
Position 168: 5.768930373742789e-06
Position 4035: 4.672579562940299e-06
Position 2027: 4.642387845044643e-06
Position 257: 3.2070507934004216e-06
Position 2060: 3.1390721696859424e-06
Position 1135: 2.2812846754103422e-06
Position 2692: 2.0193730566753726e-06
Position 11: 1.74367406563652e-06
Position 1774: 1.5211292521737e-06
Position 9: 1.2784354379925856e-06
Position 1949: 1.2676078298699472e-06
Position 185: 1.1356286481994112e-06
Position 1633: 1.0168129938582366e-06
Position 2219: 8.89331103642693e-07
Position 2181: 7.160580113560422e-07
Position 2741: 6.747045529133776e-07
Position 2549: 6.143602537291533e-07
Position 2600: 6.056785348327713e-07
Position 1189: 5.770984557082164e-07
Position 2483: 5.549030041949952e-07
Position 2300: 5.353426771685744e-07
Position 2679: 4.681438289532735e-07
Position 2429: 3.4066382756877383e-07
Position 2408: 3.088070577064841e-07
Position 1958: 2.7742779969855233e-07
Position 1570: 2.634574038613642e-07
Position 1681: 2.477669991832724e-07
Position 2118: 2.395642024124963e-07
Position 2553: 1.5477006915370529e-07
Position 3453: 1.4604260763528287e-07
Position 2157: 1.452161520761175e-07
Position 2616: 1.3122697163230484e-07
Position 2456: 8.298531232473401e-08
Position 1669: 8.143648276113068e-08
Position 1711: 6.851609406544376e-08
Position 1216: 6.551091925241078e-08
Position 1992: 5.864513685177414e-08
Position 2402: 5.630853801776641e-08
Position 120: 5.0835030452805226e-08
Position 1072: 5.063002098371123e-08
Position 1305: 4.9225934756542306e-08
Position 1735: 4.736415906857249e-08
Position 385: 2.818009424454643e-08
Position 731: 2.151746059988334e-09
Position 2998: 2.114356006743961e-09
Position 2977: 1.3711718531833902e-09
Position 3869: 1.308751286055264e-09
Position 701: 1.0068898879305996e-09
Position 2495: 7.71853828103308e-10
Position 2303: 5.466935542389627e-10
Position 2591: 4.3143859625428246e-10
Position 565: 1.6888799859202947e-10
Position 2595: 1.6656270435354772e-10
Position 2309: 1.1577620764548301e-10
Position 2474: 1.0949195246284708e-10
Position 2792: 8.138610580198254e-11
Position 3392: 4.771675767068079e-11
Position 1544: 6.620439205432182e-12
Position 1140: 6.4659242556249946e-12
Position 2839: 6.284207666594055e-12
Position 950: 2.4954876406861238e-12
Position 1961: 1.0817008155857965e-12
Position 1412: 1.0277628446624445e-12
Position 1355: 1.0248179822213751e-12
Position 2444: 8.50283830677335e-13
Position 1399: 8.38433318127959e-13
Position 2229: 8.351709605974457e-13
Position 2261: 5.511162748114094e-13
Position 1970: 4.973149082924495e-13
Position 629: 4.078523657821501e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1907: 0.9983178920838349
Position 2583: 0.9971006181208306
Position 602: 0.7512887214169138
Position 3795: 0.45954241155237696
Position 617: 0.07226992453602965
Position 1102: 0.07196581786655094
Position 923: 0.04164264835389849
Position 614: 0.027748158755641985
Position 3825: 0.02027319371584796
Position 3822: 0.017965200425603248
Position 3800: 0.010621689544502306
Position 1780: 0.009151423278786418
Position 1091: 0.004887708218130401
Position 1760: 0.004622818994405611
Position 3837: 0.004241331820684962
Position 4049: 0.003439761602019074
Position 1471: 0.002957289874882631
Position 3949: 0.0028148951568064996
Position 620: 0.00226830750890654
Position 884: 0.0021605732478577025
Position 1652: 0.001648000837214556
Position 1946: 0.0015859988089826122
Position 803: 0.0015741389312644645
Position 3912: 0.001185898621072859
Position 404: 0.0010973548742249204
Position 1147: 0.0010106264333353608
Position 989: 0.0008951695328653188
Position 3711: 0.000766206115173143
Position 1051: 0.0006808008155371549
Position 3865: 0.0006753524672775408
Position 1447: 0.0006664907769458754
Position 1648: 0.0005983757101479514
Position 3920: 0.0005930979084821152
Position 1429: 0.0005625500274178582
Position 1486: 0.0005507420245974253
Position 4074: 0.0005017485910767449
Position 1724: 0.00048697409837391333
Position 1118: 0.0004517133392126877
Position 739: 0.0004356968921895895
Position 968: 0.00042132408838812103
Position 136: 0.0004160742000125094
Position 3964: 0.0004048088860568517
Position 962: 0.00038400581872108407
Position 339: 0.0003804051497702692
Position 1057: 0.00034985962721631654
Position 1529: 0.00030931296677166035
Position 945: 0.0002996949233297457
Position 1299: 0.0002819058527696178
Position 1228: 0.0002670680682663814
Position 3139: 0.00021967449371757846
Position 2825: 0.00018059015312197612
Position 4097: 0.00016708719915792359
Position 3997: 0.00015196561564363262
Position 3852: 0.00015081660243697215
Position 3927: 0.00014811574784209962
Position 4117: 0.00014588405149839096
Position 363: 0.00014511699701713238
Position 842: 0.00012781302841642704
Position 1618: 0.00011996283811434435
Position 1628: 9.969914988533844e-05
Position 689: 9.213206611605763e-05
Position 959: 8.804513115461037e-05
Position 1047: 8.445489174012331e-05
Position 3409: 7.070808895546932e-05
Position 2377: 6.937604580472005e-05
Position 426: 5.87792159717709e-05
Position 634: 5.3419012440665155e-05
Position 3149: 5.251264700522013e-05
Position 2750: 4.9980221027367706e-05
Position 998: 4.784216991726842e-05
Position 3674: 4.709734289659278e-05
Position 2238: 4.5116399238206744e-05
Position 3280: 4.114896328216154e-05
Position 1295: 3.818576545761848e-05
Position 3382: 3.6365781868801075e-05
Position 2208: 3.5847280340291506e-05
Position 1070: 3.526596876384302e-05
Position 644: 3.18658344342018e-05
Position 928: 3.126882119595177e-05
Position 2648: 2.9792645926768282e-05
Position 2998: 2.955169606374592e-05
Position 1834: 2.618610370605131e-05
Position 833: 2.540501517108307e-05
Position 641: 2.538900272019481e-05
Position 2645: 2.5069206833902355e-05
Position 713: 2.4815592207449395e-05
Position 2157: 2.4743359758794603e-05
Position 1454: 2.467062979272733e-05
Position 950: 2.4367937461040147e-05
