Gene = Tfb4
index = 1555
Annotated 5SS: [  61  299  547 1027]
Annotated 3SS: [ 117  350  607 1090]
SMsplice 5SS: [  61  299  547 1027]
SMsplice 3SS: [ 117  350  607 1090]
top_k =  500
Partition function (log Z): 5.3108321674065

Sorted 5' Splice Sites (High to Low Probability):
Position 299: 0.9891979693439137
Position 547: 0.9497911143637037
Position 61: 0.9444775481092592
Position 1027: 0.9143940970104734
Position 494: 0.026316629370531277
Position 818: 0.02613668162838901
Position 276: 0.00737093593850969
Position 1160: 0.004200967393118597
Position 808: 0.003899093220823597
Position 688: 0.00375193736418024
Position 531: 0.0024048021362796583
Position 853: 0.0013557927663009868
Position 977: 0.001234020865273146
Position 676: 0.0010228183970311445
Position 219: 0.0009196356162820073
Position 303: 0.0006354359017725178
Position 771: 0.0005758724305437112
Position 273: 0.0004388284969491315
Position 1031: 0.00039919864060893035
Position 945: 0.00033291649371435704
Position 439: 0.00031167985170634275
Position 789: 0.0002969421414999219
Position 989: 0.0002703512545541181
Position 697: 0.00016408749597551285
Position 408: 0.00016149470599734133
Position 321: 0.00014254299218757096
Position 1172: 0.00012006265665472424
Position 707: 6.735227499886331e-05
Position 500: 6.521091349562755e-05
Position 67: 3.674512100272748e-05
Position 519: 2.8711815097140692e-05
Position 857: 1.9857590669157855e-05
Position 427: 1.7020487535468664e-05
Position 397: 1.3301483163083936e-05
Position 844: 5.654142114110016e-06
Position 656: 3.752199480166364e-06
Position 141: 2.780334073095249e-06
Position 1005: 2.3147782073300134e-06
Position 632: 2.300640228440842e-06
Position 968: 2.2839201381388264e-06
Position 382: 1.7760762290906688e-06
Position 417: 1.7706079225670095e-06
Position 177: 1.3047458160919015e-06
Position 1185: 6.38089140515342e-07
Position 914: 5.852031623060344e-07
Position 659: 2.772098914671794e-07
Position 602: 2.3507349697065325e-07
Position 360: 1.3884061226043742e-07
Position 147: 1.3950024963237652e-08
Position 882: 5.558205794534328e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 350: 0.9893137221276913
Position 607: 0.9663228071133293
Position 117: 0.9408681081889034
Position 1090: 0.9071391047223403
Position 877: 0.040475350027203746
Position 374: 0.007165186714091211
Position 613: 0.005691904079439207
Position 1103: 0.004955447266982146
Position 1229: 0.0044338783996402285
Position 1127: 0.0029245277372455507
Position 377: 0.0021705641595065697
Position 808: 0.0021228995697646245
Position 170: 0.0016357426378816532
Position 914: 0.001240282919219832
Position 1069: 0.0011874547498062324
Position 194: 0.000989599079928424
Position 724: 0.000423992045046788
Position 1056: 0.0002530008709841085
Position 665: 0.0002271837439293022
Position 185: 0.00021274226230544056
Position 688: 0.00016008421502447957
Position 637: 0.00015565297510417852
Position 1217: 9.779543165869259e-05
Position 1005: 6.395181412320665e-05
Position 1169: 5.106778040400112e-05
Position 414: 4.2216496936914866e-05
Position 435: 3.2523980154645625e-05
Position 215: 3.2076078630380455e-05
Position 1172: 3.091486427400525e-05
Position 557: 2.1227323921090436e-05
Position 615: 2.0465698147206036e-05
Position 817: 1.865808614680777e-05
Position 1027: 1.8198565781695265e-05
Position 251: 1.1307212103231438e-05
Position 844: 9.274752851019621e-06
Position 545: 8.95568844062461e-06
Position 781: 8.287195167367338e-06
Position 1175: 7.65292261235076e-06
Position 669: 7.170792492915828e-06
Position 826: 6.849694778341254e-06
Position 254: 5.676538760509648e-06
Position 771: 5.571263569927564e-06
Position 1136: 4.973699129044488e-06
Position 785: 4.58862324530231e-06
Position 763: 4.291445494212738e-06
Position 397: 4.219355881993029e-06
Position 1142: 2.725857260828544e-06
Position 408: 2.3944818526025046e-06
Position 1194: 2.1184710702800393e-06
Position 1145: 1.4882571395643876e-06
Position 550: 3.5881371175049124e-07
Position 485: 2.4912796035604815e-07
Position 1198: 2.2377635284011037e-07
Position 552: 1.9390080844352586e-07
Position 382: 1.7764881733481106e-07
Position 515: 1.395314293860569e-07
Position 260: 8.979287168310173e-08
Position 450: 6.229533038900113e-08
Position 306: 5.7038582720234224e-08
Position 447: 5.271933044821414e-08
Position 308: 1.5134260929338485e-11
Position 303: 8.211322922024076e-13
Position 444: 5.630466640249245e-15
