Gene = RpL14
index = 1435
Annotated 5SS: [ 32 410 837]
Annotated 3SS: [ 307  641 1096]
SMsplice 5SS: [410 837]
SMsplice 3SS: [ 641 1096]
top_k =  500
Partition function (log Z): 2.271342842881623

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9870823193213625
Position 837: 0.9794061594417445
Position 32: 0.1640159000970292
Position 132: 0.11833311619161543
Position 136: 0.029025746161464798
Position 1319: 0.017507715591236154
Position 1294: 0.012871463991780848
Position 798: 0.007988498542638939
Position 871: 0.0057904807757312915
Position 167: 0.0053543783189324125
Position 215: 0.003205502193134141
Position 48: 0.0031543209877542672
Position 573: 0.003128574912450451
Position 20: 0.001568134055907661
Position 149: 0.0014970712860118154
Position 809: 0.001413857850335207
Position 147: 0.0012853476537853306
Position 209: 0.0007609532746917877
Position 72: 0.0007578380548647969
Position 455: 0.0006390464140016851
Position 175: 0.0006178838907103585
Position 841: 0.00046631047065088377
Position 218: 0.0004438501873709434
Position 648: 0.000257833397351134
Position 879: 0.0002538496927195844
Position 414: 0.00023277282768204016
Position 1011: 0.00020673166831706655
Position 62: 0.00020304956766168235
Position 889: 0.00014324428529240122
Position 1039: 0.00014029996952858324
Position 600: 0.0001253605641962674
Position 434: 0.00011228807016470337
Position 86: 7.785420433431305e-05
Position 567: 5.781979568063915e-05
Position 606: 5.765082897096376e-05
Position 429: 5.586952651192105e-05
Position 501: 4.963005530665853e-05
Position 140: 4.5856165293415636e-05
Position 865: 4.3668303998284576e-05
Position 528: 4.342894394652027e-05
Position 221: 4.2832031566948246e-05
Position 1269: 3.916897761449546e-05
Position 964: 3.3940801352621315e-05
Position 903: 1.9621454530915738e-05
Position 924: 1.5598774363840434e-05
Position 392: 9.915413352087018e-06
Position 1067: 8.999014985601808e-06
Position 642: 7.906808789975372e-06
Position 377: 7.601286010553789e-06
Position 753: 7.17461760966913e-06
Position 713: 7.0579652422491055e-06
Position 655: 3.942703576717858e-06
Position 26: 3.701499081954652e-06
Position 1245: 2.9119702019177327e-06
Position 386: 2.7141926045913197e-06
Position 813: 1.8094930570009384e-06
Position 791: 1.664114945292166e-06
Position 357: 1.2093837565750593e-06
Position 300: 7.461164802411902e-07
Position 1236: 5.756189611482799e-07
Position 1251: 5.579342271208749e-07
Position 485: 5.200996772138084e-07
Position 1146: 5.155764348001094e-07
Position 725: 4.2577981638021674e-07
Position 323: 3.1672867619873237e-07
Position 1220: 2.5664446846586183e-07
Position 669: 6.323223915885042e-10
Position 676: 4.648449159404381e-10
Position 333: 2.913339245226329e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1096: 0.9892674061626711
Position 641: 0.9703113813972564
Position 307: 0.28997408367997346
Position 1377: 0.030359893768590045
Position 209: 0.020119809382176983
Position 497: 0.016579194297542312
Position 83: 0.010297941371233202
Position 680: 0.0063231507704005685
Position 924: 0.0024861187667361727
Position 1129: 0.002451108787806348
Position 1056: 0.00218153983599724
Position 713: 0.0014764729876027734
Position 1032: 0.001437330762493703
Position 974: 0.001180606723005052
Position 688: 0.0009959751936739784
Position 548: 0.0007573951987371503
Position 651: 0.0005405819198154927
Position 544: 0.00039434951455834624
Position 725: 0.00033478761099647603
Position 165: 0.0003090353876649345
Position 156: 0.00017366520947541172
Position 606: 6.711249119688842e-05
Position 1351: 6.660674662056449e-05
Position 1036: 6.257926887021416e-05
Position 346: 5.812404692209372e-05
Position 524: 5.2488943119206907e-05
Position 892: 4.780239911427631e-05
Position 1011: 4.4987322951273384e-05
Position 367: 3.85051724759736e-05
Position 234: 3.307499484462097e-05
Position 101: 2.699529091624291e-05
Position 124: 2.6928033404065853e-05
Position 528: 2.250400477365449e-05
Position 1067: 2.06503843367089e-05
Position 1365: 1.8515819250621872e-05
Position 408: 1.6520483484102622e-05
Position 1192: 1.163120715886277e-05
Position 1361: 1.0378394812933392e-05
Position 964: 1.0285699163301856e-05
Position 1144: 7.018768272670255e-06
Position 1150: 6.373876863071261e-06
Position 1228: 6.108665191998941e-06
Position 1189: 6.085828183564929e-06
Position 162: 5.465433947493316e-06
Position 501: 4.3141694785728735e-06
Position 136: 4.223183581106561e-06
Position 318: 3.5284405077929453e-06
Position 561: 3.1281461314058236e-06
Position 1001: 1.909604716860768e-06
Position 761: 1.7396381398899479e-06
Position 173: 1.201672420207094e-06
Position 1231: 9.87485853454188e-07
Position 552: 9.151733564757811e-07
Position 785: 4.937187835385446e-07
Position 1159: 3.631845495779398e-07
Position 429: 3.0918303082434607e-07
Position 771: 3.0738488750309287e-07
Position 455: 2.9650358695342783e-07
Position 1319: 2.944435289200845e-07
Position 1201: 2.906811732050782e-07
Position 1261: 2.469017541712033e-07
Position 316: 2.4019024093338807e-07
Position 462: 1.6005450809009581e-09
Position 791: 6.044312125445704e-10
Position 440: 7.0675346364719665e-12
