Gene = AGO2
index = 2
Annotated 5SS: [ 360 4005 4226 4891 6004 6466]
Annotated 3SS: [2736 4136 4280 4986 6094 6527]
SMsplice 5SS: [ 110  360 4005 4891 5149 6004 6466]
SMsplice 3SS: [ 176 2736 4136 4986 5820 6094 6527]
top_k =  500
Partition function (log Z): 15.508595992324002

Sorted 5' Splice Sites (High to Low Probability):
Position 6004: 0.9958830508668702
Position 360: 0.985442073118052
Position 4891: 0.9662121029801852
Position 110: 0.9455092794128618
Position 5149: 0.8032274661269316
Position 4005: 0.7666236118907207
Position 6466: 0.675470386215549
Position 4226: 0.2758327249140288
Position 4451: 0.0564311074507837
Position 4336: 0.04999445525821782
Position 4447: 0.03204730969149363
Position 87: 0.024752790780738443
Position 4877: 0.022977118395442298
Position 4326: 0.01714357516277986
Position 4721: 0.016075682951422764
Position 4495: 0.012930554766237274
Position 6480: 0.01251286559885357
Position 3619: 0.01153075518915739
Position 6434: 0.011180619964568709
Position 5192: 0.011104087177016084
Position 6606: 0.011068580330727695
Position 6624: 0.01073920374080823
Position 4048: 0.010617424007407316
Position 4938: 0.009714174648098598
Position 1593: 0.009711800120702963
Position 3783: 0.009203529586311866
Position 5591: 0.008689535314039673
Position 4217: 0.008239474690155188
Position 6260: 0.008111026680015388
Position 2865: 0.0077895329317262865
Position 550: 0.0075867476644798666
Position 2649: 0.007265457351526367
Position 573: 0.005464423172573007
Position 5179: 0.005271527364157643
Position 6308: 0.005024025279052909
Position 5700: 0.004800904149816822
Position 5482: 0.004056127225774863
Position 5758: 0.003652610350887365
Position 2998: 0.0032671709775426183
Position 4681: 0.003019343750021683
Position 5274: 0.0028847543811808644
Position 3136: 0.002733805694844947
Position 3067: 0.002524624129589243
Position 2178: 0.0024193305576236976
Position 371: 0.0024165602192985428
Position 1762: 0.0021891174847897773
Position 6758: 0.0018798485768675125
Position 1364: 0.0017240275872512946
Position 3412: 0.0016599967863378422
Position 2137: 0.0015878951109600426
Position 3343: 0.0015848885304909032
Position 554: 0.0015250897922691644
Position 3205: 0.0014835533984500627
Position 5146: 0.0013911123558287234
Position 6095: 0.0013885861913793115
Position 403: 0.001302131040335048
Position 62: 0.0012991054943040099
Position 4690: 0.0012604687755980095
Position 1666: 0.0011631021919587148
Position 2592: 0.001079433137888518
Position 3481: 0.0009648222487517
Position 3274: 0.000863889632407745
Position 3999: 0.0007937347668702092
Position 3550: 0.0007578646482808769
Position 2060: 0.0007203502980889627
Position 6826: 0.0006990718134324552
Position 4192: 0.0006939333353378398
Position 5286: 0.0006053084292790147
Position 2032: 0.0005885883531316803
Position 386: 0.0005793046851986617
Position 5025: 0.0005507099310608297
Position 2389: 0.0005274500809164067
Position 6102: 0.0005073162909646621
Position 5979: 0.0005029400926494529
Position 1567: 0.0004363275081587604
Position 2887: 0.00033378398002702675
Position 3586: 0.0002557249129884345
Position 2703: 0.00024359976668132977
Position 2965: 0.00023765514525298342
Position 1507: 0.00020246575414001552
Position 1692: 0.00020088605922089758
Position 6613: 0.00018593840446391545
Position 3034: 0.00018294445940813403
Position 730: 0.00016343272363782675
