Gene = verm
index = 1925
Annotated 5SS: [  96  288 2278 2996 3452]
Annotated 3SS: [ 217 2165 2882 3301 3603]
SMsplice 5SS: [ 288 2278 2540 2996 3452]
SMsplice 3SS: [2165 2408 2882 3301 3603]
top_k =  500
Partition function (log Z): 7.086881351246411

Sorted 5' Splice Sites (High to Low Probability):
Position 3452: 0.9956735968233682
Position 2996: 0.9821303426863913
Position 2278: 0.9774138462119288
Position 2540: 0.7109389843101461
Position 288: 0.5495800427497812
Position 96: 0.5000566673043959
Position 1178: 0.17670015989418336
Position 570: 0.15433865416735024
Position 941: 0.10719930330133372
Position 2056: 0.09521331559744359
Position 2100: 0.06238080719832788
Position 1761: 0.04230974960844661
Position 9: 0.03199088149934362
Position 318: 0.02829034834735612
Position 1559: 0.025875970143203173
Position 314: 0.01618632016800449
Position 3779: 0.014953617253562805
Position 3194: 0.014763992400829866
Position 165: 0.012652633547700522
Position 34: 0.01046151551312525
Position 100: 0.008780541424606844
Position 1340: 0.007217945145204129
Position 322: 0.005615163759905198
Position 156: 0.005045248092418001
Position 4809: 0.004936582306710025
Position 885: 0.004451243551562576
Position 2829: 0.003387511140882192
Position 3857: 0.002765655876435439
Position 4115: 0.002583909986036219
Position 3720: 0.0025118056369414794
Position 4527: 0.00247060890035718
Position 467: 0.0022397430383434506
Position 3115: 0.0020984869447057022
Position 115: 0.0019302388236582943
Position 2971: 0.0016718698714860663
Position 1202: 0.001579854108522481
Position 2821: 0.0014242128186274846
Position 2670: 0.0013682629189035915
Position 3095: 0.0012253827620016754
Position 3356: 0.0010732623975610314
Position 758: 0.0009867522311243512
Position 140: 0.000923158780121912
Position 2698: 0.0007239072321169151
Position 768: 0.0006172926169955952
Position 2270: 0.000609003366113947
Position 2700: 0.0006072456460192169
Position 565: 0.0005662465366870848
Position 741: 0.0005520197181636459
Position 3000: 0.0005514036481744266
Position 2702: 0.0004892817949003373
Position 175: 0.0004672499487057691
Position 2704: 0.00041610461816667777
Position 344: 0.0004059660775067064
Position 3876: 0.0004017786311224514
Position 2696: 0.00036277358449875836
Position 2706: 0.00035457775546501765
Position 3502: 0.0003480533448952198
Position 2515: 0.0002881202464026568
Position 4812: 0.0002787433178188548
Position 1075: 0.00026332116428514675
Position 477: 0.0002526882406095937
Position 147: 0.0002464309741697821
Position 4824: 0.00022193128449627552
Position 576: 0.00019984233174436545
Position 284: 0.00019478773570374692
Position 776: 0.00019148872319228846
Position 2544: 0.00018840578338376722
Position 243: 0.0001871323840437833
Position 84: 0.00018563533268794376
Position 2409: 0.0001712542214782606
Position 3414: 0.00013981302047213028
Position 23: 0.00013939857858215072
Position 3083: 0.00013602553117345116
Position 349: 0.00012130036639892401
Position 4595: 0.0001049378753257351
Position 3002: 0.00010070577609159619
Position 2272: 0.00010003603839823488
Position 2710: 9.33053173656248e-05
Position 2597: 9.033152729711924e-05
Position 392: 8.663386794462887e-05
Position 2736: 8.461693375018965e-05
Position 2508: 8.155739993425545e-05
Position 4906: 6.672502631534198e-05
Position 2310: 4.706806988816742e-05
Position 3521: 3.908424427419013e-05
Position 105: 3.706222308752238e-05
Position 2738: 3.570783802341382e-05
Position 3456: 3.418993017678384e-05
Position 3086: 3.394995209771918e-05
Position 3074: 1.9693076211765336e-05
Position 2321: 1.9275433786520353e-05
Position 3029: 1.83473072971887e-05
Position 3554: 1.632358177920032e-05
Position 332: 1.070611096551136e-05
Position 15: 8.149372404672654e-06
Position 7: 5.490065644126675e-06
Position 43: 5.1994533897677136e-06
Position 353: 4.971403126210744e-06
Position 182: 1.7840983002723812e-06
Position 366: 1.5139525413814138e-06
Position 292: 1.3367207192304348e-06
Position 21: 1.1925550657588924e-06
Position 263: 1.0113472886025657e-06
Position 299: 8.926806751947281e-07
Position 266: 5.988522503988394e-07
Position 335: 4.4082908537743844e-07
Position 247: 3.949750571444769e-07
Position 3650: 8.033101974539635e-08
Position 2530: 1.886262495275707e-08
Position 2207: 1.780573567693592e-08
Position 268: 3.084181528923418e-10
Position 184: 2.8212505585547918e-12
Position 186: 4.267912288719018e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2882: 0.973694083806552
Position 2165: 0.971786900174364
Position 3301: 0.970304243775589
Position 3603: 0.9146876941130696
Position 2408: 0.6513944460679001
Position 217: 0.453427451009986
Position 1921: 0.10443128226532657
Position 1051: 0.10024738001274781
Position 2326: 0.043080198961903585
Position 5090: 0.03255262057991019
Position 156: 0.03182781162431656
Position 3547: 0.028149573181420296
Position 1688: 0.02730604611330289
Position 1884: 0.02307204790930061
Position 391: 0.020516433742914095
Position 1395: 0.015950349071325805
Position 2134: 0.012267719020992454
Position 2363: 0.012097050158659025
Position 3258: 0.011447280527485532
Position 1621: 0.01007536396658042
Position 3220: 0.009447753842983067
Position 4876: 0.009264110045776758
Position 991: 0.00899052292846761
Position 3574: 0.00864624506656667
Position 69: 0.008456435574613052
Position 1727: 0.008415265856063161
Position 1830: 0.008244128406784044
Position 342: 0.006245993445143034
Position 4794: 0.005973382307500558
Position 5068: 0.005652400774860259
Position 3060: 0.005414342763560989
Position 3255: 0.0053445702885419125
Position 3650: 0.004998983446467045
Position 971: 0.004640744207804157
Position 2417: 0.004513325332779774
Position 1559: 0.004356687136734702
Position 1447: 0.0042009495173545
Position 420: 0.004051475107191546
Position 3932: 0.0035449151111127796
Position 3118: 0.0032809226943284414
Position 3535: 0.0029473478816088466
Position 165: 0.0029202255012157575
Position 82: 0.0028344165624356373
Position 4526: 0.0025643116256079687
Position 889: 0.0025405093874832016
Position 4580: 0.002462217071179084
Position 945: 0.0023672066176567068
Position 3857: 0.0022866412662715103
Position 2913: 0.0021966446826549957
Position 2095: 0.0017818522923751313
Position 2604: 0.0017065041087569615
Position 1530: 0.0017061689368669947
Position 2360: 0.0017057386342476987
Position 1607: 0.0016430904147892798
Position 3086: 0.0016400528855618046
Position 3083: 0.001617171855075661
Position 794: 0.0016158578227400504
Position 761: 0.0016131109914308873
Position 3571: 0.001520276506248907
Position 643: 0.0013518085514906354
Position 915: 0.0012555340776178728
Position 981: 0.0012437937514983997
Position 1618: 0.001087923541636733
Position 349: 0.0009433668227399182
Position 1424: 0.0007980427044419601
Position 3881: 0.0006420768206206269
Position 3719: 0.0005496856395972784
Position 4654: 0.0005374306767706429
Position 4193: 0.0005315073273986642
Position 3147: 0.0005057690878703536
Position 3271: 0.0004700458903074768
Position 3510: 0.00045851060766695644
Position 2892: 0.0003755178965582372
Position 182: 0.0003747663104922969
Position 3961: 0.00036718918848334457
Position 650: 0.0003491620662933522
Position 2905: 0.00031428002800879836
Position 2829: 0.00031395367542381405
Position 1243: 0.000297094358913608
Position 2861: 0.0002812384370756953
Position 2949: 0.00025797868906915825
Position 2837: 0.00024684140754185294
Position 5106: 0.00022230611318450262
Position 4755: 0.00022104456313293557
Position 2428: 0.00017352984467855481
Position 448: 0.00017117309118924238
Position 2841: 0.00013652688018593478
Position 3833: 0.00012546819963701314
Position 2331: 0.00012176633590523464
Position 4393: 0.00010313361651376651
Position 723: 9.938188507619765e-05
Position 401: 9.618393321690878e-05
Position 3330: 8.75461591152749e-05
Position 3360: 8.244376190910685e-05
Position 2946: 7.184385833213178e-05
Position 3554: 5.1406030595401655e-05
Position 700: 5.1273676323409896e-05
Position 3303: 4.7796307556336e-05
Position 2020: 4.398722345013183e-05
Position 3312: 4.104302965497561e-05
Position 2566: 4.034761321909934e-05
Position 467: 3.904113797781764e-05
Position 508: 3.544880609609515e-05
Position 2629: 2.998741547789108e-05
Position 2575: 2.6809500203937183e-05
Position 615: 1.6853293278841604e-05
Position 1114: 1.5943332713557642e-05
Position 3414: 1.0894908430891025e-05
Position 2557: 1.0634116799259726e-05
Position 314: 8.964237761674499e-06
Position 2610: 8.015339357112407e-06
Position 596: 6.340591707127097e-06
Position 96: 3.7443229365610823e-06
Position 663: 2.3654133995863148e-06
Position 3426: 1.8563898798254475e-06
Position 344: 1.7192469253819135e-06
Position 321: 1.0394915754120146e-06
Position 115: 5.723532913231314e-07
Position 100: 1.6431200849288188e-07
Position 332: 1.055301624431052e-07
Position 2508: 1.9439866860290165e-08
Position 84: 1.591374100927399e-08
Position 219: 8.074009129293294e-09
Position 325: 7.378390389464728e-09
Position 520: 6.710446980437162e-09
Position 514: 5.717320299384858e-09
Position 105: 4.019397479044015e-09
Position 3614: 2.489086278378716e-09
