Gene = Dscam2
index = 1140
Annotated 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 16650 17554 21762 22084
 22356 22704 23269 24647 25007 25202 25582 26180]
Annotated 3SS: [ 5975  6391  7243  7505  9344 10063 14354 16376 17265 21641 21909 22204
 22422 22767 23329 24715 25054 25417 26052 26751]
SMsplice 5SS: [  665  6309  6554  7391  7624  9794 10209 14507 17554 18259 21762 22084
 22356 22704 23269 24647 25007 25202 26180]
SMsplice 3SS: [ 5975  6391  7243  7452  9166 10063 14354 17265 17973 21641 21909 22204
 22422 22782 23329 24715 25081 26052 26751]
top_k =  500
Partition function (log Z): 27.482941945889095

Sorted 5' Splice Sites (High to Low Probability):
Position 23269: 0.9962425381731775
Position 26180: 0.9911648690651047
Position 24647: 0.9876553642182857
Position 7391: 0.9845462529717948
Position 22356: 0.984122089565838
Position 25202: 0.9790882883436303
Position 14507: 0.9703807838559639
Position 25007: 0.967131042550443
Position 21762: 0.962965002433101
Position 6309: 0.9471453928380877
Position 6554: 0.9270930877399468
Position 9794: 0.9222596358917047
Position 7624: 0.8888401680923903
Position 22704: 0.8767362726993168
Position 18259: 0.840232683310187
Position 22084: 0.8035084327927259
Position 10209: 0.6396582139764504
Position 17554: 0.5745722447327898
Position 665: 0.5148829596566356
Position 16650: 0.4793284735036808
Position 10640: 0.21669421706986366
Position 8498: 0.16061706667013018
Position 18992: 0.13409370105978133
Position 25582: 0.12148928871305968
Position 16044: 0.09069611975392726
Position 25684: 0.07333333669633281
Position 2105: 0.07261953070545714
Position 142: 0.06558100278718759
Position 8785: 0.060370694268185185
Position 5485: 0.05649054942346907
Position 26577: 0.05197131389378818
Position 16764: 0.051500241061422286
Position 150: 0.043741964034689676
Position 102: 0.04184474052327614
Position 26843: 0.04125387785224856
Position 6493: 0.03975594631530168
Position 152: 0.03828406656224534
Position 154: 0.03607100814783462
Position 27639: 0.033321773838329405
Position 89: 0.033023884521134174
Position 24154: 0.03272750675535846
Position 29035: 0.031964981835314946
Position 22708: 0.03184927814724734
Position 6269: 0.029827006272209373
Position 184: 0.028377362161143418
Position 7909: 0.026495879006026134
Position 7634: 0.02581975635532587
Position 8474: 0.025558872494918818
Position 146: 0.025240487600640116
Position 156: 0.023667696963485942
Position 23569: 0.023213911741616626
Position 10403: 0.023090818197267594
Position 372: 0.022095115485851035
Position 16637: 0.020794926626373004
Position 6507: 0.02038305225044277
Position 16264: 0.019188757367187233
Position 8362: 0.018424589811951848
Position 15509: 0.01835689133736972
Position 148: 0.018303729971925524
Position 10123: 0.018180581650498507
Position 6299: 0.01750759961525283
Position 16034: 0.01576238299277498
Position 8241: 0.01572822769062466
Position 16059: 0.01565221474671018
Position 16654: 0.015461634564387358
Position 8433: 0.01528223451687655
Position 26560: 0.014783529610705486
Position 7588: 0.014014364240371498
Position 17590: 0.013982252894883066
Position 297: 0.013258695151538871
Position 7628: 0.011331106694666642
Position 415: 0.010900266692045123
Position 8565: 0.010316572584724458
Position 9811: 0.010238733426568622
Position 5724: 0.009437676419745468
Position 9722: 0.009271959382537595
Position 11266: 0.009048719048702754
Position 15536: 0.008933190918124365
Position 5708: 0.008551073091236162
Position 816: 0.008463071578747722
Position 22675: 0.00837543558289981
Position 16226: 0.008331895832263538
Position 7883: 0.007854911503109224
Position 5265: 0.007607427151125852
Position 443: 0.007588752539022713
Position 610: 0.007403159417001911
Position 9703: 0.007167771241181073
Position 5874: 0.007025274154936422
Position 3089: 0.00619798253844934
Position 17523: 0.006060230933127317
Position 22062: 0.00581496999227552
Position 25792: 0.005774721369942474
Position 7162: 0.005469614328465726
Position 14583: 0.005039049447877854
Position 8788: 0.005035986366722513
Position 287: 0.005003295140260767
Position 15320: 0.004920297317991
Position 22077: 0.004892938731110259
Position 5538: 0.004836808890543232
Position 12050: 0.00460236745831127
Position 23665: 0.004563121300545779
Position 17430: 0.004489705189540264
Position 18252: 0.00405665763068514
Position 22132: 0.00402330899926118
Position 5246: 0.0039721053826827675
Position 25688: 0.0038484912807490957
Position 772: 0.0037280392487028732
Position 18200: 0.0037059435909228243
Position 9905: 0.003576296055888766
Position 7354: 0.0035196928243936354
Position 1107: 0.0034973527240659903
Position 15711: 0.0034857681605482676
Position 1086: 0.0030934066959350903
Position 17547: 0.003090861215625573
Position 253: 0.0030517986846797067
Position 17502: 0.0027386707640776756
Position 22746: 0.0026016273828308725
Position 669: 0.002572464559192581
Position 18233: 0.002410159383141958
Position 1338: 0.002312623844518695
Position 1963: 0.0023079786116940617
Position 257: 0.002274469830194886
Position 7874: 0.0022083255364982943
Position 5717: 0.0021712559190683986
Position 8237: 0.002123186108282683
Position 24893: 0.002119952901497799
Position 2423: 0.0020897092852326664
Position 25011: 0.0020540717239519754
Position 7198: 0.001986654174273879
Position 7360: 0.0019308897912173383
Position 8219: 0.0018109857376178093
Position 479: 0.0017254789884937089
Position 16828: 0.0015127793350328076
Position 26600: 0.0014683054768701118
Position 25631: 0.001368856381040142
Position 8469: 0.0012581448666856962
Position 18094: 0.0011964113343269141
Position 22713: 0.0011767476196350264
Position 22088: 0.0011356524050271663
Position 22625: 0.0010978932117859355
Position 23691: 0.0010295366518017302
Position 22112: 0.0010207731799926094
Position 5216: 0.0010149659343102514
Position 14687: 0.0010057327612606598
Position 1099: 0.0009600031273122439
Position 6329: 0.0009424317467260328
Position 99: 0.0009040638737558359
Position 6683: 0.0008797101636110605
Position 23277: 0.0008765908912020349
Position 7070: 0.0008686241113761936
Position 23739: 0.0008479697748889411
Position 7020: 0.0008242656547816055
Position 274: 0.0008103166570391884
Position 23494: 0.0007876463055909432
Position 6477: 0.0007828820295965948
Position 23527: 0.0007781412988106718
Position 182: 0.0007777375384964636
Position 6947: 0.0007606252114313098
Position 6676: 0.0007342550847622261
Position 235: 0.0007154563660330765
Position 25871: 0.0006966508838487403
Position 166: 0.0006577122013178149
Position 7395: 0.0006496681017694488
