Gene = OtopLb
index = 1351
Annotated 5SS: [1281 2378 2706 2992 4002]
Annotated 3SS: [1927 2552 2773 3056 4061]
SMsplice 5SS: [ 227 2706 2992 4002]
SMsplice 3SS: [2552 2773 3056 4061]
top_k =  500
Partition function (log Z): 8.123472159853623

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9987242871147703
Position 4002: 0.9906146626666946
Position 227: 0.9656174675841366
Position 2992: 0.9503095172098235
Position 2378: 0.4241081277682888
Position 3557: 0.2872785971831306
Position 969: 0.11490480466236873
Position 3366: 0.05880327501828042
Position 1281: 0.0416611455342429
Position 4334: 0.029890478568062862
Position 1087: 0.021128668276898382
Position 4253: 0.020915626853073143
Position 595: 0.02063294249879416
Position 599: 0.02014180199241468
Position 1640: 0.01817644248206363
Position 507: 0.012625940131308864
Position 859: 0.008792946670409457
Position 964: 0.007948804681806403
Position 1772: 0.006298675264908608
Position 275: 0.005939239275051953
Position 1120: 0.004959690525564341
Position 872: 0.004949357323330073
Position 1435: 0.004906153610801992
Position 1558: 0.004370234350728287
Position 1385: 0.0043596442269874325
Position 2956: 0.003380060877948036
Position 4171: 0.003204687052852155
Position 472: 0.00308228071887174
Position 1203: 0.002838064066768121
Position 3269: 0.002727177876855025
Position 933: 0.002714779128769709
Position 431: 0.002132086861775824
Position 1002: 0.0017051529600206532
Position 1367: 0.0016458294345229841
Position 1987: 0.0016416615293577516
Position 586: 0.00150175505200519
Position 667: 0.0013454214108913785
Position 1133: 0.0013234240778263958
Position 1414: 0.001279603460231711
Position 2910: 0.0011517306143995268
Position 2939: 0.0010802489317760454
Position 2898: 0.0010413841015176476
Position 3376: 0.0010387753119726715
Position 289: 0.0009093328464101121
Position 1539: 0.0007457212802995741
Position 2853: 0.0007414259289915834
Position 232: 0.000720356585551639
Position 1261: 0.0007077324007386222
Position 3092: 0.0006875472768496497
Position 3320: 0.0006735033524666326
Position 216: 0.0006415588710162649
Position 85: 0.0005895297974112152
Position 643: 0.0005096633732899885
Position 555: 0.0004884675668142792
Position 55: 0.00045779983074141473
Position 4163: 0.0004186539489106915
Position 341: 0.00037285646405843314
Position 4232: 0.0003391810973070943
Position 688: 0.00032101454093623596
Position 2710: 0.00030996910530003215
Position 110: 0.0002537802254839125
Position 2882: 0.00024576946644571426
Position 331: 0.00024158122844099755
Position 4629: 0.00023143979823405186
Position 1767: 0.00020502331944917453
Position 4544: 0.00017772247268333944
Position 2928: 0.00017487523903749776
Position 2820: 0.00016862387466199324
Position 118: 0.0001649925986712463
Position 426: 0.0001648577106807991
Position 4006: 0.00015676933503136194
Position 777: 0.0001511927744996968
Position 2816: 0.00013583570197562057
Position 369: 0.0001248872897514121
Position 846: 0.00011016330063562158
Position 1285: 0.00010804379381827824
Position 3992: 0.00010541903683024263
Position 4197: 8.677701983376275e-05
Position 3979: 8.572117432138801e-05
Position 886: 8.17303296269197e-05
Position 2832: 7.428467662679562e-05
Position 2738: 6.998435530081229e-05
Position 4165: 6.777591427897846e-05
Position 780: 6.712545399933146e-05
Position 4180: 6.625004827738464e-05
Position 802: 6.48790584322184e-05
Position 4262: 5.57133203177165e-05
Position 4596: 4.641473790015356e-05
Position 3350: 3.381959097092227e-05
Position 3970: 3.142017215404391e-05
Position 4396: 2.639466316869849e-05
Position 3364: 1.3828444155756398e-05
Position 4220: 1.2290093425802057e-05
Position 418: 9.360182545164477e-06
Position 611: 7.776948507771545e-06
Position 2947: 7.652163132102432e-06
Position 2880: 6.5007337954811665e-06
Position 3452: 6.226086734421786e-06
Position 174: 5.429304803793219e-06
Position 3042: 4.849614467318058e-06
Position 3013: 4.6820295298748445e-06
Position 788: 4.637417290963653e-06
Position 2750: 4.06496559833472e-06
Position 187: 3.333093190504043e-06
Position 123: 3.198261685403436e-06
Position 424: 3.117010397386758e-06
Position 6: 2.8132395565587588e-06
Position 2713: 2.544184294234121e-06
Position 3024: 2.4080512503078277e-06
Position 839: 2.338253811597104e-06
Position 192: 2.0841764788448407e-06
Position 547: 1.8583278461027428e-06
Position 3947: 9.070336553254312e-07
Position 3955: 5.173185688883249e-07
Position 3155: 4.998644578389053e-07
Position 3122: 4.351022841725309e-07
Position 126: 3.854643291821353e-07
Position 4018: 3.106191937501036e-07
Position 799: 2.613025252996708e-07
Position 3572: 1.989054766040455e-07
Position 3895: 1.498288301994605e-07
Position 3650: 1.3755087351063863e-07
Position 3566: 3.8274629471399797e-08
Position 3710: 3.0538122868221157e-08
Position 3642: 2.6898486376308184e-08
Position 12: 2.0823915712561392e-08
Position 3869: 1.271027699892509e-08
Position 4265: 7.323562189596722e-09
Position 4148: 5.309304625624257e-09
Position 2785: 2.375972831986831e-09
Position 2756: 1.7105968529310257e-09
Position 2836: 4.0725540984366775e-10
Position 495: 1.0164204662743828e-10
Position 3386: 1.9139207674152002e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4061: 0.9973347050731274
Position 2773: 0.9810036843331245
Position 3056: 0.963459226622799
Position 2552: 0.9578021905824763
Position 410: 0.2732701834509241
Position 3615: 0.1801801182031566
Position 1028: 0.12086721328980887
Position 2267: 0.06361745229605194
Position 3655: 0.06111222347678707
Position 1927: 0.0573735517095882
Position 3420: 0.052713443766571624
Position 813: 0.048660988936897985
Position 1473: 0.03643197081503068
Position 4305: 0.02417882802468818
Position 2508: 0.020819261323619907
Position 1432: 0.02007122398120346
Position 3916: 0.018548582840256823
Position 1930: 0.018082016830898065
Position 4417: 0.017959350970857015
Position 506: 0.017171385008263672
Position 3832: 0.014880617921410943
Position 2526: 0.013555770901083133
Position 1453: 0.0133578037595274
Position 1765: 0.013132317349684345
Position 1705: 0.008382924690355892
Position 1198: 0.007566399118441123
Position 2562: 0.006739762585117864
Position 3724: 0.005981127849607546
Position 3108: 0.005868539071355813
Position 1637: 0.005753943623449327
Position 4434: 0.0053777172863410045
Position 609: 0.00426545911615632
Position 2829: 0.004183947929338205
Position 4706: 0.0033946924958109634
Position 3943: 0.0031920712052510747
Position 4666: 0.0026953321554437784
Position 3424: 0.0023411034626665325
Position 1522: 0.0022556034316630214
Position 1509: 0.0021220290758284456
Position 839: 0.002075750798201085
Position 3465: 0.0015777008284347247
Position 1002: 0.001502148467358495
Position 4220: 0.0014224253352518117
Position 487: 0.001163447307631829
Position 3784: 0.001162969538716139
Position 1936: 0.0009985035516580033
Position 1798: 0.0009031797275066343
Position 1652: 0.0008846848861918192
Position 3763: 0.0008676758165458316
Position 2947: 0.0007924671066453269
Position 2917: 0.0007810983688098816
Position 2984: 0.000777580294341248
Position 3733: 0.0006383890139381275
Position 573: 0.0006304831989942162
Position 1055: 0.00048339855982640936
Position 3841: 0.00034414758498904635
Position 4718: 0.00024773046341191836
Position 2601: 0.0002344845113501991
Position 2888: 0.00022821185727918606
Position 555: 0.0002175432852098021
Position 3268: 0.0002034056242723098
Position 4424: 0.00020312041003835065
Position 3986: 0.00019784635691701033
Position 421: 0.00019129407688567662
Position 2785: 0.00018269450747095624
Position 3514: 0.00015972335221869346
Position 430: 0.0001547251050088385
Position 4613: 0.00015355945537303637
Position 3477: 0.00013074077834606204
Position 3691: 0.00012071617855511916
Position 4438: 0.00010391787313360371
Position 2790: 8.96980596995437e-05
Position 3091: 8.813854303054656e-05
Position 4604: 8.129187189003693e-05
Position 871: 7.323706821018364e-05
Position 4096: 7.03815091218431e-05
Position 3319: 6.716616090397515e-05
Position 4645: 6.613733394401527e-05
Position 3069: 5.677504812124569e-05
Position 4633: 5.468153230916092e-05
Position 643: 5.403532271285389e-05
Position 4543: 4.68680438951858e-05
Position 2867: 4.6678698767218786e-05
Position 723: 3.8780646590138085e-05
Position 4320: 2.931185008408339e-05
Position 1006: 2.211213927879593e-05
Position 1969: 2.0856091694637406e-05
Position 4282: 1.4990935922788143e-05
Position 908: 1.3695475828822379e-05
Position 930: 1.1764441508219647e-05
Position 3172: 9.068162923971144e-06
Position 3064: 8.309650321252982e-06
Position 3181: 4.219491304921156e-06
Position 3274: 3.3311659700325066e-06
Position 3085: 2.191668707317755e-06
Position 4185: 1.5555838912259165e-06
Position 226: 1.099661640126576e-06
Position 1671: 8.29570074155433e-07
Position 318: 8.158332509023362e-07
Position 4270: 6.468423337105691e-07
Position 123: 4.56321189189104e-07
Position 187: 4.530408775426678e-07
Position 4156: 4.23645796813796e-07
Position 4104: 2.862131733069739e-07
Position 99: 1.297230559719774e-07
Position 586: 9.444866611784507e-08
Position 70: 7.722444655656415e-08
Position 52: 1.890706721823708e-08
Position 110: 1.4560029145618775e-08
Position 264: 9.73720654805882e-09
Position 96: 9.21730066619774e-09
Position 205: 5.663562054026719e-09
Position 232: 1.396743218362841e-09
Position 243: 7.928364166108003e-10
Position 577: 5.219200432464367e-10
Position 249: 3.2792722188433305e-10
Position 192: 6.4916283169109e-12
