Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  500
Partition function (log Z): 37.098225844936785

Sorted 5' Splice Sites (High to Low Probability):
Position 13323: 0.9998401923319742
Position 4000: 0.9994122135780984
Position 16968: 0.998126590403964
Position 15316: 0.9957364140712207
Position 10317: 0.9948848939395923
Position 4294: 0.9939149905788117
Position 10055: 0.9933207387030276
Position 3411: 0.9903450386194121
Position 12784: 0.9613152199426617
Position 11059: 0.9286219178015221
Position 453: 0.7964484007768245
Position 1374: 0.6896650237451067
Position 1970: 0.6867560705137938
Position 989: 0.6211412670538574
Position 15500: 0.6145219571542295
Position 177: 0.5993154356223827
Position 13687: 0.23632862139190397
Position 11490: 0.10551985585800774
Position 11876: 0.09293060252484947
Position 13713: 0.08750065005126079
Position 1082: 0.08622756975679392
Position 12263: 0.07345279965758833
Position 16811: 0.06998077405742949
Position 12457: 0.05683804760756579
Position 12071: 0.05073032307133633
Position 11067: 0.04647270269845496
Position 15178: 0.04586351307689854
Position 1078: 0.04257307580216836
Position 12345: 0.03662231153527629
Position 13101: 0.02942690332452785
Position 10892: 0.029022122605304852
Position 9162: 0.02503093347807733
Position 13090: 0.024582536566718757
Position 13756: 0.023839033410019635
Position 12767: 0.022169426978538617
Position 1914: 0.021873803009369842
Position 1316: 0.018484906578761614
Position 16361: 0.0181598246403473
Position 10529: 0.017525744245773158
Position 14124: 0.017336943888062076
Position 15625: 0.013917663227940132
Position 3704: 0.01384242031316543
Position 15815: 0.01196791661035296
Position 1310: 0.01128635090223314
Position 14062: 0.010170404426245882
Position 11433: 0.010011472993386042
Position 11074: 0.009275349674820582
Position 11700: 0.008816679355376986
Position 2133: 0.007581983219126126
Position 11470: 0.006908056885919544
Position 13480: 0.006892194262142108
Position 15174: 0.0067038678857144676
Position 16019: 0.006642531852338617
Position 1587: 0.006114080510186966
Position 15914: 0.006067709324479705
Position 1653: 0.005856281637177881
Position 868: 0.005651334641262215
Position 742: 0.005592122735973138
Position 13736: 0.004829902965291005
Position 11643: 0.004743428819376584
Position 1312: 0.004698059744804342
Position 758: 0.00460126669450989
Position 16562: 0.004422894497821466
Position 4458: 0.004090596330352455
Position 889: 0.0040638606449324415
Position 974: 0.0038839959748849075
Position 4204: 0.0037954469669817777
Position 3650: 0.003656224936112258
Position 905: 0.0034367243054191227
Position 11977: 0.0031196974713345563
Position 1162: 0.0029935447763977
Position 10667: 0.002975147998848362
Position 5940: 0.002904666842275808
Position 1662: 0.0028972236768552615
Position 2343: 0.0027425367989056156
Position 1715: 0.0027418915809256554
Position 11035: 0.00243908386484439
Position 16407: 0.0024203906467968293
Position 1403: 0.0024100247002724062
Position 11296: 0.0023052339965631144
Position 1646: 0.0022790104520987553
Position 13921: 0.002151952868537459
Position 1045: 0.002020598139300976
Position 1167: 0.0017752933927269398
Position 15677: 0.0017456123881521067
Position 1036: 0.0017323042221434647
Position 1917: 0.0017306317672978568
Position 13559: 0.0016776895601585545
Position 17168: 0.0012857227349675872
Position 4: 0.0012311977792024606
Position 11930: 0.001229430572497644
Position 13512: 0.0011593615893982442
Position 12965: 0.001140800543052751
Position 10194: 0.0009524046948735996
Position 13033: 0.0009323575367005712
Position 251: 0.0009231767297625128
Position 12680: 0.0008447002673971672
Position 767: 0.0007580172315553995
Position 2054: 0.0006973397935165968
Position 16410: 0.0006271737226770409
Position 2253: 0.0006101405384748039
Position 11309: 0.0005850282849042078
Position 3606: 0.0005762166987814633
Position 13528: 0.0005667023258571477
Position 1533: 0.000520430445829125
Position 14017: 0.0005191395269279412
Position 15321: 0.0005088030306662655
Position 13105: 0.0004973385325929831
Position 3498: 0.00048389358987303925
Position 730: 0.00044412968137884053
Position 1909: 0.00041723969183983306
Position 13152: 0.00038542448653585304
Position 181: 0.0003844885587910009
Position 13738: 0.00037169984127631046
Position 2110: 0.0003675287411964228
Position 15283: 0.0003480949173671812
Position 11047: 0.0003429433244461939
Position 837: 0.0003337720129572356
Position 594: 0.0003329877683986568
Position 1955: 0.0002885622431827823
Position 11263: 0.0002869789742197474
Position 3644: 0.00028421063878831057
Position 956: 0.00027060974235692924
Position 14136: 0.0002369482363089187
Position 565: 0.0002175776589351571
Position 282: 0.0002086583352124441
Position 11883: 0.00020476462488693524
Position 221: 0.0002037308558766065
Position 5331: 0.00020274146708480637
Position 2150: 0.00019726134942594449
Position 1506: 0.0001866165870759401
Position 13022: 0.00018533316909514366
Position 14926: 0.00018300775120696347
Position 3550: 0.00016520987008656943
Position 4004: 0.00016337021154991485
Position 13156: 0.0001615326629451999
Position 10675: 0.00015865575368551667
Position 3266: 0.00015595478861259396
Position 119: 0.0001526408433123694
Position 145: 0.0001494605427291477
Position 16974: 0.00014448313844399264
Position 715: 0.00013880138446780032
Position 10896: 0.00013625691722526402
Position 13291: 0.00013326098187367648
Position 1049: 0.00010848023585244603
Position 13771: 9.224805933308e-05
Position 10443: 8.881750804521931e-05
Position 148: 8.588846280550055e-05
Position 575: 8.572565762138374e-05
Position 1418: 8.548680550775466e-05
Position 1707: 8.445920388659691e-05
Position 1012: 8.194042676517656e-05
Position 10508: 7.814760142705868e-05
Position 1314: 7.265600518808944e-05
Position 503: 7.214574227114526e-05
Position 520: 7.056645697443408e-05
Position 6076: 6.948941590879862e-05
Position 14510: 6.691942901524472e-05
Position 13499: 6.523724566782153e-05
Position 11239: 4.5781613914147445e-05
Position 3964: 4.540188388491213e-05
Position 16212: 4.427844059172015e-05
Position 16863: 4.193674225938819e-05
Position 94: 4.110496715379104e-05
Position 457: 3.9210646554209476e-05
Position 11487: 3.7915804823956454e-05
Position 15504: 3.6633314771462327e-05
Position 11289: 3.50435589531833e-05
Position 11246: 3.493803547533959e-05
Position 16026: 3.4515121256344176e-05
Position 10284: 3.296344637447369e-05
Position 13497: 3.173550945597382e-05
Position 7545: 3.034434531663299e-05
Position 3925: 2.5916106251878414e-05
Position 10248: 2.2883227443046223e-05
Position 11171: 2.282948888907955e-05
Position 97: 2.2159882374138412e-05
Position 17126: 2.1213066122788914e-05
Position 13: 2.1029033573515212e-05
Position 733: 2.0477510419190476e-05
Position 4026: 1.991247192133646e-05
Position 3982: 1.8688907030724537e-05
Position 3739: 1.7255449141619157e-05
Position 13396: 1.5264373774802543e-05
Position 60: 1.2783146650244892e-05
Position 3912: 1.2677272774679393e-05
Position 20: 1.1044651237114433e-05
Position 5343: 1.0898330310392446e-05
Position 14866: 1.0725468305115945e-05
Position 3887: 9.189497462248565e-06
Position 3814: 8.568182642789967e-06
Position 14353: 8.360561225264478e-06
Position 4306: 7.90719368821691e-06
Position 15022: 7.258046834166103e-06
Position 224: 7.1006993216108785e-06
Position 543: 5.392273101486564e-06
Position 16730: 5.050510851047666e-06
Position 3878: 4.626263020848643e-06
Position 673: 4.44517881278816e-06
Position 13785: 4.338113770089493e-06
Position 242: 4.047268783558581e-06
Position 859: 3.5669571894665266e-06
Position 4347: 3.1592767149783417e-06
Position 13797: 3.1570252003239418e-06
Position 655: 3.1471013654046265e-06
Position 13450: 3.0400299914394527e-06
Position 11193: 2.8591522772714326e-06
Position 13327: 2.7380835924022016e-06
Position 3762: 2.5987090017363293e-06
Position 11023: 2.5089770360470384e-06
Position 13168: 2.351582926934063e-06
Position 4319: 2.2951545249788565e-06
Position 13950: 2.2534040766964752e-06
Position 4902: 2.0729968688380734e-06
Position 11731: 1.5215375004157297e-06
Position 1827: 1.4410154663910688e-06
Position 4566: 1.2925033456757354e-06
Position 2567: 1.2587743261938456e-06
Position 14576: 1.2558471010469963e-06
Position 14498: 1.1464228761168746e-06
Position 4196: 1.0992424784738683e-06
Position 13246: 5.735232942882752e-07
Position 14024: 4.3944810531704156e-07
Position 10535: 3.866280029955989e-07
Position 10936: 2.6181672688829365e-07
Position 2555: 1.8600491816953904e-07
Position 6693: 1.5505489311401097e-07
Position 10275: 1.5095424648965832e-07
Position 13998: 1.5085384985797552e-07
Position 13405: 1.1013359756175246e-07
Position 11026: 1.039382928938375e-07
Position 13017: 7.918517846130075e-08
Position 11754: 6.66605967115908e-08
Position 6354: 4.8544802067049644e-08
Position 13578: 4.697443714735875e-08
Position 12116: 2.8709038489371523e-08
Position 397: 2.8234158989218976e-08
Position 598: 2.747775724383901e-08
Position 13693: 2.5831780152033148e-08
Position 4332: 2.176783473559579e-08
Position 10832: 2.0352986847490963e-08
Position 11037: 1.9295309258602346e-08
Position 4755: 1.4868711139229642e-08
Position 10393: 9.407811761517813e-09
Position 10703: 8.624699161193681e-09
Position 13205: 3.171432699999506e-09
Position 4623: 2.9812806442460966e-09
Position 13009: 2.8132219440407263e-09
Position 13108: 2.3091821806448674e-09
Position 4223: 4.531212318122004e-10
Position 4386: 3.835354300446303e-11
Position 3287: 1.611231615488697e-11
Position 12883: 6.613186285349947e-13

