Gene = Pfdn1
index = 1374
Annotated 5SS: [172 411]
Annotated 3SS: [267 479]
SMsplice 5SS: [183 411]
SMsplice 3SS: [267 479]
top_k =  500
Partition function (log Z): -4.1266517469589

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9878968039177985
Position 172: 0.701842610670481
Position 30: 0.004058347064487874
Position 453: 0.0012039577564021307
Position 61: 0.000596386043819067
Position 221: 0.00022614615991457132
Position 363: 0.00015894350722091502
Position 187: 9.700524362847903e-05
Position 76: 7.651649093057737e-05
Position 445: 7.480848560594508e-05
Position 333: 5.427570352859051e-05
Position 343: 4.567790475598385e-05
Position 118: 1.1809995017811597e-05
Position 447: 5.167899312978386e-06
Position 493: 1.0440062016419748e-06
Position 520: 9.633624686160714e-07
Position 481: 9.259512358397364e-07
Position 468: 4.315931517353073e-07
Position 241: 1.934386187477903e-07
Position 489: 6.804504214854703e-08
Position 63: 5.783549212017906e-08
Position 635: 4.8927382337017755e-08
Position 645: 5.251372225358131e-09
Position 497: 2.744262688170741e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.9375108032919857
Position 267: 0.6841133388538979
Position 525: 0.05234617198703157
Position 234: 0.01367319416260557
Position 87: 0.0031000050888073238
Position 241: 0.0021784036702735773
Position 489: 0.0012544421348575465
Position 247: 0.00042149418574385304
Position 123: 0.00032990572721064713
Position 285: 0.0003178200782716154
Position 481: 0.0002791761544406591
Position 333: 0.00023534529050568833
Position 76: 0.0002129242016599781
Position 444: 0.0001714722229413532
Position 129: 7.522542210993382e-05
Position 577: 2.9652829637410583e-05
Position 546: 2.9227924579642092e-05
Position 215: 1.5884833215462774e-05
Position 92: 1.3659096166191742e-05
Position 294: 5.713459369242174e-06
Position 612: 5.640356979063562e-06
Position 312: 4.53273661589899e-06
Position 609: 4.1368133537763264e-06
Position 309: 3.147452489953567e-06
Position 537: 2.997501019430572e-06
Position 551: 2.831618470272337e-06
Position 168: 2.3481731300990376e-06
Position 352: 1.6111527040543525e-06
Position 621: 1.0630877272494178e-06
Position 300: 1.0603625650923665e-06
Position 452: 1.0190731065365517e-06
Position 591: 9.368569198170439e-07
Position 348: 8.545668984328842e-07
Position 369: 7.544625087244522e-07
Position 97: 7.499463725458821e-07
Position 171: 7.166793639948603e-07
Position 363: 6.161979244123213e-07
Position 594: 5.499693852475112e-07
Position 389: 4.7523832695273877e-07
Position 657: 3.772412942891988e-07
Position 279: 2.7384133648189684e-07
Position 381: 1.8059838447550228e-07
Position 422: 1.7531345812063551e-07
Position 654: 1.6682733802393506e-07
Position 392: 1.6260989325068002e-07
Position 376: 1.6099821072286982e-07
Position 627: 1.4968224290787763e-07
Position 198: 1.4786324129455185e-07
Position 597: 1.085709936992766e-07
Position 555: 9.88814262950832e-08
Position 588: 9.251276994720212e-08
Position 687: 8.170766253435944e-08
Position 571: 5.19252306762988e-08
Position 558: 2.92710684442114e-08
Position 631: 1.7279042611703344e-08
Position 410: 1.1327795184986256e-08
Position 675: 3.8582802510933406e-09
Position 182: 2.0830165255758528e-09
Position 187: 9.444320687994304e-15
Position 176: 5.3976701982242725e-16
Position 217: 3.310295586689638e-20
